"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017","7.2","339","339","       174","        82","       86","        18","        12","       148","        59","       118","         4","-19","8","6.8","3.16","93","6891",,,"6891",,,,,,,,,,,"40.21",,"53.1","45.6","55.3","35.9",,"       170","       230",,,"35.1","53.0",
"US1MILL0001","NORTHPORT 5.0 SSW, MI US","2017",,,,"       170","        92",,,,,,,,,,,"2.29",,,,,,,,,,,,,,,,"38.41",,,,,,,,,,,,,
"USC00204793","LINDEN WWTP, MI US","2017",,,,"       134","        84",,"         9",,,"        51","       129","         6",,,"7.0","1.55","93",,,,,,,,,,,,,,,"34.01",,"24.6",,"57.6",,,,,,,,,
"USC00202250","DOWAGIAC 1 W, MI US","2017",,"559","559","       153","        98","       35","        16","         3","       134","        39","       144","         6","-6","13","6.0","3.96","92","5788",,,"5788",,,,,,,,,,,"48.65",,"41.4","49.7","59.1","40.2",,,,,,,,
"US1MIIS0005","SHEPHERD 3.7 SSE, MI US","2017",,,,"       132","        73",,,,,,,,,,,"3.65",,,,,,,,,,,,,,,,"38.33",,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2017","9.2","888","888","       144","        76","       36","        12","         2","        97","        36","       154","         7","-4","9","6.3","1.99","93","5203",,,"5203",,,,,,,,,,,"35.50",,"43.7","52.4","61.2","43.6",,"       250","       250",,,"49.0","68.0",
"US1MIWS0042","ANN ARBOR 4.5 W, MI US","2017",,,,"       143","        84",,,,,,,,,,,"1.71",,,,,,,,,,,,,,,,"37.32",,,,,,,,,,,,,
"USC00203268","GLADSTONE 4 NW, MI US","2017",,,,"       185","        92",,,,,,,,,,,"2.61",,,,,,,,,,,,,,,,"44.33",,,,,,,,,,,,,
"USC00206658","PONTIAC WWTP, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00202851","FLINT 7 W, MI US","2017",,"520","520","       162","        86","       47","        11","         5","       135","        49","       136","         7","-12","9","8.2","2.45","91","6079",,,"6079",,,,,,,,,,,"39.56",,"41.9","48.7","58.0","39.4",,,,,,,,
"USC00205567","MONTAGUE 4 NW, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200552","BATTLE CREEK 5 NW, MI US","2017",,"594","594","       146","        75","       33","        19","         8","       127","        35","       156","        14","-12","8","7.4","2.72","95","5622",,,"5622",,,,,,,,,,,"42.65",,"59.3","50.0","61.0","39.0",,,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","2017",,,,"       148","        83",,,,,"        42","       145","         4",,,,"2.60","93","5633",,,"5633",,,,,,,,,,,"36.46",,,,"58.8",,,,,,,,,
"USC00201522","CHESANING, MI US","2017",,,,"       115","        65",,"         6",,,,,,,,"6.5","2.15",,,,,,,,,,,,,,,,"33.93",,"19.7",,,,,,,,,,,
"US1MIAG0006","MUNISING 11.1 SSW, MI US","2017",,,,"       206","       105",,,,,,,,,,,"2.13",,,,,,,,,,,,,,,,"47.03",,,,,,,,,,,,,
"USC00203823","HILLSDALE, MI US","2017",,"533","533","       181","        89","       41","        14","         4","       144","        45","       149","         8","-10","5","3.6","2.00","94","5976",,,"5976",,,,,,,,,,,"43.02",,"25.0","49.0","59.3","38.8",,,,,,,,
"US1MIOW0002","HOLLAND 3.9 NNE, MI US","2017",,,,"       166","        94",,,,,,,,,,,"2.48",,,,,,,,,,,,,,,,"42.58",,,,,,,,,,,,,
"USC00205690","MUNISING, MI US","2017",,"104","104","       206","       134",,,"         7","       167","        78","        56","         0","-14",,,"1.80","85","7877",,,"7877",,,,,,,,,,,"52.11",,,"41.7","48.7","34.7",,,,,,,,
"USC00206300","OWOSSO WWTP, MI US","2017",,"621","621","       164","        75","       34","        10","         6","       133","        47","       146","         9","-7","10","7.4","2.00","94","5840",,,"5840",,,,,,,,,,,"36.29",,"29.8","49.3","59.3","39.4",,,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","2017",,,,"       171","        96",,,,,,,,,,,"1.85",,,,,,,,,,,,,,,,"43.29",,,,,,,,,,,,,
"USC00203391","GRAYLING, MI US","2017",,"335","335","       199","        87","       99","        34","        20","       168","        64","       126","         4","-28","16","7.0","3.13","93","7182",,,"7182",,,,,,,,,,,"38.22",,"75.0","44.4","55.0","33.9",,,,,,,,
"USC00208043","TAHQUAMENON FALLS STATE PARK, MI US","2017",,"101","101","       173","       122","      132","        57","        14","       203","        87","        87","         0","-18","33","7.6","2.16","88","8295",,,"8295",,,,,,,,,,,"47.54",,"171.9","40.5","50.2","30.8",,,,,,,,
"USC00205452","MILFORD GM PROVING GROUND, MI US","2017",,"575","575","       133","        73","       26","        12","         6","       116","        44","       138","         8","-17","9","5.0","1.87","95","5628",,,"5628",,,,,,,,,,,"36.02",,"31.7","49.1","59.1","39.0",,,,,,,,
"USC00206780","QUINCY HILL, MI US","2017",,,,"       201","       118",,,,,,,,,,,"1.59",,,,,,,,,,,,,,,,"45.89",,,,,,,,,,,,,
"USC00207070","ROCKFORD, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIMB0033","ROSEVILLE 1.7 ENE, MI US","2017",,,,"       144","        82",,,,,,,,,,,"1.74",,,,,,,,,,,,,,,,"35.80",,,,,,,,,,,,,
"USC00204808","LEXINGTON WATER PLANT, MI US","2017",,"414","414","       161","        76",,,"         5","       125","        48","       118","         1","-8",,,"1.94","91","6121",,,"6121",,,,,,,,,,,"37.92",,,"47.9","56.1","39.7",,,,,,,,
"USC00203278","GOODRICH, MI US","2017",,"560","560","       154","        77",,"        10","         5","       134","        44","       142","         7","-16",,"6.6","1.47","95","6028",,,"6028",,,,,,,,,,,"33.19",,"33.4","49.0","58.6","39.3",,,,,,,,
"USC00201896","CROSS VILLAGE 1 E, MI US","2017",,"178","178","       152","        89","       90","        19","         4","       151","        60","        88","         0","-11","16","9.9","1.76","86","6824",,,"6824",,,,,,,,,,,"38.23",,"64.6","44.7","52.2","37.1",,,,,,,,
"USC00202984","FRANKFORT 2 NE, MI US","2017",,"309","309","       140","        86","       85","        21","         0","       122","        53","       109","         0","1","11","5.5","2.30","85",,,,,,,,,,,,,,,"33.02",,"59.4","47.3","54.2","40.4",,,,,,,,
"USC00204130","ISHPEMING WWTP, MI US","2017",,,,"       173","        85",,,,,,,,,,,"1.32",,,,,,,,,,,,,,,,"33.01",,,,,,,,,,,,,
"USC00208972","WHITMORE LAKE 1 NW, MI US","2017",,"486","486","       136","        77",,,"         5","       125","        44","       135","         5","-17",,,"1.67","92","5654",,,"5654",,,,,,,,,,,"36.49",,,"48.8","58.8","38.7",,,,,,,,
"US1MIVB0004","PAW PAW 3.6 NNE, MI US","2017",,,,"       152","        78",,,,,,,,,,,"5.57",,,,,,,,,,,,,,,,"46.18",,,,,,,,,,,,,
"USC00203925","HOPKINS 1 N, MI US","2017",,"448","448",,,"       37","        19","         2","       126","        39","       144","         9","-4","13","7.0",,"95","5737",,,"5737",,,,,,,,,,,,,"54.6","49.5","59.3","39.6",,,,,,,,
"USC00200417","BAD AXE, MI US","2017",,"491","491","       167","        78","       36","        10","         4","       133","        57","       128","         6","-4","3","3.7","4.02","92","6347",,,"6347",,,,,,,,,,,"38.36",,"29.7","47.8","56.4","39.3",,,,,,,,
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","2017",,"328","328","       156","        79","       61","        12","         8","       147","        54","       121","         6","-14","10","6.9","3.31","93","6644",,,"6644",,,,,,,,,,,"39.98",,"37.8","46.3","56.5","36.1",,,,,,,,
"USC00200770","BIG BAY 1 NW, MI US","2017",,"179","179","       189","        97",,,"        10","       178","        82","        74","         2","-12",,,"2.22","92","7875",,,"7875",,,,,,,,,,,"43.57",,,"42.1","50.1","34.1",,,,,,,,
"USC00201502","CHELSEA, MI US","2017",,"600","600","       152","        80","       38","        14","         6","       120","        42","       142","         6","-16","8","4.5","1.76","94","5797",,,"5797",,,,,,,,,,,"40.19",,"30.7","49.7","59.5","40.0",,,,,,,,
"USW00094815","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","2017","7.8","741","741","       139","        73",,,"         5","       111","        41","       158","        14","-11",,,"5.61","95","5438",,,"5438",,,,,,,,,,,"39.32",,,"51.2","60.7","41.7",,"       290","       270",,,"40.9","57.9",
"USC00208941","WHITE LAKE 4 E, MI US","2017",,"365","365","       154","        88","       38","        15","         9","       139","        53","       125","         5","-17","12","8.5","1.56","91","6499",,,"6499",,,,,,,,,,,"34.41",,"45.4","46.9","56.7","37.1",,,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2017","8.3","634","634","       127","        69",,,"         4","       121","        47","       140","         7","-10",,,"1.58","92","5803",,,"5803",,,,,,,,,,,"30.10",,,"49.8","58.6","40.9",,"       270","       270",,,"48.1","59.9",
"US1MIOK0094","FARMINGTON HILLS 1.4 N, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.17",,,,,,,,,,,,,
"USC00209110","WYANDOTTE, MI US","2017",,,,"       147","        82","       39","        14",,,,,,,"9","6.7","1.92",,,,,,,,,,,,,,,,"37.48",,"46.5",,,,,,,,,,,
"US1MIME0010","MECOSTA 4.6 SSW, MI US","2017",,,,"       151","        83",,,,,,,,,,,"3.56",,,,,,,,,,,,,,,,"41.16",,,,,,,,,,,,,
"USW00094814","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","2017","8.1","304","304","       165","        79","       94","        25","         9","       151","        60","       121","         3","-16","12","4.6","3.99","92","6950",,,"6950",,,,,,,,,,,"37.11",,"54.0","45.5","55.1","35.9",,"       230","       230",,,"36.0","51.0",
"USW00054810","CHATHAM 1 SE, MI US","2017",,"126","126","       187","       114",,,"        23","       174","        76","        77","         0","-15",,,"2.94","87","8120",,,"8120",,,,,,,,,,,"49.36",,,"41.3","50.4","32.2",,,,,,,,
"US1MIKN0053","ADA 1.8 W, MI US","2017",,,,"       163","        82",,"        19",,,,,,,,"6.4","2.92",,,,,,,,,,,,,,,,"41.23",,"53.5",,,,,,,,,,,
"USC00204104","IRONWOOD, MI US","2017",,"138","138","       176","        95",,,"        33","       193","        91","        88","         0","-24",,,"1.79","87","8463",,,"8463",,,,,,,,,,,"40.43",,,"40.2","49.7","30.6",,,,,,,,
"USC00205434","MIDLAND, MI US","2017",,"612","612","       143","        72",,"         9","         4","       121","        49","       134","         5","-4",,"6.0","3.25","95","5844",,,"5844",,,,,,,,,,,"38.24",,"20.4","49.3","57.7","40.8",,,,,,,,
"USC00202170","DOLLAR BAY, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIOK0085","TROY 1.8 S, MI US","2017",,,,"       134","        79",,,,,,,,,,,"2.12",,,,,,,,,,,,,,,,"37.30",,,,,,,,,,,,,
"USC00207188","RUDYARD 5 SE, MI US","2017",,"66","66","       182","        97","      125","        34","        31","       194","        77","        80","         0","-23","21","6.5","2.48","84","8264",,,"8264",,,,,,,,,,,"44.17",,"86.7","40.7","50.6","30.8",,,,,,,,
"US1MISW0005","DURAND 6.2 WNW, MI US","2017",,,,"       175","        80",,,,,,,,,,,"2.09",,,,,,,,,,,,,,,,"37.88",,,,,,,,,,,,,
"USC00203628","HARRISVILLE 2 NNE, MI US","2017",,"156","156","       158","        73","       81","        12","         4","       140","        59","        72","         0","-6","5","5.1","1.98","87","7099",,,"7099",,,,,,,,,,,"33.07",,"32.5","44.6","51.6","37.6",,,,,,,,
"US1MIOD0003","LUZERNE 2.4 NE, MI US","2017",,,,"       161","        90",,,,,,,,,,,"4.47",,,,,,,,,,,,,,,,"39.87",,,,,,,,,,,,,
"USR0000MWDO","WINDIGO MICHIGAN, MI US","2017",,,,,,,,,,,,,,,,,,"7603",,,"7603",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014804","MOUNT CLEMENS ANG BASE, MI US","2017",,"623","623","       137","        81","       25","         9","         3","       113","        40","       142","         3","-6","10","7.2","2.31","93","5676",,,"5676",,,,,,,,,,,"42.02",,"29.9","50.2","59.0","41.3",,,,,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2017",,"714","714","       181","        90","       42","        18","         4","       114","        38","       155","        11","-17","10","4.3","1.70","92","5342","72",,"5342","78",,"27",,"27",,"48",,"52",,"40.83",,"60.5","51.0","61.1","41.0",,,,,,,,
"USC00205488","MILLINGTON 3 SE, MI US","2017",,,,"       124","        76","       29","        11",,,,,,,"8","4.3","1.36",,,,,,,,,,,,,,,,"31.34",,"33.3",,,,,,,,,,,
"US1MIOW0044","HOLLAND 3.0 W, MI US","2017",,,,"       157","        85",,,,,,,,,,,"2.36",,,,,,,,,,,,,,,,"41.08",,,,,,,,,,,,,
"USC00203744","HERMAN, MI US","2017",,"68","68","       200","       142","      163","        73","        30","       198","       107","        68","         0","-20","30","11.0","2.10","87","9105",,,"9105",,,,,,,,,,,"57.74",,"189.8","38.3","46.8","29.8",,,,,,,,
"US1MIBZ0001","BENZONIA 5.3 S, MI US","2017",,,,"       184","       108",,,,,,,,,,,"1.82",,,,,,,,,,,,,,,,"44.01",,,,,,,,,,,,,
"USC00204161","JACOBSVILLE, MI US","2017",,"67","67","       190","       111","      127","        45","        23","       195","        83","        73","         2","-14","22","7.2","1.71","90","8623",,,"8623",,,,,,,,,,,"43.12",,"120.4","39.9","49.5","30.3",,,,"       180",,,,"44.1"
"USC00207312","SALINE 4 SW, MI US","2017",,"679","679",,,,,"         5","       113","        35","       161","        14","-9",,,,"95","5135",,,"5135",,,,,,,,,,,"34.39",,,"50.6","61.3","40.0",,,,,,,,
"USC00203078","GARDEN CORNERS, MI US","2017",,"165","165","       175","        91",,,"        28","       172","        71","        96","         0","-18",,,"2.18","85","7851",,,"7851",,,,,,,,,,,"40.49",,,"42.5","51.9","33.0",,,,"       225",,,,"45.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2017",,,,"       145","        75",,"         9",,,,,,,,"4.7","1.84",,,,,,,,,,,,,,,,"33.36",,"32.6",,,,,,,,,,,
"USC00206583","PICKFORD 3 NE, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014814","ALPENA WASTEWATER PLANT, MI US","2017",,,,"       197","        87","       73","        15",,,,,,,"6","6.0","2.88",,"6551",,,"6551",,,,,,,,,,,"38.06",,"24.3",,,,,,,,,,,
"USC00204280","KEARSARGE, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00208080","TECUMSEH, MI US","2017",,"556","556",,,,,"         5","       134","        34","       160","        12","-10",,,,"95","5607",,,"5607",,,,,,,,,,,,,,"49.7","61.6","37.8",,,,,,,,
"USC00202308","DUNDEE, MI US","2017",,"659","659","       138","        77",,,"         5","       116","        40","       153","         8","-6",,,"1.96","93","5524",,,"5524",,,,,,,,,,,"36.40",,,"50.7","60.3","41.0",,,,,,,,
"USC00203518","GWINN SHAG LAKE, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203639","HARVEY, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.63",,,,,,,,,,,,,
"USC00205816","NEWBERRY CORRECTIONAL FACILITY, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200925","BOYNE FALLS, MI US","2017",,"601","601","       155","       107","       95","        47","         5","       147","        61","       141","         8","-20","16","10.0","2.58","96","6398",,,"6398",,,,,,,,,,,"46.82",,"119.8","47.6","57.3","37.9",,,,,,,,
"US1MIKN0032","GRAND RAPIDS 2.9 NW, MI US","2017",,,,"       162","        83",,,,,,,,,,,"2.42",,,,,,,,,,,,,,,,"41.74",,,,,,,,,,,,,
"USW00014815","BATTLE CREEK KELLOGG AIRPORT, MI US","2017","8.9","711","711","       137","        71",,,"         6","       117","        42","       155","        10","-11",,,"4.21","94",,,,,,,,,,,,,,,"37.30",,,"50.7","60.1","41.4",,"       250","       250",,,"47.0","62.0",
"USC00203632","HART 3 WSW, MI US","2017",,"403","403","       177","       102","       60","        32","         0","       133","        49","       134","         3","2","20","11.0","2.06","91","6269",,,"6269",,,,,,,,,,,"45.74",,"93.2","47.8","56.8","38.7",,,,,,,,
"USW00014817","CADILLAC, MI US","2017",,"385","385","       173","        83",,,"        14","       149","        61","       122","         4","-14",,,"2.68","92","6938",,,"6938",,,,,,,,,,,"42.75",,,"45.6","54.9","36.2",,,,,,,,
"USC00202783","FIFE LAKE 2 WNW, MI US","2017",,"235","235","       165","        94","       99","        25","        12","       172","        69","       113","         3","-12","14","4.5","2.39","91","7446",,,"7446",,,,,,,,,,,"42.77",,"68.1","43.6","53.5","33.7",,,,,,,,
"USC00204967","LUPTON 1 S, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.61",,,,,,,,,,,,,
"USC00202423","EAST TAWAS, MI US","2017",,"359","359","       136","        85","       62","        11","         7","       137","        51","       122","         0","-9","7","6.3","1.83","88","6616",,,"6616",,,,,,,,,,,"37.80",,"36.5","46.7","55.8","37.5",,,,,,,,
"USC00207684","SOUTH BOARDMAN 2 W, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00208774","WELLSTON 1 N, MI US","2017",,"275","275","       189","        98","       90","        36","        12","       161","        59","       127","         5","-11","17","9.1","2.30","94","7034",,,"7034",,,,,,,,,,,"44.51",,"116.4","45.1","56.1","34.1",,,,,,,,
"USR0000MDOE","DOE LAKE MICHIGAN, MI US","2017",,"139","139",,,,,"        29","       198","        75","        93","         2","-26",,,,"91","8032",,,"8032",,,,,,,,,,,,,,"40.9","52.1","29.7",,,,,,,,
"USC00206354","PARADISE, MI US","2017",,"88","88","       218","       128",,,"        12","       186","        88","        69","         0","-11",,,"1.78","88","8225",,,"8225",,,,,,,,,,,"48.56",,,"41.0","48.9","33.1",,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2017","8.3",,,"       119","        66",,,"         2","        98",,,,"-4",,,"1.74",,"5398",,,"5398",,,,,,,,,,,"29.45",,,,,"43.3",,"       250","       260",,,"44.1","61.1",
"USC00208772","WELLSTON TIPPY DAM, MI US","2017",,,,"       167","        89",,,,,,,,,,,"2.30",,,,,,,,,,,,,,,,"42.38",,,,,,,,,,,,,
"USW00014824","ESCANABA, MI US","2017",,,,"       160","        88","       83","        11",,,,,,,"8","4.5","1.44",,,,,,,,,,,,,,,,"32.14",,"25.9",,,,,,,,,,,
"US1MIHL0001","LITCHFIELD 0.3 ENE, MI US","2017",,,,"       162","        82",,,,,,,,,,,"1.65",,,,,,,,,,,,,,,,"38.51",,,,,,,,,,,,,
"USC00204258","KALKASKA 11 SE, MI US","2017",,"187","187","       193","        98","      109","        38","        14","       178","        69","       105","         2","-19","13","7.8","2.27","91","7716",,,"7716",,,,,,,,,,,"43.26",,"107.7","42.9","52.8","33.1",,,,,,,,
"USC00207407","SCOTTVILLE 2 SE, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIMK0001","LAKE CITY 5.0 SSW, MI US","2017",,,,"       191","        88",,,,,,,,,,,"3.25",,,,,,,,,,,,,,,,"42.59",,,,,,,,,,,,,
"USC00204257","KALKASKA, MI US","2017",,"297","297","       177","       102","      101","        39","        12","       168","        68","       119","         4","-16","15","10.0","2.61","92","7300",,,"7300",,,,,,,,,,,"44.72",,"118.8","44.2","53.8","34.6",,,,,,,,
"US1MIMB0009","NEW BALTIMORE 0.4 SSE, MI US","2017",,,,"       161","        87",,,,,,,,,,,"1.67",,,,,,,,,,,,,,,,"40.23",,,,,,,,,,,,,
"USC00205591","MORAN, MI US","2017",,"142","142","       172","        92","      121","        25","        25","       175","        68","        93","         0","-13","16","7.8","2.36","85","7607",,,"7607",,,,,,,,,,,"39.88",,"77.7","42.8","52.2","33.3",,,,,,,,
"USC00206680","PORT HURON, MI US","2017",,,,"       140","        78","       18","         9",,,,,,,"7","6.0","1.98",,,,,,,,,,,,,,,,"34.18",,"24.7",,,,,,,,,,,
"USC00203295","GRAND HAVEN WASTEWATER PLANT, MI US","2017",,,,"       105","        68",,"        16",,,"        38","       132","         3",,,"5.9","2.33","92",,,,,,,,,,,,,,,"32.79",,"41.8",,"58.5",,,,,,,,,
"USC00207891","STEVENSVILLE 1 SE, MI US","2017",,,,"       155","        94","       26","        15",,,,,,,"22","7.0","3.39",,,,,,,,,,,,,,,,"42.08",,"53.7",,,,,,,,,,,
"US1MIMT0008","EDMORE 3.8 ESE, MI US","2017",,,,"       130","        70",,,,,,,,,,,"3.58",,,,,,,,,,,,,,,,"38.92",,,,,,,,,,,,,
"USC00208184","THREE RIVERS, MI US","2017",,"582","582","       153","        77","       27","        15","         6","       126","        37","       153","         6","-7","6","3.3","3.05","92","5769",,,"5769",,,,,,,,,,,"39.94",,"30.3","49.9","59.9","40.0",,,,,,,,
"USC00207096","ROGERS CITY HOEFT SP, MI US","2017",,"297","297",,,,,"         6","       153","        63","       108","         1","-6",,,,"90",,,,,,,,,,,,,,,,,,"45.1","53.1","37.1",,,,,,,,
"US1MIKN0008","GRAND RAPIDS 3.1 NNE, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.42",,,,,,,,,,,,,
"US1MIWS0031","DEXTER 2.2 SE, MI US","2017",,,,"       167","        81",,,,,,,,,,,"1.88",,,,,,,,,,,,,,,,"39.61",,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","2017",,"587","587","       174","        81","       41","        14","         3","       127","        41","       156","        10","-10","10","6.8","1.49","92","5820",,,"5820",,,,,,,,,,,"38.63",,"54.5","49.8","60.4","39.1",,,,,,,,
"USR0000MWAT","WATERSMEET MICHIGAN, MI US","2017",,"161","161",,,,,"        28","       191","        80","        99","         0","-25",,,,"88","8018",,,"8018",,,,,,,,,,,,,,"41.0","51.4","30.6",,,,,,,,
"USC00200106","ALGONAC WWTP, MI US","2017",,"630","630","       116","        78",,,"         0","       121","        33","       148","         7","2",,,"2.40","95",,,,,,,,,,,,,,,"37.51",,,"50.3","60.4","40.2",,,,,,,,
"USC00203858","HOLLAND, MI US","2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200342","ATLANTA, MI US","2017",,"265","265",,,,,"        17","       184","        65","       119","         4","-14",,,,"92","7529",,,"7529",,,,,,,,,,,,,,"43.9","54.7","33.0",,,,,,,,
"USC00201675","COLDWATER ST SCHOOL, MI US","2017",,"596","596","       144","        87","       34","        11","         5","       118","        41","       147","         7","-9","6","3.0","1.28","92","5597",,,"5597",,,,,,,,,,,"39.02",,"16.9","50.3","59.7","40.9",,,,,,,,
"USC00204944","LOWELL, MI US","2017",,,,"       134","        80",,,,,,,,,,,"3.00",,,,,,,,,,,,,,,,"41.33",,,,,,,,,,,,,
"USC00201435","CLARKSBURG, MI US","2017",,"101","101","       185","        90","      135","        37","        34","       213","        79","        95","         0","-25","24","6.5","1.69","89","8700",,,"8700",,,,,,,,,,,"37.30",,"88.8","38.9","50.8","27.2",,,,,,,,
"USC00202094","DETOUR VILLAGE, MI US","2017",,"156","156","       135","        81","      105","        22","        16","       152","        78","        74","         0","-11","18","16.0","2.50","84","7476",,,"7476",,,,,,,,,,,"36.61",,"56.7","43.0","50.0","36.1",,,,,,,,
"US1MIHG0006","CALUMET 5.8 ENE, MI US","2017",,,,"       205","       112",,,,,,,,,,,"2.13",,,,,,,,,,,,,,,,"46.78",,,,,,,,,,,,,
"US1MIKN0014","GRANDVILLE 1.3 WSW, MI US","2017",,,,"       173","        97","       45","        21",,,,,,,"14","6.7","2.64",,,,,,,,,,,,,,,,"46.27",,"71.9",,,,,,,,,,,
"USC00203188","GLENNIE 2 SE, MI US","2017",,"288","288","       107","        75",,,"        12","       163","        56","       123","         3","-16",,,"3.97","91","7284",,,"7284",,,,,,,,,,,"36.68",,,"45.0","55.2","34.8",,,,,,,,
"US1MIKN0011","LOWELL 1.4 ESE, MI US","2017",,,,"       145","        72",,,,,,,,,,,"2.91",,,,,,,,,,,,,,,,"42.30",,,,,,,,,,,,,
