"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USC00206680","PORT HURON, MI US","2020",,"900","900","       117","        72","       14","         4","         0","       108","        26","       123","        11","4","6","6.0","2.60","97","6044",,,"6044",,,,,,,,,,,"33.40",,"13.8","51.2","58.3","44.1",,,,,,,,
"US1MIMT0008","EDMORE 3.8 ESE, MI US","2020",,,,"       121","        66",,,,,,,,,,,"2.92",,,,,,,,,,,,,,,,"35.82",,,,,,,,,,,,,
"USC00208184","THREE RIVERS, MI US","2020",,"742","742","       135","        75","       30","        12","         0","       143","        25","       143","        17","4","5","4.8","2.39","94","6404",,,"6404",,,,,,,,,,,"35.63",,"29.8","49.9","59.6","40.1",,,,,,,,
"US1MIKN0008","GRAND RAPIDS 3.1 NNE, MI US","2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.55",,,,,,,,,,,,,
"US1MIWS0031","DEXTER 2.2 SE, MI US","2020",,,,"       151","        74",,,,,,,,,,,"2.72",,,,,,,,,,,,,,,,"39.92",,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","2020",,"700","700","       154","        82","       53","        21","         0","       159","        24","       138","        19","1","6","5.7","2.77","93","6423",,,"6423",,,,,,,,,,,"38.62",,"53.4","49.4","60.1","38.6",,,,,,,,
"USR0000MWAT","WATERSMEET MICHIGAN, MI US","2020",,"330","330",,,,,"        23","       210","        84","        99","         5","-20",,,,"91","9068",,,"9068",,,,,,,,,,,,,,"41.4","52.0","30.8",,,,,,,,
"USC00203858","HOLLAND, MI US","2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200342","ATLANTA, MI US","2020",,"457","457",,,,,"         6","       198","        61","       115","         9","-10",,,,"91","8102",,,"8102",,,,,,,,,,,"36.18",,,"44.8","54.8","34.7",,,,,,,,
"US1MIAT0006","MANCELONA 0.5 ESE, MI US","2020",,,,"       161","        95",,,,,,,,,,,"4.22",,,,,,,,,,,,,,,,"43.54",,,,,,,,,,,,,
"USC00201675","COLDWATER ST SCHOOL, MI US","2020",,"624","624","       105","        70","       23","         9","         0","       158","        36","       135","         7","4","4","4.0","1.90","96","6616",,,"6616",,,,,,,,,,,"35.00",,"23.0","48.9","58.5","39.3",,,,,,,,
"USC00204944","LOWELL, MI US","2020",,,,"       111","        65",,,,,,,,,,,"2.35",,,,,,,,,,,,,,,,"34.70",,,,,,,,,,,,,
"USC00201435","CLARKSBURG, MI US","2020",,"223","223","       140","        85","      161","        40","        28","       225","        86","        96","         5","-24","27","8.5","2.00","91","9743",,,"9743",,,,,,,,,,,"37.04",,"115.6","39.3","51.1","27.4",,,,,,,,
"USC00202094","DETOUR VILLAGE, MI US","2020",,"282","282","       126","        75","      102","        14","         6","       168","        67","        78","         0","-6","17","8.5","2.42","89","8176",,,"8176",,,,,,,,,,,"33.36",,"48.6","43.3","50.4","36.2",,,,,,,,
"US1MIKN0016","GRAND RAPIDS 2.5 ENE, MI US","2020",,,,"       134","        67",,,,,,,,,,,"2.26",,,,,,,,,,,,,,,,"35.71",,,,,,,,,,,,,
"US1MIKN0014","GRANDVILLE 1.3 WSW, MI US","2020",,,,"       148","        71","       45","        15",,,,,,,"8","5.4","2.70",,,,,,,,,,,,,,,,"39.11",,"46.7",,,,,,,,,,,
"USC00203188","GLENNIE 2 SE, MI US","2020",,,,"       104","        74","       83","        12",,,"        56","       112","         7",,"10","6.5","2.02","94","8010",,,"8010",,,,,,,,,,,"31.90",,"40.3",,"55.1",,,,,,,,,
"US1MIKN0011","LOWELL 1.4 ESE, MI US","2020",,,,"       119","        61",,,,,,,,,,,"2.08",,,,,,,,,,,,,,,,"33.80",,,,,,,,,,,,,
