"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"US1MIKN0093","GRANDVILLE 0.6 SSW, MI US","2019",,,,"       164","        95",,,,,,,,,,,"2.18",,,,,,,,,,,,,,,,"47.23",,,,,,,,,,,,,
"USC00200864","BLOOMINGDALE, MI US","2019",,"627","627","       170","       107",,"        23","         6","       144","        45","       132","         8","-15",,"10.6","1.79","95",,,,,,,,,,,,,,,"47.52",,"95.5","48.0","57.7","38.3",,,,,,,,
"USC00204425","K.I. SAWYER WWTP, MI US","2019",,"266","266","       177","        91","      156","        31","        31","       181","        99","        86","         3","-22","44","10.0","1.85","91","9126",,,"9126",,,,,,,,,,,"42.32",,"124.2","40.5","49.7","31.3",,,,,,,,
"USC00207812","STAMBAUGH 2 SSE, MI US","2019",,"123","123","       153","        83","      143","        30","        61","       200","       102","        89","         0","-34","38","8.0","1.66","89","10393",,,"10393",,,,,,,,,,,"39.08",,"96.5","36.6","48.4","24.9",,,,,,,,
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2019","7.4","290","290","       159","        82","      127","        24","        26","       169","        66","       109","         5","-25","23","11.8","1.79","95","8352",,,"8352",,,,,,,,,,,"36.59",,"99.1","42.7","52.7","32.7",,"       330","       260",,,"32.0","53.9",
"US1MILL0001","NORTHPORT 5.0 SSW, MI US","2019",,,,"       170","        97",,,,,,,,,,,"1.51",,,,,,,,,,,,,,,,"45.14",,,,,,,,,,,,,
"USC00204793","LINDEN WWTP, MI US","2019",,"488","488","       144","        88",,,"        12","       139","        52","       120","         1","-13",,,"1.50","91","7131",,,"7131",,,,,,,,,,,"39.75",,,"46.6","55.8","37.3",,,,,,,,
"USC00202250","DOWAGIAC 1 W, MI US","2019",,"539","539","       144","        93","       49","        18","         6","       138","        47","       127","         4","-19","16","6.0","1.90","91","6911",,,"6911",,,,,,,,,,,"47.43",,"47.6","47.7","57.0","38.3",,,,,,,,
"US1MIIS0005","SHEPHERD 3.7 SSE, MI US","2019",,,,"       135","        80",,,,,,,,,,,"2.75",,,,,,,,,,,,,,,,"43.37",,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2019","8.9","904","904","       151","        80","       41","        11","         6","       124","        40","       142","        10","-14","9","8.5","2.10","97","6237",,,"6237",,,,,,,,,,,"36.45",,"36.4","50.5","59.0","42.0",,"       230","       230",,,"42.9","57.9",
"US1MIWS0042","ANN ARBOR 4.5 W, MI US","2019",,,,"       154","        81",,,,,,,,,,,"1.34",,,,,,,,,,,,,,,,"38.09",,,,,,,,,,,,,
"USC00206658","PONTIAC WWTP, MI US","2019",,"760","760","       157","        90","       46","        11","         6","       132","        49","       136","        11","-13","8","7.2","1.58","95","6897",,,"6897",,,,,,,,,,,"44.84",,"32.8","48.6","57.6","39.6",,,,,,,,
"USC00202851","FLINT 7 W, MI US","2019",,"468","468","       156","        87","       64","        18","        12","       148","        55","       122","         2","-13","9","7.8","2.10","91","7290",,,"7290",,,,,,,,,,,"42.19",,"54.8","46.3","55.4","37.3",,,,,,,,
"USC00205567","MONTAGUE 4 NW, MI US","2019",,"382","382",,,"       74","        28","         6","       151","        57","       114","         0","-14","12","5.2",,"88","7331",,,"7331",,,,,,,,,,,,,"74.3","46.1","54.4","37.8",,,,,,,,
"USC00200552","BATTLE CREEK 5 NW, MI US","2019",,"653","653","       176","        93","       42","        21","         7","       142","        40","       139","        11","-18","10","7.5","2.54","94",,,,,,,,,,,,,,,"45.52",,"68.1","49.1","59.0","39.3",,,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","2019",,"429","429","       153","        99",,,"        10","       160","        66","       113","         2","-12",,,"3.98","91","7618",,,"7618",,,,,,,,,,,"48.85",,,"45.3","54.3","36.3",,,,,,,,
"USC00201522","CHESANING, MI US","2019",,,,"       145","        79",,,,,,,,,,,"3.18",,,,,,,,,,,,,,,,"41.41",,,,,,,,,,,,,
"US1MIAG0006","MUNISING 11.1 SSW, MI US","2019",,,,"       201","        98",,,,,,,,,,,"1.68",,,,,,,,,,,,,,,,"49.90",,,,,,,,,,,,,
"USC00203823","HILLSDALE, MI US","2019",,"629","629","       153","        89","       42","        15","         8","       147","        50","       131","         6","-18","8","6.0","2.74","93","6982",,,"6982",,,,,,,,,,,"51.45",,"37.7","47.7","57.1","38.3",,,,,,,,
"US1MIOW0002","HOLLAND 3.9 NNE, MI US","2019",,,,"       173","       105","       71","        35",,,,,,,"19","9.0","1.70",,,,,,,,,,,,,,,,"50.28",,"103.1",,,,,,,,,,,
"USC00206300","OWOSSO WWTP, MI US","2019",,"558","558","       165","        94","       58","        13","        10","       145","        54","       126","         4","-13","10","5.0","2.71","93","7187",,,"7187",,,,,,,,,,,"42.84",,"37.5","47.1","56.3","37.8",,,,,,,,
"USC00203391","GRAYLING, MI US","2019",,"258","258","       208","        98","      132","        47","        35","       190","        80","       113","         2","-33","22","6.0","1.46","92",,,,,,,,,,,,,,,"38.33",,"112.4","41.1","52.0","30.2",,,,,,,,
"USC00208043","TAHQUAMENON FALLS STATE PARK, MI US","2019",,"103","103","       192","       117","      178","        58","        32","       209","       105","        82","         0","-22","42","9.0","2.02","88","9965",,,"9965",,,,,,,,,,,"53.58",,"225.6","37.6","47.8","27.4",,,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","2019",,,,"       147","        83",,,,,,,,,,,"2.12",,,,,,,,,,,,,,,,"39.34",,,,,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","2019",,,,"       167","        94",,,,,,,,,,,"2.40",,"6566",,,"6566",,,,,,,,,,,"46.37",,,,,,,,,,,,,
"USC00207070","ROCKFORD, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIMB0033","ROSEVILLE 1.7 ENE, MI US","2019",,,,"       155","        83",,,,,,,,,,,"2.58",,,,,,,,,,,,,,,,"37.63",,,,,,,,,,,,,
"USC00204808","LEXINGTON WATER PLANT, MI US","2019",,"415","415","       137","        81",,,"        12","       140","        49","       104","         4","-11",,,"2.91","95","7100",,,"7100",,,,,,,,,,,"37.72",,,"45.9","54.2","37.6",,,,,,,,
"USC00203278","GOODRICH, MI US","2019",,"551","551","       150","        78","       51","        11","        14","       144","        52","       124","         4","-14","7","6.8","1.49","92","7209",,,"7209",,,,,,,,,,,"34.89",,"37.8","47.0","56.3","37.8",,,,,,,,
"USC00201896","CROSS VILLAGE 1 E, MI US","2019",,,,,,"      121",,,,,,,,"25",,,,"8103",,,"8103",,,,,,,,,,,"38.83",,,,,,,,,,,,,
"USC00202984","FRANKFORT 2 NE, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00204130","ISHPEMING WWTP, MI US","2019",,,,"       162","        86",,,,,"       113","        90","         0",,,,"1.85","89",,,,,,,,,,,,,,,"42.13",,,,"48.1",,,,,,,,,
"USC00208972","WHITMORE LAKE 1 NW, MI US","2019",,"425","425","       129","        94",,,"        11","       149","        53","       121","         1","-20",,,"2.47","91","7007",,,"7007",,,,,,,,,,,"45.30",,,"46.5","56.3","36.7",,,,,,,,
"USC00201780","COPPER HARBOR FORT WILKINS, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIVB0002","GRAND JUNCTION 1.3 ENE, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.09",,,,,,,,,,,,,
"US1MIVB0004","PAW PAW 3.6 NNE, MI US","2019",,,,"       160","        93",,,,,,,,,,,"2.25",,,,,,,,,,,,,,,,"47.44",,,,,,,,,,,,,
"USC00200417","BAD AXE, MI US","2019",,,,"       169","        87","       58","        15",,,"        62","       111","         1",,"11","10.8","1.06","93","7483",,,"7483",,,,,,,,,,,"33.67",,"47.1",,"53.8",,,,,,,,,
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","2019",,"299","299","       174","        98",,"        21","        17","       172","        68","       117","         1","-22",,"9.0","3.20","93","8073",,,"8073",,,,,,,,,,,"48.62",,"64.0","43.6","53.7","33.5",,,,,,,,
"US1MIMQ0024","WOBIC 0.5 ESE, MI US","2019",,,,"       172","        87",,,,,,,,,,,"1.71",,,,,,,,,,,,,,,,"39.78",,,,,,,,,,,,,
"USC00200770","BIG BAY 1 NW, MI US","2019",,"230","230","       169","        95","      172","        55","        24","       184","       100","        79","         0","-15","53","16.3","1.48","89","9422",,,"9422",,,,,,,,,,,"43.11",,"204.8","39.9","48.1","31.7",,,,,,,,
"USC00201502","CHELSEA, MI US","2019",,"666","666","       147","        87","       35","        13","         9","       137","        48","       137","         7","-12","9","6.4","1.57","93","6791",,,"6791",,,,,,,,,,,"39.72",,"38.4","48.3","57.6","39.1",,,,,,,,
"USW00094815","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","2019","7.8","846","846","       144","        82",,,"         6","       130","        46","       140","        12","-18",,,"1.89","95","6535",,,"6535",,,,,,,,,,,"37.90",,,"49.6","58.6","40.6",,"       340","       320",,,"38.9","57.9",
"USC00208941","WHITE LAKE 4 E, MI US","2019",,"380","380","       164","        87","       54","        11","        16","       161","        67","       119","         2","-18","9","9.3","1.87","91","7693",,,"7693",,,,,,,,,,,"41.12",,"48.3","45.1","54.8","35.5",,,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2019","8.3","656","656","       141","        77",,,"         6","       142","        53","       124","         7","-14",,,"1.14","94","6929",,,"6929",,,,,,,,,,,"34.63",,,"48.0","56.6","39.4",,"       290","       270",,,"42.9","57.0",
"US1MIOK0094","FARMINGTON HILLS 1.4 N, MI US","2019",,,,"       150","        84",,,,,,,,,,,"2.09",,,,,,,,,,,,,,,,"43.36",,,,,,,,,,,,,
"USC00209110","WYANDOTTE, MI US","2019",,,,"       137","        83","       46","        10",,,,,,,"8","8.1","1.65",,,,,,,,,,,,,,,,"38.60",,"37.2",,,,,,,,,,,
"US1MIME0010","MECOSTA 4.6 SSW, MI US","2019",,,,"       168","       100",,,,,,,,,,,"3.37",,,,,,,,,,,,,,,,"44.70",,,,,,,,,,,,,
"USW00094814","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","2019","7.8","263","263","       155","        84","      110","        27","        21","       171","        81","       111","         1","-23","17","9.2","1.48","90","8346",,,"8346",,,,,,,,,,,"38.10",,"89.1","42.5","52.3","32.8",,"       290","       270",,,"36.0","55.0",
"USW00054810","CHATHAM 1 SE, MI US","2019",,"146","146","       179","        97",,,"        39","       188","        95","        83","         0","-30",,,"1.86","89","9704",,,"9704",,,,,,,,,,,"46.47",,,"38.7","48.3","29.0",,,,,,,,
"US1MIMB0054","UTICA 2.9 E, MI US","2019",,,,"       151","        81",,,,,,,,,,,"3.32",,,,,,,,,,,,,,,,"37.82",,,,,,,,,,,,,
"USC00204105","IRONWOOD NUMBER 2, MI US","2019",,"169","169","       160","       102","      157","        49","        43","       194","       106","        86","         0","-27","38","16.3","1.80","88",,,,,,,,,,,,,,,"43.58",,"208.8","38.3","48.2","28.4",,,,,,,,
"USC00204104","IRONWOOD, MI US","2019",,"212","212","       182","        97","      150","        51","        44","       188","       117","        84","         0","-28","33","13.8","1.82","88","9988",,,"9988",,,,,,,,,,,"45.15",,"218.0","38.1","47.1","29.0",,,,,,,,
"USC00208706","WATTON 2 WSW, MI US","2019",,"197","197","       199","        81","      165","        45","        45","       188","       102","        88","         0","-27","41","10.2","2.58","88",,,,,,,,,,,,,,,"42.12",,"158.8","38.4","48.5","28.3",,,,,,,,
"USC00203932","HOUGHTON LAKE 6 WSW, MI US","2019",,,,,,"      116","        35",,,,,,,"17","9.5",,,,,,,,,,,,,,,,,,,"95.1",,,,,,,,,,,
"USC00202170","DOLLAR BAY, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIOK0085","TROY 1.8 S, MI US","2019",,,,"       141","        85",,,,,,,,,,,"1.97",,,,,,,,,,,,,,,,"39.91",,,,,,,,,,,,,
"USC00207188","RUDYARD 5 SE, MI US","2019",,"85","85","       155","        91","      153","        34","        49","       207","       100","        88","         1","-34","35","14.0","1.62","91","10133",,,"10133",,,,,,,,,,,"41.56",,"91.8","37.0","48.1","25.8",,,,,,,,
"USC00203628","HARRISVILLE 2 NNE, MI US","2019",,"99","99","       137","        64","      119","        22","        16","       170","        81","        63","         0","-13","19","13.7","2.12","87","8715",,,"8715",,,,,,,,,,,"25.90",,"85.8","41.1","48.1","34.0",,,,,,,,
"US1MIOD0003","LUZERNE 2.4 NE, MI US","2019",,,,"       144","        83",,,,,,,,,,,"1.59",,,,,,,,,,,,,,,,"35.18",,,,,,,,,,,,,
"USR0000MWDO","WINDIGO MICHIGAN, MI US","2019",,"178","178",,,,,"        31","       171","       104","        74","         0","-24",,,,"89","9480",,,"9480",,,,,,,,,,,,,,"39.3","46.4","32.2",,,,,,,,
"USW00014804","MOUNT CLEMENS ANG BASE, MI US","2019",,"675","675","       144","        89","       27","         9","         8","       133","        45","       130","         7","-12","6","5.3","1.93","97","6716",,,"6716",,,,,,,,,,,"38.67",,"33.8","48.6","57.2","39.9",,,,,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2019",,"630","630","       188","        95","       51","        13","        11","       145","        44","       142","        11","-18","10","9.3","1.75","94","6670","73",,"6670","75",,"22",,"22",,"45",,"48",,"45.48",,"59.5","48.6","58.8","38.4",,,,,,,,
"USC00205488","MILLINGTON 3 SE, MI US","2019",,,,"       126","        86","       48","        14",,,,,,,"7","5.7","3.82",,,,,,,,,,,,,,,,"41.63",,"47.2",,,,,,,,,,,
"US1MIOW0044","HOLLAND 3.0 W, MI US","2019",,,,"       165","        94",,,,,,,,,,,"1.47",,,,,,,,,,,,,,,,"43.78",,,,,,,,,,,,,
"USC00203744","HERMAN, MI US","2019",,"166","166","       183","       114","      181","        77","        33","       200","       118","        73","         0","-25","54","12.0","2.55","87","10226",,,"10226",,,,,,,,,,,"48.97",,"242.8","37.4","45.7","29.2",,,,,,,,
"USC00204161","JACOBSVILLE, MI US","2019",,"111","111","       191","        88","      162","        47","        38","       200","       104","        79","         0","-20","38","13.5","1.58","89","9953",,,"9953",,,,,,,,,,,"39.00",,"151.5","38.0","47.8","28.1",,,,"       270",,,,"47.0"
"USC00207312","SALINE 4 SW, MI US","2019",,"722","722","       150","        91",,"         9","         7","       138","        43","       144","        14","-19",,"7.2","2.51","96",,,,,,,,,,,,,,,"42.41",,"29.6","48.8","58.7","38.9",,,,,,,,
"USC00203078","GARDEN CORNERS, MI US","2019",,"151","151","       156","        87","      149","        30","        39","       179","        79","        94","         0","-32","32","11.9","2.32","87","9260",,,"9260",,,,,,,,,,,"47.41",,"113.8","39.5","50.0","29.0",,,,"        90",,,,"36.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019",,,,"       151","        78",,"        11",,,,,,,,"6.1","3.35",,,,,,,,,,,,,,,,"38.60",,"36.0",,,,,,,,,,,
"USC00206583","PICKFORD 3 NE, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014814","ALPENA WASTEWATER PLANT, MI US","2019",,"266","266","       170","        78","      104","        23","        18","       158","        79","        85","         0","-13","17","7.0","2.00","89","8462",,,"8462",,,,,,,,,,,"37.98",,"56.8","42.4","49.8","35.0",,,,,,,,
"USC00204280","KEARSARGE, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00208080","TECUMSEH, MI US","2019",,"564","564","       144","        86",,,"         6","       155","        41","       141","        14","-19",,,"2.60","97","6889",,,"6889",,,,,,,,,,,"47.61",,,"47.7","59.1","36.2",,,,,,,,
"USC00202308","DUNDEE, MI US","2019",,"742","742","       140","        89",,,"         7","       130","        47","       141","        11","-14",,,"1.64","96","6581",,,"6581",,,,,,,,,,,"41.97",,,"49.1","58.3","40.0",,,,,,,,
"USC00203639","HARVEY, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.32",,,,,,,,,,,,,
"USC00205816","NEWBERRY CORRECTIONAL FACILITY, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200925","BOYNE FALLS, MI US","2019",,"528","528","       158","       102","      125","        47","        18","       161","        74","       126","        10","-19","25","9.0","2.25","94","7921",,,"7921",,,,,,,,,,,"41.15",,"134.5","44.8","54.6","35.0",,,,,,,,
"US1MIKN0032","GRAND RAPIDS 2.9 NW, MI US","2019",,,,"       169","       103",,,,,,,,,,,"2.82",,,,,,,,,,,,,,,,"53.37",,,,,,,,,,,,,
"USW00014815","BATTLE CREEK KELLOGG AIRPORT, MI US","2019","8.7","755","755","       141","        84",,,"         6","       137","        46","       134","        10","-18",,,"1.33","94",,,,,,,,,,,,,,,"37.61",,,"48.9","57.6","40.2",,"       260","       280",,,"44.1","59.9",
"USC00203632","HART 3 WSW, MI US","2019",,,,"       174","       104","       81","        32",,,,,,,"15","6.3","4.65",,,,,,,,,,,,,,,,"53.33",,"86.1",,,,,,,,,,,
"USW00014817","CADILLAC, MI US","2019",,"303","303","       177","       103",,,"        20","       177","        81","       111","         1","-20",,,"2.09","91","8406",,,"8406",,,,,,,,,,,"44.43",,,"42.7","52.1","33.3",,,,,,,,
"USC00202783","FIFE LAKE 2 WNW, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.11",,,,,,,,,,,,,
"USC00204967","LUPTON 1 S, MI US","2019",,"170","170",,,,,"        25","       189","        81","       113","         1","-26",,,,"92","8591",,,"8591",,,,,,,,,,,,,,"41.6","52.9","30.3",,,,,,,,
"USC00202423","EAST TAWAS, MI US","2019",,"341","341","       126","        89","       80","        20","        19","       159","        60","       108","         2","-15","14","12.4","2.02","92","7886",,,"7886",,,,,,,,,,,"38.12",,"67.2","44.3","53.6","34.9",,,,,,,,
"USC00208774","WELLSTON 1 N, MI US","2019",,"267","267","       191","       121","      131","        42","        16","       191","        72","       119","         5","-17","27","14.8","5.95","95","8425",,,"8425",,,,,,,,,,,"51.88",,"153.6","42.6","53.6","31.7",,,,,,,,
"USR0000MDOE","DOE LAKE MICHIGAN, MI US","2019",,"132","132",,,,,"        48","       210","        96","        93","         2","-28",,,,"93","9727",,,"9727",,,,,,,,,,,,,,"37.9","49.9","25.9",,,,,,,,
"USC00206354","PARADISE, MI US","2019",,"98","98","       201","       110","      169","        59","        31","       194","       104","        74","         0","-25","41","9.2","2.20","89","9798",,,"9798",,,,,,,,,,,"51.30",,"235.0","38.2","46.8","29.5",,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2019","8.3","852","852","       142","        76",,,"         4","       125","        43","       136","        11","-12",,,"1.19","96","6446",,,"6446",,,,,,,,,,,"31.48",,,"50.0","58.2","41.8",,"       240","       260",,,"36.0","61.1",
"USC00208772","WELLSTON TIPPY DAM, MI US","2019",,,,"       171","       105","      120","        36",,,,,,,"26","8.0","3.06",,,,,,,,,,,,,,,,"44.59",,"112.1",,,,,,,,,,,
"USW00014824","ESCANABA, MI US","2019",,,,"       150","        75","      125","        26",,,,,,,"26","16.0","1.67",,,,,,,,,,,,,,,,"38.00",,"104.8",,,,,,,,,,,
"US1MIHL0001","LITCHFIELD 0.3 ENE, MI US","2019",,,,"       160","        84",,,,,,,,,,,"2.16",,,,,,,,,,,,,,,,"43.74",,,,,,,,,,,,,
"USC00204258","KALKASKA 11 SE, MI US","2019",,"134","134","       169","       100","      152","        45","        26","       191","        92","        96","         0","-25","24","10.5","2.08","88","9110",,,"9110",,,,,,,,,,,"43.40",,"154.6","39.9","49.9","30.0",,,,,,,,
"USC00207407","SCOTTVILLE 2 SE, MI US","2019",,,,,,"       96","        27",,,,,,,"17","11.8",,,,,,,,,,,,,,,,,,,"100.0",,,,,,,,,,,
"US1MIMK0001","LAKE CITY 5.0 SSW, MI US","2019",,,,"       200","        94",,,,,,,,,,,"1.61",,,,,,,,,,,,,,,,"45.39",,,,,,,,,,,,,
"USC00204257","KALKASKA, MI US","2019",,"234","234","       173","        92","      137","        54","        26","       182","        84","       104","         1","-22","25","12.5","1.40","91","8899",,,"8899",,,,,,,,,,,"39.34",,"161.5","40.9","50.9","31.0",,,,,,,,
"US1MIMB0009","NEW BALTIMORE 0.4 SSE, MI US","2019",,,,"       160","        81",,,,,,,,,,,"1.35",,,,,,,,,,,,,,,,"35.18",,,,,,,,,,,,,
"US1MIMB0007","SHELBY 0.4 SSE, MI US","2019",,,,"       147","        85",,,,,,,,,,,"1.25",,,,,,,,,,,,,,,,"38.97",,,,,,,,,,,,,
"USC00205591","MORAN, MI US","2019",,"158","158","       171","       106","      157","        35","        30","       188","        82","        89","         0","-24","35","7.8","1.92","85","9162",,,"9162",,,,,,,,,,,"46.86",,"120.6","40.0","50.0","30.1",,,,,,,,
"USC00206680","PORT HURON, MI US","2019",,"727","727","       149","        76","       34","         8","         5","       115","        42","       117","         5","-10","9","6.0","2.30","95","6634",,,"6634",,,,,,,,,,,"35.92",,"30.8","49.2","56.4","42.0",,,,,,,,
"USC00203295","GRAND HAVEN WASTEWATER PLANT, MI US","2019",,,,"       127","        92","       52","        17",,,"        55","       105","         0",,"10","5.2","1.95","88",,,,,,,,,,,,,,,"44.40",,"47.2",,"54.6",,,,,,,,,
"US1MIMT0008","EDMORE 3.8 ESE, MI US","2019",,,,"       144","        88",,,,,,,,,,,"3.48",,,,,,,,,,,,,,,,"49.25",,,,,,,,,,,,,
"USC00208184","THREE RIVERS, MI US","2019",,"611","611","       155","       102","       42","        15","         8","       139","        49","       130","         6","-19","7","4.2","2.88","92","6846",,,"6846",,,,,,,,,,,"51.85",,"39.4","47.9","57.0","38.9",,,,,,,,
"US1MIKN0008","GRAND RAPIDS 3.1 NNE, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.50",,,,,,,,,,,,,
"US1MIWS0031","DEXTER 2.2 SE, MI US","2019",,,,"       156","        86",,,,,,,,,,,"1.42",,,,,,,,,,,,,,,,"40.71",,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","2019",,"631","631","       173","        83","       50","        16","         8","       151","        44","       141","         8","-18","9","8.9","4.08","94","6923",,,"6923",,,,,,,,,,,"44.91",,"53.6","47.9","58.3","37.7",,,,,,,,
"USR0000MWAT","WATERSMEET MICHIGAN, MI US","2019",,"210","210",,,,,"        46","       192","        99","        96","         1","-29",,,,"90","9481",,,"9481",,,,,,,,,,,,,,"38.6","49.3","27.9",,,,,,,,
"USC00200106","ALGONAC WWTP, MI US","2019",,"627","627","       122","        76","       37","         7","         8","       145","        41","       133","        13","-12","7","7.0","1.79","96","6869",,,"6869",,,,,,,,,,,"34.33",,"24.1","47.9","58.2","37.6",,,,,,,,
"USC00203858","HOLLAND, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200342","ATLANTA, MI US","2019",,"220","220",,,,,"        31","       190","        82","       110","         2","-24",,,,"92","8853",,,"8853",,,,,,,,,,,"34.93",,,"40.9","51.4","30.4",,,,,,,,
"US1MIAT0006","MANCELONA 0.5 ESE, MI US","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.33",,,,,,,,,,,,,
"USC00201675","COLDWATER ST SCHOOL, MI US","2019",,"560","560","       138","        84","       39","        14","         9","       152","        56","       130","         6","-29","9","8.0","2.53","92","7048",,,"7048",,,,,,,,,,,"43.31",,"32.7","47.2","56.4","37.9",,,,,,,,
"USC00204944","LOWELL, MI US","2019",,,,"       150","        99",,,,,,,,,,,"1.89",,,,,,,,,,,,,,,,"48.48",,,,,,,,,,,,,
"USC00201435","CLARKSBURG, MI US","2019",,"126","126","       175","        82","      169","        43","        57","       219","       106","        92","         0","-35","60","16.5","2.10","89","10296",,,"10296",,,,,,,,,,,"40.61",,"165.6","36.4","48.6","24.3",,,,,,,,
"USC00202094","DETOUR VILLAGE, MI US","2019",,"168","168","       147","        87","      138","        33","        27","       172","        95","        72","         0","-28","32","18.0","2.53","88","9252",,,"9252",,,,,,,,,,,"37.02",,"128.1","40.0","47.2","32.8",,,,,,,,
"US1MIKN0016","GRAND RAPIDS 2.5 ENE, MI US","2019",,,,"       166","        96",,,,,,,,,,,"2.45",,,,,,,,,,,,,,,,"50.20",,,,,,,,,,,,,
"US1MIHG0006","CALUMET 5.8 ENE, MI US","2019",,,,"       184","       101",,,,,,,,,,,"1.45",,,,,,,,,,,,,,,,"42.04",,,,,,,,,,,,,
"US1MIKN0014","GRANDVILLE 1.3 WSW, MI US","2019",,,,"       187","       117","       74","        31",,,,,,,"19","8.1","2.39",,,,,,,,,,,,,,,,"56.33",,"106.2",,,,,,,,,,,
"USC00203188","GLENNIE 2 SE, MI US","2019",,"185","185","       118","        77","      101","        20","        27","       190","        78","       107","         1","-26","15","8.8","1.57","90","8649",,,"8649",,,,,,,,,,,"34.60",,"59.3","41.4","51.9","30.8",,,,,,,,
"US1MIKN0011","LOWELL 1.4 ESE, MI US","2019",,,,"       169","        97",,,,,,,,,,,"1.85",,,,,,,,,,,,,,,,"50.25",,,,,,,,,,,,,
