"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"US1MIBY0002","BAY CITY 5.3 N, MI US","43.666367","-83.90605","178.3","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.92",,,,,,,,,,,
"USC00201802","CORNELL 5 SE, MI US","45.8269","-87.1589","242.0","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.13",,,,,,,,,,,
"USC00203429","GREENVILLE 2 NNE, MI US","43.2026","-85.2421","270.7","2013",,"542","542","       154","        83",,,"         9","       174","        55","       152","        14","-12",,,"2.64","96",,,,,,,,,,,,,,,"42.06",,"46.4","58.2","34.6",,,,,,,
"USC00200718","BERGLAND DAM, MI US","46.5869","-89.5475","396.2","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.16",,,,,,,,,,,
"USC00200032","ADRIAN 2 NNE, MI US","41.91636","-84.01635","231.6","2013",,"601","601","       120","        78",,,"         2","       156","        58","       135","         8","-2",,,"2.64","94","6506",,,"6506",,,,,,,,,,,"40.70",,"47.8","57.2","38.4",,,,,,,
"USC00201486","CHATHAM EXPERIMENT FARM 2, MI US","46.3414","-86.9242","265.2","2013",,"294","294","       214","       107","      155","        58","        29","       197","        94","        98","         6","-17","30","10.0","1.46","94","8652","74",,"8652","85","75","28",,"32","32","45",,"51","48","36.38","184.6","40.2","50.1","30.3",,,,,,,
"USC00203421","GREENLAND 6 N, MI US","46.8736","-89.1006","241.1","2013",,"212","212","       191","       111",,,"         2","       195","        97","        97","         1","-1",,,"2.23","90","8834",,,"8834",,,,,,,,,,,"43.00",,"40.2","49.2","31.2",,,,,,,
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","44.9215","-83.427","180.1","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.77",,,,,,,,,,,
"US1MIBY0006","BAY CITY 2.2 WNW, MI US","43.6024894714355","-83.9293670654297","183.2","2013",,,,"       155","        74",,,,,,,,,,,"2.13",,,,,,,,,,,,,,,,"37.94",,,,,,,,,,,
"USC00203306","GRAND LEDGE 1 NW, MI US","42.7621","-84.7617","244.1","2013",,,,"       147","        80",,,,,,,,,,,"2.97",,"6493",,,"6493",,,,,,,,,,,"41.99",,,,,,,,,,,
"USC00205603","MORENCI, MI US","41.7216","-84.2147","234.7","2013",,"738","738","       134","        78","       41","         9","         3","       156","        53","       154","        13","0","8","6.5","2.05","97",,,,,,,,,,,,,,,"35.90","29.2","48.5","59.1","37.9",,,,,,,
"US1MIAP0001","ALPENA 1.6 SSW, MI US","45.051565","-83.44876","178.9","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20",,,,,,,,,,,
"US1MIBN0002","STEVENSVILLE 1.7 SSE, MI US","41.991137","-86.508585","187.8","2013",,,,"       139","        88",,,,,,,,,,,"2.29",,,,,,,,,,,,,,,,"38.44",,,,,,,,,,,
"USC00208443","VASSAR, MI US","43.3656","-83.5828","192.0","2013",,"448","448","       159","        79",,,"        11","       168","        63","       132","         7","-8",,,"2.44","94","7111",,,"7111",,,,,,,,,,,"36.70",,"45.6","55.8","35.4",,,,,,,
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23666","-83.52638","215.7","2013","8.7","951","951","       144","        74",,,"         2","       132","        43","       155","        18","-2",,,"2.45","97","5842",,,"5842",,,,,,,,,,,"37.04",,"50.8","60.6","41.0","       220","       200",,,"48.1","77.0",
"USC00201492","CHEBOYGAN, MI US","45.65225","-84.47239","177.4","2013",,"281","281","       189","        87","      124","        49","        20","       166","        79","        95","         3","-9","18","12.0","2.39","94","7990",,,"7990",,,,,,,,,,,"35.64","111.3","42.4","51.5","33.4",,,,,,,
"USC00207350","SANDUSKY, MI US","43.4194","-82.8191","235.9","2013",,"382","382","       124","        86",,,"         2","       155","        64","       111","         3","-2",,,"2.02","94","6899",,,"6899",,,,,,,,,,,"36.37",,"45.2","54.2","36.2",,,,,,,
"US1MIBN0004","NILES 2.7 W, MI US","41.83705","-86.30048","219.2","2013",,,,"       170","        99",,,,,,,,,,,"2.24",,,,,,,,,,,,,,,,"43.28",,,,,,,,,,,
"US1MIBN0003","BUCHANAN 1.4 ESE, MI US","41.818287","-86.342251","231.3","2013",,,,"       165","        95",,,,,,,,,,,"2.25",,,,,,,,,,,,,,,,"42.03",,,,,,,,,,,
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","2013","9.4","207","207","       164","        74",,,"        21","       190","       108","        75","         1","-14",,,"1.54","90","9258",,,"9258",,,,,,,,,,,"30.40",,"39.2","47.4","31.0","       280","       290",,,"48.1","59.1",
"US1MINW0007","WHITE CLOUD 2.9 NW, MI US","43.591","-85.798","294.7","2013",,,,"       184","        91",,,,,,,,,,,"1.82",,,,,,,,,,,,,,,,"44.94",,,,,,,,,,,
"US1MINW0008","WHITE CLOUD 7.5 ENE, MI US","43.606302","-85.641918","298.1","2013",,,,"       168","        96",,,,,,,,,,,"2.40",,,,,,,,,,,,,,,,"44.30",,,,,,,,,,,
"USC00208680","WATERSMEET, MI US","46.2778","-89.1742","484.6","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIOK0035","WATERFORD 2.1 NW, MI US","42.687418","-83.413166","299.3","2013",,,,"       146","        77",,,,,,,,,,,"1.65",,,,,,,,,,,,,,,,"37.20",,,,,,,,,,,
"USC00205050","MANCHESTER, MI US","42.1508","-84.0236","294.1","2013",,"598","598","       136","        76",,,"         5","       160","        58","       143","         8","-3",,,"2.55","93","6728",,,"6728",,,,,,,,,,,"38.78",,"47.3","57.3","37.4",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","44.73895","-85.5679","185.2","2013","6.3","513","513","       167","        77",,,"         3","       152","        78","       128","        10","-3",,,"2.80","96","7131",,,"7131",,,,,,,,,,,"36.19",,"45.8","54.4","37.1","       320","       280",,,"36.0","46.1",
"US1MIBR0003","MIDDLEVILLE 4.3 SSE, MI US","42.653203","-85.440492","238.4","2013",,,,"       167","        89",,,,,,,,,,,"2.91",,,,,,,,,,,,,,,,"45.06",,,,,,,,,,,
"USC00201818","CORUNNA 2 NE, MI US","42.9986","-84.0744","232.3","2013",,"593","593","       139","        69",,,"         5","       157","        59","       142","         8","-3",,,"4.64","95","6604",,,"6604",,,,,,,,,,,"37.90",,"47.2","57.2","37.1",,,,,,,
"USW00094871","BENTON HARBOR, MI US","42.12894","-86.41518","195.4","2013","7.8",,,"       140","        73",,,,,"        49","       136","        10",,,,"2.68","97","6253",,,"6253",,,,,,,,,,,"33.78",,,"57.2",,"       270","       280",,,"40.0","59.1",
"USC00201017","BROOKLYN 2 ENE, MI US","42.1128","-84.2097","304.8","2013",,,,"       144","        66",,,,,,,,,,,"1.78",,,,,,,,,,,,,,,,"36.05",,,,,,,,,,,
"USC00205065","MANISTEE 3 SE, MI US","44.2113","-86.2938","204.2","2013",,"461","461","       158","       103",,,"         3","       146","        67","       131","         5","-2",,,"1.70","92","6801",,,"6801",,,,,,,,,,,"41.31",,"46.4","54.9","37.9",,,,,,,
"USC00206398","PAULDING, MI US","46.3976","-89.1794","416.7","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIMR0009","CARLETON 2.5 S, MI US","42.0212526619434","-83.3944923430681","187.5","2013",,,,"       134","        69",,,,,,,,,,,"2.15",,,,,,,,,,,,,,,,"39.54",,,,,,,,,,,
"USC00206158","OLD MISSION 3 SSW, MI US","44.9215","-85.5161","199.9","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.23",,,,,,,,,,,
"USC00200050","AHMEEK 1 SW, MI US","47.292","-88.4209","331.6","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00207364","SAULT STE MARIE, MI US","46.4866","-84.4089","192.0","2013",,"217","217","       187","       105","      167","        57","        42","       183","        99","        93","         2","-19","30","5.6","2.89","93","8969",,,"8969",,,,,,,,,,,"48.56","159.4","39.3","49.1","29.4",,,,,,,
"US1MIMR0004","MONROE 3.0 S, MI US","41.872635","-83.380939","182.3","2013",,,,"       148","        73",,,,,,,,,,,"1.62",,,,,,,,,,,,,,,,"41.77",,,,,,,,,,,
"USC00204090","IRON MTN KINGSFORD WWTP, MI US","45.7858","-88.0841","326.4","2013",,"382","382","       126","        78","      139","        25","        39","       188","        95","       117","         5","-17","20","5.5","1.34","94","8760",,,"8760",,,,,,,,,,,"32.05","65.6","40.7","51.2","30.1",,,,,,,
"USC00203529","HALE LOUD DAM, MI US","44.4633","-83.7216","221.9","2013",,,,,,,,,,,,,,,,,,"7076",,,"7076",,,,,,,,,,,,,,,,,,,,,,
"USC00203769","HESPERIA 4 WNW, MI US","43.5908","-86.1056","237.7","2013",,"414","414","       156","       100","      124","        39","         8","       166","        59","       137","         6","-9","15","7.4","2.83","92","7228",,,"7228",,,,,,,,,,,"46.99","115.6","45.2","56.0","34.4",,,,,,,
"USC00200495","BARAGA 5 W, MI US","46.7953","-88.6014","236.5","2013",,,,,,,,,,,,,,,,,,"9051",,,"9051",,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","42.96684","-83.74996","234.8","2013","8.3","735","735","       146","        73","       82","        18","         6","       150","        58","       146","        12","-7","6","5.1","2.42","96","6528",,,"6528",,,,,,,,,,,"32.68","51.2","48.3","57.9","38.6","       230","       220",,,"42.9","59.9",
"USC00200497","BARAGA 7 NW, MI US","46.8208","-88.6064","198.7","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014828","GLADWIN, MI US","43.9758","-84.4908","236.2","2013",,"390","390","       150","        83","       97","        25","        13","       175","        70","       130","         8","-5","10","8.0","2.40","96","7506",,,"7506",,,,,,,,,,,"38.69","63.5","44.3","54.9","33.7",,,,,,,
"USC00200135","ALLENDALE 3 ESE, MI US","42.9583","-85.8958","213.4","2013",,"524","524","       157","        88",,,"         7","       143","        66","       130","         6","-5",,,"2.43","91","6698","70",,"6698","71",,"33",,"34",,"49",,"50",,"37.91",,"46.9","55.1","38.6",,,,,,,
"USC00201468","CHARLEVOIX, MI US","45.3172","-85.2672","180.7","2013",,"326","326","       179","       108","      132","        47","         4","       154","        80","        97","         3","-3","34","10.0","2.15","90","7386",,,"7386",,,,,,,,,,,"45.03","125.4","44.5","51.7","37.3",,,,,,,
"USC00205822","NEWPORT 4 SSE, MI US","41.9497","-83.28","176.2","2013",,"813","813","       134","        65",,,"         2","       140","        43","       145","         8","-1",,,"1.92","98","6104",,,"6104",,,,,,,,,,,"33.27",,"49.8","58.7","40.9",,,,,,,
"USC00208417","VANDERBILT 11 ENE, MI US","45.1702","-84.4397","275.8","2013",,"290","290",,,"      143",,"        30","       211","        81","       126","        12","-18","20",,,"95",,,,,,,,,,,,,,,"37.20",,"41.0","52.9","29.0",,,,,,,
"USC00208779","WEST BLOOMFIELD, MI US","42.5413","-83.343","271.3","2013",,,,"       150","        75",,,,,,,,,,,"2.69",,,,,,,,,,,,,,,,"38.07",,,,,,,,,,,
"USC00203096","GAYLORD, MI US","45.0332","-84.7113","401.7","2013",,"368","368",,,"      151","        71","        18","       184","        99","       118","         6","-13","22","6.0",,"92","8329",,,"8329",,,,,,,,,,,,"198.0","41.8","50.9","32.6",,,,,,,
"US1MIWY0043","DEARBORN HEIGHTS 1.8 NW, MI US","42.3419570922852","-83.3020706176758","185.6","2013",,,,"       147","        80",,,,,,,,,,,"1.63",,,,,,,,,,,,,,,,"39.06",,,,,,,,,,,
"US1MISC0003","PORT HURON 1.6 W, MI US","42.996173","-82.464307","186.2","2013",,,,"       146","        70","       63","        15",,,,,,,"8","6.5","1.56",,,,,,,,,,,,,,,,"33.24","41.1",,,,,,,,,,
"USC00203099","GAYLORD 9 SSW, MI US","44.90715","-84.71891","447.4","2013",,"355","355","       201","       109","      153","        70","         5","       183","        93","       115","         6","-4","22","16.0","2.06","92","7961",,,"7961",,,,,,,,,,,"43.48","217.4","42.8","51.5","34.2",,,,,,,
"USW00014833","JACKSON REYNOLDS FIELD, MI US","42.26373","-84.45644","295.9","2013","7.2","591","591","       147","        71",,,"         4","       149","        61","       140","         6","-7",,,"2.09","94","6625",,,"6625",,,,,,,,,,,"32.91",,"47.6","56.9","38.2","       240",,,,"36.9",,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2013","8.3","637","637","       150","        74","       76","        16","         3","       152","        65","       141","         6","-4","8","3.0","3.39","94","6632",,,"6632",,,,,,,,,,,"41.49","42.3","47.6","56.6","38.6","       240","       250",,,"47.0","61.1",
"USW00094898","PORT HOPE, MI US","44.021772","-82.792932","180.0","2013","7.2","450","450","       168","        79",,,"         0","       137","        65","        90","         5","2",,,"1.57","95","6584",,,"6584",,,,,,,,,,,"32.58",,"46.3","53.0","39.6","        80","       230",,,"36.9","48.1",
"USC00205390","MERRILL 1 N, MI US","43.4155","-83.2894","203.6","2013",,"546","546","       122","        65",,,"        10","       157","        62","       142","         9","-7",,,"2.32","95",,,,,,,,,,,,,,,"36.12",,"46.5","56.5","36.5",,,,,,,
"USW00094899","COPPER HARBOR, MI US","47.467386","-87.875032","185.0","2013","9.8","163","163","       176","        80",,,"         3","       168","       100","        58","         1","-6",,,"1.46","90",,,,,,,,,,,,,,,"34.37",,"40.5","46.9","34.1","        30","        20",,,"45.0","55.9",
"USC00202328","DURAND WWTP, MI US","42.9269","-83.9894","234.7","2013",,,,"       152","        81",,,,,"        57","       139","         8",,,,"3.27","97","6559",,,"6559",,,,,,,,,,,"38.09",,,"56.6",,,,,,,,
"USW00094893","IRON MOUNTAIN FORD AIRPORT, MI US","45.81339","-88.11292","343.2","2013","6.7","348","348","        94","        48",,,"        39","       193","        91","       119","         7","-18",,,"1.56","94","8817",,,"8817",,,,,,,,,,,"16.54",,"40.4","51.3","29.6","       280","       280",,,"36.9","49.0",
"USW00014838","MARQUETTE, MI US","46.5458","-87.3795","186.8","2013",,,,"       180","        89",,,,,,,,,,,"1.68",,"8236",,,"8236",,,,,,,,,,,"34.98",,,,,,,,,,,
"USC00201476","CHARLOTTE, MI US","42.5499","-84.825","274.9","2013",,"512","512","       152","        79",,,"         5","       160","        67","       135","         6","-8",,,"3.10","92","6988",,,"6988",,,,,,,,,,,"38.23",,"46.3","55.8","36.9",,,,,,,
"USC00200146","ALMA, MI US","43.38686","-84.64818","221.9","2013",,"511","511","       140","        76","       81","        12","         7","       166","        69","       134","         8","-3","11","8.4","2.04","96","7090",,,"7090",,,,,,,,,,,"36.79","36.5","45.9","55.6","36.2",,,,,,,
"USC00202445","EAU CLAIRE 4 NE, MI US","42.0153","-86.243","256.0","2013",,"953","953","       160","        94","       78","        41","         2","       139","        45","       157","        20","-2","11","6.0","3.13","96","5839",,,"5839",,,,,,,,,,,"37.29","107.7","50.5","60.1","40.8",,,,,,,
"USC00203413","GREEN GARDEN NUMBER 2, MI US","46.4533","-87.3038","205.7","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00206007","NORTHPORT 2 W, MI US","45.1322","-85.6472","227.4","2013",,"295","295","       171","       101","      134","        43","         1","       153","        74","       100","         0","0","17","8.0","2.02","88","7332",,,"7332",,,,,,,,,,,"39.29","113.5","44.4","51.6","37.1",,,,,,,
"USR0000MSEN","SENEY MICHIGAN, MI US","46.2403","-85.9428","221.3","2013",,"242","242",,,,,"        28","       186","        86","       107","         3","-13",,,,"92","8386",,,"8386",,,,,,,,,,,,,"41.2","51.0","31.4",,,,,,,
"USC00204502","LAKE CITY EXPERIMENTAL FARM, MI US","44.3088","-85.205","374.9","2013",,,,"       171","        81",,,"        17","       193",,,,"-14",,,"2.81",,,,,,,,,,,,,,,,"35.41",,,,"31.5",,,,,,,
"USC00206012","NW MICHIGAN RESEARCH FARM, MI US","44.883","-85.6752","249.9","2013",,"508","508","       183","        89",,,"         2","       150","        80","       121","         6","-2",,,"3.00","94","7106",,,"7106",,,,,,,,,,,"38.23",,"45.8","53.1","38.5",,,,"31893.1",,,
"USC00207222","SAGINAW NUMBER 3, MI US","43.4122","-83.9561","182.9","2013",,"609","609","       139","        71",,,"         2","       144","        60","       132","         9","-1",,,"2.60","95","6252",,,"6252",,,,,,,,,,,"37.58",,"47.2","56.5","38.0",,,,,,,
"USW00014840","MUSKEGON CO AIRPORT, MI US","43.17111","-86.23685","190.3","2013","9.2","605","605","       167","        94","       92","        40","         1","       136","        56","       132","         5","0","15","9.7","2.48","92","6394",,,"6394",,,,,,,,,,,"43.79","138.6","48.3","56.4","40.2","       250","       250",,,"42.9","53.9",
"USC00206013","NWSFO GRAND RAPIDS, MI US","42.8933","-85.54472","236.2","2013",,,,"       164","       102",,"        33",,,,,,,,"5.9","3.30",,,,,,,,,,,,,,,,"45.39","95.6",,,,,,,,,,
"USW00014841","PELLSTON REGIONAL AIRPORT, MI US","45.5644","-84.79291","215.3","2013","7.2","271","271","       168","        80",,,"        26","       191","        80","       122","         8","-24",,,"3.22","94","8244",,,"8244",,,,,,,,,,,"34.39",,"41.6","52.4","30.7","       290","       230",,,"36.0","49.0",
"USC00207225","SAGINAW 5 W, MI US","43.4172","-84.0641","179.8","2013",,"521","521","       141","        82",,,"         5","       157","        64","       131","         7","-3",,,"2.47","94",,,,,,,,,,,,,,,"38.87",,"46.5","56.0","36.9",,,,,,,
"USC00205168","MARLETTE, MI US","43.3308","-83.0663","249.9","2013",,"398","398","       142","        82",,,"         3","       163","        71","       127","         4","-3",,,"1.85","93","7257",,,"7257",,,,,,,,,,,"38.09",,"45.0","54.3","35.7",,,,,,,
"USC00203661","HASTINGS, MI US","42.64208","-85.28819","250.2","2013",,"545","545","       156","        84",,,"         7","       156","        59","       142","         7","-9",,,"4.01","94","6919",,,"6919",,,,,,,,,,,"46.69",,"46.7","56.8","36.7",,,,,,,
"USC00204078","IONIA 2 SSW, MI US","42.953","-85.0777","245.4","2013",,,,,,,,,,,,,,,,,,"7038",,,"7038",,,,,,,,,,,,,,,,,,,,,,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","43.52808","-84.08133","201.7","2013","9.2","640","640","       138","        70","       83","        21","         2","       148","        62","       139","         9","0","10","5.7","1.71","95","6616",,,"6616",,,,,,,,,,,"33.13","54.3","47.5","56.4","38.6","       250","       260",,,"42.9","62.0",
"USC00202691","FARMINGTON, MI US","42.4669","-83.3625","219.5","2013",,"555","555","       130","        78",,,"         2","       165","        58","       134","         6","-2",,,"1.40","95","6726",,,"6726",,,,,,,,,,,"32.32",,"47.0","56.5","37.5",,,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","46.47998","-84.35809","219.8","2013","7.4","254","254","       182","       102","      167","        54","        24","       170","        95","        92","         2","-15","30","9.5","2.56","92","8439",,,"8439",,,,,,,,,,,"48.80","163.2","40.9","49.3","32.6","       270","       290",,,"35.1","53.9",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22393","-83.73983","250.6","2013","7.2","554","554","       137","        75",,,"         5","       157","        54","       144","         8","-9",,,"1.76","93","6658",,,"6658",,,,,,,,,,,"33.63",,"47.2","57.9","36.6","       200","       330",,,"64.0","181.0",
"US1MIJC0014","RIVES JUNCTION 4.0 NW, MI US","42.41127","-84.5276","286.2","2013",,,,"       151","        67",,,,,,,,,,,"2.11",,,,,,,,,,,,,,,,"34.50",,,,,,,,,,,
"US1MIET0003","LANSING 3.9 WNW, MI US","42.724201","-84.627866","267.3","2013",,,,"       134","        69",,,,,,,,,,,"3.27",,,,,,,,,,,,,,,,"39.68",,,,,,,,,,,
"USC00200758","BEULAH 7 SSW, MI US","44.5316","-86.1311","235.6","2013",,"449","449","       178","       108","      128","        51","         2","       160","        71","       127","         5","-1","19","7.2","2.05","93","7202",,,"7202",,,,,,,,,,,"43.74","151.8","45.6","54.2","36.9",,,,,,,
"USW00004847","ADRIAN LENAWEE CO AIRPORT, MI US","41.86784","-84.07946","244.1","2013","7.4","657","657","       101","        60",,,"         3","       150","        58","       141","         8","-3",,,"1.93","95","6294",,,"6294",,,,,,,,,,,"28.22",,"48.4","57.6","39.2","       260","       240",,,"40.9","55.0",
"USC00202015","DEARBORN, MI US","42.31917","-83.23839","184.4","2013",,"670","670","       131","        85",,,"         2","       138","        53","       138","         6","-1",,,"3.10","94","6054",,,"6054",,,,,,,,,,,"44.46",,"48.6","57.6","39.5",,,,,,,
"USC00202375","EAST GRAND RAPIDS, MI US","42.9378","-85.6131","227.4","2013",,,,"       161","       109","       88","        36",,,,,,,"12","9.6","3.15",,,,,,,,,,,,,,,,"46.31","112.2",,,,,,,,,,
"US1MICX0004","CHARLEVOIX 4.3 SSE, MI US","45.2572","-85.2165","235.3","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.75",,,,,,,,,,,
"USC00205406","MICHIGAMME 3 WNW, MI US","46.5453","-88.18","521.2","2013",,,,"       181","        79",,,,,,,,,,,"1.97",,,,,,,,,,,,,,,,"32.09",,,,,,,,,,,
"US1MIIN0001","SARANAC 2.6 NE, MI US","42.957642","-85.173759","203.3","2013",,,,"       163","        85","       82","        23",,,,,,,"9","7.6","3.08",,,,,,,,,,,,,,,,"47.33","72.1",,,,,,,,,,
"USC00202016","DEARBORN NUMBER 2, MI US","42.3469","-83.1736","184.4","2013",,"800","800","       133","        65",,,"         2","       143","        49","       148","         8","0",,,"1.86","96","6045",,,"6045",,,,,,,,,,,"34.74",,"49.8","58.9","40.7",,,,,,,
"USC00207277","ST JAMES 4 SSW BEAVER ISLAND, MI US","45.6911","-85.5463","204.8","2013",,"261","261","       122","        85","      134","        32","         7","       162","        77","        96","         0","-11","19","11.0","2.00","87","7681",,,"7681",,,,,,,,,,,"33.49","117.9","43.3","50.6","36.0",,,,,,,
"USC00202381","EAST JORDAN, MI US","45.15179","-85.1324","178.9","2013",,,,,,,,,,,,,,,,,,"7135",,,"7135",,,,,,,,,,,,,,,,,,,,,,
"USC00205097","MAPLE CITY 1 E, MI US","44.855","-85.8352","243.5","2013",,,,,,,,,,,,,,,,,,"7352",,,"7352",,,,,,,,,,,,,,,,,,,,,,
"USC00206982","RICHMOND 4 NNW, MI US","42.8783","-82.7958","233.2","2013",,"592","592","       135","        87","       60","        12","         3","       158","        64","       132","        12","-1","9","4.6","1.95","96","6800",,,"6800",,,,,,,,,,,"36.31","33.6","46.6","55.7","37.5",,,,,,,
"USC00206184","ONAWAY 4 N, MI US","45.4108","-84.2233","227.1","2013",,"380","380","       183","        91","      132","        39","        21","       174","        82","       127","         9","-15","22","10.0","1.47","95","7834",,,"7834",,,,,,,,,,,"32.26","112.2","43.3","53.6","33.0",,,,,,,
"USC00204320","KENT CITY 2 SW, MI US","43.1994","-85.7717","256.0","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00202382","EAST JORDAN 2 NW, MI US","45.1863","-85.1477","196.9","2013",,"366","366","       169","       121","      147","        52","        13","       177","        84","       113","         3","-15","27","12.3","2.75","93","7735",,,"7735",,,,,,,,,,,"46.90","165.0","43.2","52.3","34.2",,,,,,,
"USC00205892","NILES, MI US","41.8405","-86.2658","198.1","2013",,"699","699","       155","       100","       69","        24","         1","       142","        53","       146","         9","-4","9","8.5","1.96","96","6219",,,"6219",,,,,,,,,,,"40.35","85.0","48.9","58.0","39.8",,,,,,,
"USC00207275","ST. IGNACE, MI US","45.8608","-84.7196","201.5","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00206060","NUNICA 4 W, MI US","43.0975","-86.0894","192.0","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004839","HOLLAND TULIP CITY AIRPORT, MI US","42.74634","-86.09677","206.5","2013","8.3","784","784","       156","        88",,,"         1","       128","        49","       144","        11","-6",,,"2.69","97","6034",,,"6034",,,,,,,,,,,"40.19",,"49.6","58.1","41.1","       260","       260",,,"40.9","61.1",
"USC00203477","GROSSE POINTE FARMS, MI US","42.4077","-82.8891","186.8","2013",,"632","632","       126","        80",,,"         2","       133","        55","       115","         4","0",,,"1.38","94","6118",,,"6118",,,,,,,,,,,"35.38",,"48.3","56.0","40.6",,,,,,,
"USR0000MBRR","BEAR MICHIGAN, MI US","44.8019","-86.0508","289.9","2013",,"395","395",,,,,"         2","       158","        69","       119","         3","-1",,,,"92","6891",,,"6891",,,,,,,,,,,,,"45.5","53.4","37.6",,,,,,,
"USC00205533","MIO WWTP, MI US","44.6466","-84.1158","316.1","2013",,"391","391","       178","        81","      130","        28","        19","       188","        76","       134","         9","-14","13","4.8","2.92","96","7861",,,"7861",,,,,,,,,,,"37.19","68.0","43.3","54.5","32.2",,,,,,,
