"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USC00205662","CENTRAL MICHIGAN UNIVERSITY, MI US","43.5859","-84.7694","242.3","2012",,,,,,,,,,,,,,,,,,"5939",,,"5939",,,,,,,,,,,,,,,,,,,,,,
"USC00207280","SAINT JOHNS, MI US","43.0113","-84.5541","226.5","2012",,,,,,,,,,,,,,,,,,"5469",,,"5469",,,,,,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","42.8821","-85.52297","240.3","2012","8.7","1014","1014","       128","        81","       37","        16","         0","       110","        23","       149","        32","3","7","6.2","1.80","104","5316",,,"5316",,,,,,,,,,,"33.87","53.6","52.8","62.5","43.1","       250","       250",,,"40.0","51.9",
"USC00204655","LAPEER WWTP, MI US","43.0608","-83.3074","249.9","2012",,"762","762","       122","        70",,,"         0","       136","        30","       150","        22","2",,,"1.23","99",,,,,,,,,,,,,,,"26.72",,"50.8","61.4","40.2",,,,,,,
"USC00202598","ENGADINE MDOT, MI US","46.128","-85.5696","208.8","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00201940","DAGGETT 4 W, MI US","45.468","-87.6836","234.7","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00204659","LAPEER 2 W, MI US","43.05733","-83.36032","255.1","2012",,"847","847","       138","        82",,,"         1","       126","        26","       148","        30","-2",,,"1.42","101","5458",,,"5458",,,,,,,,,,,"34.10",,"51.7","62.0","41.3",,,,,,,
"USC00208345","TWIN LAKES, MI US","46.88306","-88.86083","367.6","2012",,"268","268",,,,,"        11","       187","        78","       110","         2","-12",,,,"92","7910",,,"7910",,,,,,,,,,,,,"43.1","53.1","33.0",,,,,,,
"USC00205073","MANISTIQUE WWTP, MI US","45.9512","-86.2513","182.9","2012",,"252","252","       119","        65",,,"         2","       151","        51","        90","         1","-6",,,"2.20","92","7526",,,"7526",,,,,,,,,,,"26.21",,"45.0","52.8","37.3",,,,,,,
"USC00206840","RAPID RIVER 4 SSE, MI US","45.8727","-86.9496","182.3","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00201150","BURTON 4 N, MI US","43.0675","-83.5919","230.7","2012",,"659","659","       140","        74",,,"         3","       153","        21","       149","        26","-2",,,"1.78","101","5754",,,"5754",,,,,,,,,,,"31.78",,"49.9","61.8","38.0",,,,,,,
"USR0000MBAL","BALDWIN MICHIGAN, MI US","43.8933","-85.8506","253.6","2012",,"523","523",,,,,"         2","       168","        33","       135","        19","-2",,,,"97","6428",,,"6428",,,,,,,,,,,,,"48.0","59.8","36.2",,,,,,,
"USW00054854","GAYLORD 9 SSW, MI US","44.908","-84.7203","445.3","2012",,"443","443","       152","        84",,,"         1","       162","        63","       110","         1","-2",,,"1.60","90","7091",,,"7091",,,,,,,,,,,"34.96",,"46.3","55.2","37.3",,,,,,,
"USW00004854","GAYLORD OTSEGO CO AIRPORT, MI US","45.01657","-84.68942","405.9","2012","6.9","454","454","       130","        76",,,"         5","       169","        65","       111","         6","-17",,,"1.28","92","7179",,,"7179",,,,,,,,,,,"28.61",,"46.0","55.6","36.4","       220","       220",,,"38.0","53.9",
"USC00202804","FILION 5 NNW, MI US","43.9158","-83.083","193.5","2012",,,,,,,,,,,,,,,,,,"6034",,,"6034",,,,,,,,,,,,,,,,,,,,,,
"USW00094850","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","46.5313","-87.5491","431.3","2012",,"328","328","       165","        76","      121","        32","         8","       173","        73","       108","         4","-12","47","18.5","2.21","91","7848",,,"7848",,,,,,,,,,,"36.42","157.0","43.8","53.1","34.5",,,,,,,
"US1MIMD0005","MIDLAND 1.8 ENE, MI US","43.6312","-84.19433","205.4","2012",,,,"       122","        75",,,,,,,,,,,"2.50",,,,,,,,,,,,,,,,"27.89",,,,,,,,,,,
"US1MIWY0013","BELLEVILLE 3.0 SE, MI US","42.17811","-83.43507","199.6","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.99",,,,,,,,,,,
"USC00204668","CALUMET TAMARACK, MI US","47.24559","-88.46793","377.6","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00207812","STAMBAUGH 2 SSE, MI US","46.0555","-88.6275","442.0","2012",,"203","203","       122","        61",,,"        29","       215","        71","       117","         3","-25",,,"1.60","91","8509",,,"8509",,,,,,,,,,,"25.89",,"41.8","54.6","29.0",,,,,,,
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","45.0716","-83.56451","208.3","2012","6.9","461","461","       128","        67","       98","        17","         5","       162","        44","       123","        14","-4","14","6.4","1.41","95","6833",,,"6833",,,,,,,,,,,"27.92","61.9","47.1","57.6","36.6","       350","       330",,,"34.9","49.0",
"US1MILL0001","NORTHPORT 5.0 SSW, MI US","45.061489","-85.648567","273.7","2012",,,,"       126","        74",,,,,,,,,,,"2.49",,,,,,,,,,,,,,,,"36.57",,,,,,,,,,,
"USC00202250","DOWAGIAC 1 W, MI US","41.9856","-86.132","225.6","2012",,"834","834","       118","        87","       34","        18","         0","       124","        27","       147","        28","1","9","5.0","1.54","100","5574",,,"5574",,,,,,,,,,,"35.89","39.3","51.3","61.9","40.8",,,,,,,
"US1MICS0002","DOWAGIAC 5.3 NNW, MI US","42.05762","-86.13992","242.3","2012",,,,"       139","        83",,,,,,,,,,,"1.55",,,,,,,,,,,,,,,,"34.35",,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","42.23113","-83.33121","191.9","2012","8.1","1127","1127","       126","        63","       24","        12","         0","       107","        18","       159","        30","4","6","5.8","1.76","102","4949",,,"4949",,,,,,,,,,,"27.14","30.8","53.8","63.2","44.5","       320","       330",,,"45.0","59.1",
"USC00203947","HOWELL WWTP, MI US","42.59382","-83.93251","279.5","2012",,"728","728","       138","        72",,,"         1","       152","        22","       150","        31","-1",,,"2.15","101","5760",,,"5760",,,,,,,,,,,"29.24",,"50.3","62.1","38.5",,,,,,,
"US1MIOW0003","WALKER 3.2 W, MI US","42.98804","-85.8103","218.8","2012",,,,"       147","        77",,,,,,,,,,,"1.31",,,,,,,,,,,,,,,,"32.63",,,,,,,,,,,
"US1MIMB0022","UTICA 0.8 NNW, MI US","42.639577","-83.027232","198.4","2012",,,,"       125","        69",,,,,,,,,,,"2.27",,,,,,,,,,,,,,,,"27.73",,,,,,,,,,,
"USC00203268","GLADSTONE 4 NW, MI US","45.8806","-87.0911","225.9","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2012",,"885","885","       108","        66",,,"         0","       113","        24","       139","        20","2",,,"2.09","99",,,,,,,,,,,,,,,"27.22",,"51.9","60.9","42.8",,,,,,,
"USC00202851","FLINT 7 W, MI US","43.0377","-83.7694","207.0","2012",,"785","785","       123","        67",,,"         1","       130","        29","       136","        20","-1",,,"3.16","99","5855",,,"5855",,,,,,,,,,,"29.58",,"50.6","60.5","40.7",,,,,,,
"USC00205567","MONTAGUE 4 NW, MI US","43.4614","-86.4175","198.1","2012",,"670","670","       107","        78",,,"         0","       129","        25","       134","         9","2",,,"1.61","93",,,,,,,,,,,,,,,"35.19",,"50.5","59.7","41.3",,,,,,,
"USC00200552","BATTLE CREEK 5 NW, MI US","42.3678","-85.2634","281.3","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2012",,"585","585","       121","        74",,,"         1","       152","        33","       130","         8","0",,,"2.04","96","6120",,,"6120",,,,,,,,,,,"35.14",,"49.2","58.9","39.5",,,,,,,
"USC00201522","CHESANING, MI US","43.1936","-84.1113","189.0","2012",,,,"       129","        62",,,,,,,,,,,"5.35",,,,,,,,,,,,,,,,"34.70",,,,,,,,,,,
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2012",,"786","786","       148","        77","       33","        14","         1","       136","        24","       146","        29","-2","5","3.8","1.36","102","5770",,,"5770",,,,,,,,,,,"30.32","27.4","50.7","61.6","39.8",,,,,,,
"US1MIOW0002","HOLLAND 3.9 NNE, MI US","42.822957","-86.06784","188.1","2012",,,,"       136","        81",,,,,,,,,,,"1.34",,,,,,,,,,,,,,,,"36.17",,,,,,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2012",,"605","605","       127","        62",,,"         0","       131","        36","       120","         9","6",,,"2.55","94",,,,,,,,,,,,,,,"25.85",,"49.1","57.3","40.8",,,,,,,
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2012",,"297","297","       164","        90",,,"         2","       156","        59","       100","         2","-7",,,"1.55","90","7437",,,"7437",,,,,,,,,,,"37.70",,"45.0","52.7","37.3",,,,,,,
"USC00206300","OWOSSO WWTP, MI US","43.0161","-84.18","222.5","2012",,"719","719","       137","        64",,,"         0","       135","        25","       137","        23","2",,,"1.95","99","5694",,,"5694",,,,,,,,,,,"29.09",,"50.6","61.1","40.1",,,,,,,
"USC00206663","PORT HOPE, MI US","43.9483","-82.7141","182.9","2012",,"488","488","       151","        72",,,"         0","       134","        35","       110","         4","6",,,"1.45","95","6159",,,"6159",,,,,,,,,,,"26.87",,"48.6","56.5","40.6",,,,,,,
"USC00203391","GRAYLING, MI US","44.6546","-84.6998","346.6","2012",,"485","485","       136","        77","       96","        28","         6","       175","        50","       125","        12","-7","30","12.0","1.30","95","7050",,,"7050",,,,,,,,,,,"31.57","78.0","46.4","57.4","35.3",,,,,,,
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","2012",,"710","710","       120","        67",,,"         1","       143","        33","       141","        20","-3",,,"2.10","99","5848",,,"5848",,,,,,,,,,,"28.83",,"50.4","60.9","39.9",,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2012",,"889","889","       126","        69",,,"         0","       121","        22","       147","        30","1",,,"1.08","101","5270",,,"5270",,,,,,,,,,,"24.19",,"52.1","62.6","41.5",,,,,,,
"USC00207072","ROCKFORD 3 SW, MI US","43.08333","-85.59083","190.5","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00204808","LEXINGTON WATER PLANT, MI US","43.263","-82.5327","189.6","2012",,"612","612","       133","        70",,,"         0","       121","        24","       120","        14","2",,,"1.61","99","5935",,,"5935",,,,,,,,,,,"27.70",,"49.7","58.1","41.2",,,,,,,
"USC00203278","GOODRICH, MI US","42.9163","-83.5097","277.4","2012",,"779","779","       126","        68",,,"         2","       137","        25","       150","        26","0",,,"3.52","98","5703",,,"5703",,,,,,,,,,,"31.38",,"50.8","61.6","40.1",,,,,,,
"USC00201896","CROSS VILLAGE 1 E, MI US","45.6413","-85.0141","219.8","2012",,,,"       125","        69","       87","        19","         6","       155",,,,"-4","20","9.2","1.78",,"6743",,,"6743",,,,,,,,,,,"34.06","68.4",,,"38.6",,,,,,,
"USC00202984","FRANKFORT 2 NE, MI US","44.64822","-86.20986","289.0","2012",,"720","720","       111","        67","       83","        21","         0","       114","        29","       122","         5","7","21","13.8","2.31","93","5878",,,"5878",,,,,,,,,,,"32.31","63.1","50.3","57.5","43.0",,,,,,,
"USC00204130","ISHPEMING WWTP, MI US","46.4911","-87.6894","428.5","2012",,,,"       153","        71",,,,,"        58","       118","         7",,,,"1.56","95",,,,,,,,,,,,,,,"31.81",,,"55.4",,,,,,,,
"USC00208972","WHITMORE LAKE 1 NW, MI US","42.4355","-83.783","276.1","2012",,"635","635","       118","        74",,,"         2","       139","        28","       144","        19","-4",,,"2.48","99","5764",,,"5764",,,,,,,,,,,"28.35",,"50.1","61.1","39.1",,,,,,,
"USC00201780","COPPER HARBOR FORT WILKINS, MI US","47.4679","-87.8671","190.5","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIVB0002","GRAND JUNCTION 1.3 ENE, MI US","42.40925586","-86.04813018","202.7","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.30",,,,,,,,,,,
"USC00208293","TROUT LAKE 1 SW, MI US","46.1796","-85.0311","250.9","2012",,"334","334","       145","        75","      108","        29","         7","       164","        47","       119","         0","-15","21","8.5","2.95","88","7098",,,"7098",,,,,,,,,,,"30.88","84.3","45.8","55.6","35.9",,,,,,,
"USR0000MSPI","SPINCICH LAKE MICHIGAN, MI US","46.4578","-85.6272","273.1","2012",,"157","157",,,,,"        11","       205","        63","       109","         1","-20",,,,"90",,,,,,,,,,,,,,,,,"42.3","53.6","31.0",,,,,,,
"USC00200417","BAD AXE, MI US","43.808","-82.9938","217.9","2012",,"673","673","       129","        70",,,"         0","       142","        35","       129","        18","3",,,"3.11","97","6028",,,"6028",,,,,,,,,,,"28.97",,"49.6","58.9","40.4",,,,,,,
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","43.7072","-85.4819","273.7","2012",,"544","544","       141","        81","       62","        17","         2","       165","        38","       139","        15","-1","8","4.6","1.74","97","6444",,,"6444",,,,,,,,,,,"36.25","47.8","48.1","59.4","36.9",,,,,,,
"USC00200770","BIG BAY 1 NW, MI US","46.8325","-87.7504","233.2","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIAC0001","MIKADO 2.3 SE, MI US","44.569671","-83.385862","201.8","2012",,,,"       107","        53",,,,,,,,,,,"3.40",,,,,,,,,,,,,,,,"28.88",,,,,,,,,,,
"USW00094815","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","42.22826","-85.546","263.3","2012","7.4","1023","1023","       131","        69",,,"         0","       119","        23","       148","        38","3",,,"1.54","104","5315",,,"5315",,,,,,,,,,,"27.33",,"52.6","62.8","42.4","       220","       330",,,"38.0","81.0",
"USC00208941","WHITE LAKE 4 E, MI US","42.698","-83.4716","321.0","2012",,"587","587","       136","        67",,,"         2","       143","        33","       133","        17","-8",,,"3.24","97","5928",,,"5928",,,,,,,,,,,"29.78",,"49.7","60.0","39.4",,,,,,,
"US1MIKN0048","KENTWOOD 1.6 WSW, MI US","42.874211","-85.622056","227.1","2012",,,,"       122","        74",,,,,,,,,,,"2.02",,,,,,,,,,,,,,,,"35.24",,,,,,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","42.66314","-83.41016","295.4","2012","7.6","853","853","       124","        55",,,"         0","       129","        30","       146","        23","1",,,"2.78","100","5553",,,"5553",,,,,,,,,,,"23.69",,"51.5","61.0","42.1","       250","       330",,,"38.9","66.0",
"USC00209110","WYANDOTTE, MI US","42.20844","-83.1626","176.8","2012",,,,"       127","        80",,,,,,,,,,,"1.79",,,,,,,,,,,,,,,,"29.71",,,,,,,,,,,
"USW00094814","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","44.35904","-84.6739","350.6","2012","7.2","524","524","       128","        77","      105","        27","         4","       156","        48","       133","        10","-3","25","7.4","2.56","95","6647",,,"6647",,,,,,,,,,,"33.46","89.9","47.7","58.1","37.3","       290","       220",,,"36.0","51.0",
"USW00054810","CHATHAM 1 SE, MI US","46.3345","-86.92","266.7","2012",,"227","227","       137","        77",,,"         7","       174","        55","       105","         1","-10",,,"1.25","90","7744",,,"7744",,,,,,,,,,,"33.68",,"44.0","53.8","34.2",,,,,,,
"USW00054813","MUNSING LAKESHORE, MI US","46.412036","-86.650452","186.5","2012","9.2","359","359","       148","        72",,,"         2","       150","        44","       106","         6","-7",,,"1.42","93","6928",,,"6928",,,,,,,,,,,"28.76",,"46.5","54.9","38.0","       350","       330",,,"44.1","59.9",
"USC00204104","IRONWOOD, MI US","46.4656","-90.1892","435.9","2012",,"324","324","       161","        78",,,"        16","       172","        71","       111","         3","-20",,,"2.31","92","7753",,,"7753",,,,,,,,,,,"33.54",,"43.7","53.7","33.7",,,,,,,
"USC00205434","MIDLAND, MI US","43.6088","-84.2011","195.1","2012",,"794","794","       119","        66",,,"         0","       124","        29","       134","        20","3",,,"3.73","99","5663",,,"5663",,,,,,,,,,,"30.48",,"51.1","60.2","41.9",,,,,,,
"USC00208706","WATTON 2 WSW, MI US","46.52664","-88.64243","424.9","2012",,"242","242","       169","        77",,,"         8","       175","        75","       104","         1","-12",,,"1.90","90","7867",,,"7867",,,,,,,,,,,"31.81",,"43.1","52.6","33.5",,,,,,,
"USC00203930","HOUGHTON LAKE 2 NW, MI US","44.3122","-84.7747","353.9","2012",,"498","498","       130","        72","      100","        25","         6","       175","        43","       129","        14","-7","23","8.2","2.15","96",,,,,,,,,,,,,,,"35.04","85.8","46.9","58.3","35.5",,,,,,,
"USC00205563","MONROE, MI US","41.9069","-83.4158","178.6","2012",,,,,,,,,,,,,,,,,,"4900",,,"4900",,,,,,,,,,,,,,,,,,,,,,
"US1MIKN0056","GRAND RAPIDS 5.5 NNE, MI US","43.0309985","-85.6126616","220.1","2012",,,,"       125","        82",,,,,,,,,,,"1.84",,,,,,,,,,,,,,,,"35.59",,,,,,,,,,,
"USC00207188","RUDYARD 5 SE, MI US","46.19076","-84.50852","203.3","2012",,"190","190","       138","        76","      103","        25","        16","       198","        62","       109","         1","-26","20","14.0","3.25","90","8031",,,"8031",,,,,,,,,,,"30.54","71.3","42.5","54.0","31.1",,,,,,,
"US1MIOT0001","GAYLORD 2.2 SE, MI US","44.997831","-84.653117","402.0","2012",,,,"       143","        80","      102","        26",,,,,,,"30","15.8","1.85",,,,,,,,,,,,,,,,"35.30","115.4",,,,,,,,,,
"USC00203628","HARRISVILLE 2 NNE, MI US","44.6819","-83.2808","178.3","2012",,"444","444","       134","        59","       68","         9","         2","       137","        34","       106","         4","-3","8","6.8","1.51","98","6550",,,"6550",,,,,,,,,,,"26.85","35.9","47.7","55.6","39.9",,,,,,,
"US1MIOD0003","LUZERNE 2.4 NE, MI US","44.6414","-84.2383","344.1","2012",,,,"       119","        67",,,,,,,,,,,"1.53",,,,,,,,,,,,,,,,"28.43",,,,,,,,,,,
"USR0000MWDO","WINDIGO MICHIGAN, MI US","47.9117","-89.1547","213.4","2012",,"324","324",,,,,"         6","       136","        74","        94","         0","-12",,,,"88",,,,,,,,,,,,,,,,,"44.6","51.5","37.7",,,,,,,
"USW00014804","MOUNT CLEMENS ANG BASE, MI US","42.6083","-82.8183","176.8","2012",,"781","781","       126","        74","       17","         6","         0","       113","        23","       142","        16","5","7","5.3","3.79","99","5402",,,"5402",,,,,,,,,,,"33.39","22.0","51.6","60.9","42.4",,,,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2012",,"1073","1073","       149","        72",,,"         0","       115","        21","       157","        35","2",,,"0.98","100","5139",,,"5139",,,,,,,,,,,"27.02",,"53.4","63.4","43.4",,,,,,,
"USC00207308","SALINE WWTP, MI US","42.1611","-83.7819","228.6","2012",,"852","852","       124","        66",,,"         0","       138","        25","       140","        41","1",,,"1.26","102",,,,,,,,,,,,,,,"23.92",,"50.3","61.6","39.0",,,,,,,
"US1MIWS0003","PLYMOUTH 5.4 W, MI US","42.382785","-83.571244","266.4","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.26",,,,,,,,,,,
"USC00205488","MILLINGTON 3 SE, MI US","43.2836","-83.4791","249.9","2012",,,,"       112","        70",,,,,,,,,,,"1.95",,,,,,,,,,,,,,,,"35.15",,,,,,,,,,,
"USC00203744","HERMAN, MI US","46.6653","-88.3772","523.3","2012",,,,,,,,,,,,,,,,,,"8419",,,"8419",,,,,,,,,,,,,,,,,,,,,,
"USC00204161","JACOBSVILLE, MI US","47.0083","-88.4318","198.1","2012",,"240","240","       151","        79","      110","        31","         3","       174","        55","       109","         2","0","19","10.4","1.48","92","7449",,,"7449",,,,,,,,,,,"32.15","92.3","44.8","54.7","34.9",,,,,,,
"USC00207312","SALINE 4 SW, MI US","42.1236","-83.8199","256.0","2012",,"630","630","       135","        66",,,"         1","       161","        15","       145","        39","-6",,,"1.31","103",,,,,,,,,,,,,,,"24.83",,"49.9","63.8","36.0",,,,,,,
"USC00203078","GARDEN CORNERS, MI US","45.8983","-86.5485","178.9","2012",,"294","294","       133","        66",,,"         4","       184","        47","       114","         2","-12",,,"2.01","95","7461",,,"7461",,,,,,,,,,,"28.94",,"44.8","55.6","34.0",,,"       180",,,,"45.0"
"USC00206220","ONTONAGON 6 SE, MI US","46.8343","-89.2074","240.8","2012",,"453","453","       116","        77",,,"         6","       161","        54","       124","        12","-8",,,"1.85","92","6753",,,"6753",,,,,,,,,,,"30.98",,"46.6","57.2","35.9",,,,,,,
"USC00206583","PICKFORD 3 NE, MI US","46.1863","-84.3238","191.7","2012",,"342","342","       151","        73","      104","        36","        13","       178","        45","       127","         7","-22","25","17.0","2.25","91","7243",,,"7243",,,,,,,,,,,"32.09","102.9","45.4","57.2","33.6",,,,,,,
"USW00014814","ALPENA WASTEWATER PLANT, MI US","45.0605","-83.428","179.8","2012",,"524","524","       178","        63","       77","        19","         0","       139","        43","       110","         4","1","11","6.5","2.13","96","6669",,,"6669",,,,,,,,,,,"32.37","58.9","47.4","55.2","39.7",,,,,,,
"USC00202308","DUNDEE, MI US","41.9552","-83.6488","201.2","2012",,"964","964","       122","        76",,,"         0","       116","        20","       155","        34","4",,,"0.88","101","5189",,,"5189",,,,,,,,,,,"22.51",,"52.6","62.7","42.4",,,,,,,
"USC00203518","GWINN SHAG LAKE, MI US","46.2643","-87.5149","359.1","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203639","HARVEY, MI US","46.4907","-87.3544","195.1","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.53",,,,,,,,,,,
"USC00205816","NEWBERRY CORRECTIONAL FACILITY, MI US","46.3287","-85.5033","270.1","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200925","BOYNE FALLS, MI US","45.1672","-84.9138","221.9","2012",,"890","890","       133","        84","       88","        31","         5","       150","        37","       144","        41","-11","18","14.0","2.02","97","6159",,,"6159",,,,,,,,,,,"40.13","90.9","49.9","60.4","39.4",,,,,,,
"USW00014815","BATTLE CREEK KELLOGG AIRPORT, MI US","42.31192","-85.24147","282.5","2012","8.3","977","977","       121","        60",,,"         0","       122","        27","       145","        31","2",,,"1.55","103","5501",,,"5501",,,,,,,,,,,"24.34",,"52.1","61.8","42.3","       250","       280",,,"38.9","72.0",
"US1MIKN0031","BYRON CENTER 2.9 NE, MI US","42.841573","-85.683517","217.6","2012",,,,"       126","        82",,,,,,,,,,,"1.55",,,,,,,,,,,,,,,,"36.23",,,,,,,,,,,
"USC00203632","HART 3 WSW, MI US","43.6751","-86.4228","236.2","2012",,"668","668","       126","        81","       54","        25","         0","       143","        27","       135","        16","6","9","7.4","1.82","97","6025",,,"6025",,,,,,,,,,,"38.26","56.5","49.8","59.7","39.9",,,,,,,
"USW00014817","CADILLAC, MI US","44.2655","-85.3966","394.7","2012",,"515","515","       161","        83",,,"         5","       166","        45","       126","        10","-6",,,"4.02","98","6837",,,"6837",,,,,,,,,,,"41.76",,"47.1","57.6","36.6",,,,,,,
"USC00202783","FIFE LAKE 2 WNW, MI US","44.5848","-85.3653","320.6","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00202788","FIFE LAKE 3 WSW, MI US","44.565","-85.4133","338.9","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00204967","LUPTON 1 S, MI US","44.4199","-84.0232","276.8","2012",,"393","393",,,,,"         5","       188","        48","       128","        19","-15",,,,"97","7089",,,"7089",,,,,,,,,,,,,"45.9","58.2","33.6",,,,,,,
"USC00202423","EAST TAWAS, MI US","44.2838","-83.5036","178.6","2012",,"491","491","       102","        50","       48","        10","         1","       156","        25","       122","        11","-1","7","3.2","1.32","96","6480",,,"6480",,,,,,,,,,,"22.89","30.5","47.9","58.0","37.7",,,,,,,
"USC00206228","ONTONAGON 8 WSW, MI US","46.8374","-89.4833","186.8","2012",,,,,,,,,,,,,,,,,,"8000",,,"8000",,,,,,,,,,,,,,,,,,,,,,
"USC00207684","SOUTH BOARDMAN 2 W, MI US","44.6391","-85.325","318.8","2012",,,,"       126","        83","       75","        25",,,,,,,"28","15.3","1.79",,,,,,,,,,,,,,,,"37.61","97.7",,,,,,,,,,
"USC00208774","WELLSTON 1 N, MI US","44.2294","-85.9572","235.6","2012",,"659","659","       138","        78","       78","        21","         1","       160","        38","       140","        27","-6","10","9.3","2.56","97","6370",,,"6370",,,,,,,,,,,"40.06","77.1","48.8","60.0","37.6",,,,,,,
"USR0000MDOE","DOE LAKE MICHIGAN, MI US","46.2536","-86.7142","248.4","2012",,"240","240",,,,,"        13","       196","        57","       116","         9","-25",,,,"95","7938",,,"7938",,,,,,,,,,,,,"43.3","55.1","31.5",,,,,,,
"US1MIKN0039","WYOMING 0.5 NNE, MI US","42.898951","-85.697975","209.1","2012",,,,"       122","        77",,,,,,,,,,,"1.63",,,,,,,,,,,,,,,,"32.85",,,,,,,,,,,
"USC00209188","YALE 1 NNW, MI US","43.1447","-82.8011","249.9","2012",,,,"       121","        65",,,,,,,,,,,"1.89",,,,,,,,,,,,,,,,"27.77",,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","42.40725","-83.00899","189.8","2012","7.6","1075","1075","       124","        56",,,"         0","       102","        18","       149","        25","6",,,"1.48","101","5086",,,"5086",,,,,,,,,,,"24.50",,"53.5","62.2","44.7","       240","       340",,,"40.0","57.9",
"USC00208890","WHITE CLOUD 9 E, MI US","43.5491","-85.5841","263.7","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00208772","WELLSTON TIPPY DAM, MI US","44.2586","-85.9394","198.1","2012",,,,"       126","        69","       79","        25",,,,,,,"14","8.0","3.16",,,,,,,,,,,,,,,,"39.80","67.3",,,,,,,,,,
"US1MIHL0001","LITCHFIELD 0.3 ENE, MI US","42.045278","-84.753056","317.0","2012",,,,"       150","        79",,,,,,,,,,,"1.28",,,,,,,,,,,,,,,,"32.20",,,,,,,,,,,
"USC00204258","KALKASKA 11 SE, MI US","44.5897","-85.0486","330.1","2012",,"383","383","       141","        82","      106","        29","         5","       184","        53","       119","         9","-7","29","19.2","1.92","92","7325",,,"7325",,,,,,,,,,,"38.29","130.7","45.5","56.2","34.7",,,,,,,
"USC00207407","SCOTTVILLE 2 SE, MI US","43.9331","-86.2453","203.0","2012",,"580","580","       135","        77","       62","        22","         0","       145","        30","       136","        17","2","7","5.5","2.24","94","6069",,,"6069",,,,,,,,,,,"39.11","62.4","49.3","59.7","38.8",,,,,,,
"US1MIMK0001","LAKE CITY 5.0 SSW, MI US","44.265899","-85.255264","374.3","2012",,,,"       158","        70",,,,,,,,,,,"3.60",,,,,,,,,,,,,,,,"36.11",,,,,,,,,,,
