"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USW00004854","GAYLORD OTSEGO CO AIRPORT, MI US","2018","7.2","454","454","       142","        62",,,"        15","       187","       103","       116","         6","-26",,,"1.80","98","8459",,,"8459",,,,,,,,,,,"28.49",,,"42.9","51.7","34.0",,"       250","       210",,,"40.0","61.1",
"USW00094850","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","2018",,"270","270","       160","        84","      176","        47","        26","       202","       118","        99","         1","-18","36","15.8","2.69","91","9621",,,"9621",,,,,,,,,,,"43.53",,"193.6","39.1","48.4","29.9",,,"       315",,,,"42.1",
"US1MIKN0094","CALEDONIA 2.6 NNW, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.18",,,,,,,,,,,,,
"USC00200864","BLOOMINGDALE, MI US","2018",,,,"       163","        96",,"        28",,,"        43","       141","        18",,,"6.6","3.34","95","6936",,,"6936",,,,,,,,,,,"50.61",,"76.1",,"58.2",,,,,,,,,
"USC00204425","K.I. SAWYER WWTP, MI US","2018",,"350","350","       155","        81","      172","        29","        15","       189","       103","       104","         2","-17","23","11.0","3.56","93","8900",,,"8900",,,,,,,,,,,"37.23",,"93.6","41.5","50.8","32.3",,,,,,,,
"USC00207812","STAMBAUGH 2 SSE, MI US","2018",,"204","204","       131","        67","      171","        26","        54","       212","       109","       113","         2","-32","23","10.0","3.52","91","10165",,,"10165",,,,,,,,,,,"32.34",,"71.8","37.8","50.0","25.6",,,,,,,,
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2018","7.2","564","564","       143","        70","      102","        25","        18","       182","        70","       121","        15","-16","15","7.3","1.58","99","7973",,,"7973",,,,,,,,,,,"32.85",,"91.5","44.5","54.5","34.5",,"        80","       250",,,"32.0","52.1",
"US1MILL0001","NORTHPORT 5.0 SSW, MI US","2018",,,,"       154","        78",,,,,,,,,,,"2.02",,,,,,,,,,,,,,,,"39.08",,,,,,,,,,,,,
"USC00204793","LINDEN WWTP, MI US","2018",,"556","556","       138","        88","       58","        15","         7","       163","        58","       131","         7","-9","10","4.2","2.00","91",,,,,,,,,,,,,,,"35.59",,"36.6","46.7","55.9","37.5",,,,,,,,
"USC00202250","DOWAGIAC 1 W, MI US","2018",,"773","773","       146","        92","       51","        30","         2","       162","        53","       140","        12","-8","18","5.5","3.65","95","6671",,,"6671",,,,,,,,,,,"49.69",,"62.3","48.6","57.4","39.8",,,,,,,,
"US1MIIS0005","SHEPHERD 3.7 SSE, MI US","2018",,,,"       136","        73",,,,,,,,,,,"3.64",,,,,,,,,,,,,,,,"37.22",,,,,,,,,,,,,
"US1MIOK0047","BLOOMFIELD TOWNSHIP 3.1 SW, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.92",,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2018","8.7","1206","1206","       143","        85","       49","        14","         4","       136","        30","       149","        26","-6","14","9.2","2.96","96","6127",,,"6127",,,,,,,,,,,"43.85",,"45.8","51.4","59.7","43.1",,"       250","       250",,,"45.0","61.1",
"US1MIWS0042","ANN ARBOR 4.5 W, MI US","2018",,,,"       155","        74",,,,,,,,,,,"1.43",,,,,,,,,,,,,,,,"32.94",,,,,,,,,,,,,
"USC00203268","GLADSTONE 4 NW, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00206658","PONTIAC WWTP, MI US","2018",,"909","909","       151","        80","       48","        15","         4","       147","        40","       136","        16","-6","11","4.5","1.83","93","6598",,,"6598",,,,,,,,,,,"33.44",,"35.9","49.0","57.0","40.9",,,,,,,,
"USC00202851","FLINT 7 W, MI US","2018",,"747","747","       163","        77","       78","        27","         8","       160","        52","       135","         9","-9","14","7.4","1.90","92","7054",,,"7054",,,,,,,,,,,"34.00",,"76.5","47.5","56.4","38.7",,,,,,,,
"USC00205567","MONTAGUE 4 NW, MI US","2018",,"618","618",,,,,"         2","       160","        47","       134","         3","-2",,,,"94",,,,,,,,,,,,,,,,,,"47.3","55.6","39.0",,,,,,,,
"USC00200552","BATTLE CREEK 5 NW, MI US","2018",,,,"       159","        83","       47","        27",,,"        39","       150","        19",,"12","7.5","2.63","95","6598",,,"6598",,,,,,,,,,,"38.27",,"76.4",,"59.1",,,,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","2018",,,,"       126","        76",,,,,"        59","       136","        13",,,,"4.03","93",,,,,,,,,,,,,,,"39.95",,,,"56.0",,,,,,,,,
"US1MIAG0006","MUNISING 11.1 SSW, MI US","2018",,,,"       173","        84",,,,,,,,,,,"2.74",,,,,,,,,,,,,,,,"42.06",,,,,,,,,,,,,
"USC00203823","HILLSDALE, MI US","2018",,"736","736","       170","        87","       52","        23","         8","       160","        47","       147","        16","-8","14","12.3","2.08","94","6892",,,"6892",,,,,,,,,,,"44.58",,"48.0","47.9","57.4","38.5",,,,,,,,
"US1MIOW0002","HOLLAND 3.9 NNE, MI US","2018",,,,"       172","        91","       48","        29",,,,,,,"22","7.0","2.70",,,,,,,,,,,,,,,,"43.20",,"76.4",,,,,,,,,,,
"USC00205690","MUNISING, MI US","2018",,"222","222","       177","       102","      180","        57","        13","       190","       108","        79","         0","-7","39","9.2","2.34","88","9049",,,"9049",,,,,,,,,,,"43.80",,"176.4","40.3","47.7","32.9",,,,,,,,
"USC00206300","OWOSSO WWTP, MI US","2018",,"812","812","       170","        89","       62","        19","         7","       162","        48","       134","        17","-8","12","5.2","2.01","94","6809",,,"6809",,,,,,,,,,,"37.12",,"51.4","48.0","57.2","38.8",,,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","2018",,,,"       129","        80","      153","        21",,,,,,,"18","7.9","1.40",,,,,,,,,,,,,,,,"36.17",,"74.8",,,,,,,,,,,
"USC00203391","GRAYLING, MI US","2018",,,,"       171","        66","      111","        31",,,,,,,"10","8.0","1.36",,"8388",,,"8388",,,,,,,,,,,"28.98",,"69.4",,,,,,,,,,,
"USC00208043","TAHQUAMENON FALLS STATE PARK, MI US","2018",,"231","231","       140","        96","      177","        45","        33","       205","       110","       108","         4","-12","35","7.0","2.14","93","9686",,,"9686",,,,,,,,,,,"37.15",,"136.7","39.2","50.0","28.4",,,,,,,,
"USC00205452","MILFORD GM PROVING GROUND, MI US","2018",,,,"       144","        89","       50","        14",,,"        48","       132","        21",,"9","7.0","2.40","95","6323",,,"6323",,,,,,,,,,,"40.35",,"41.3",,"57.7",,,,,,,,,
"USC00205451","MILAN WWTP, MI US","2018",,"900","900","       164","        98",,,"         7","       157","        35","       145","        15","-8",,,"2.00","95","6466",,,"6466",,,,,,,,,,,"43.94",,,"49.2","58.2","40.3",,,,,,,,
"USC00207070","ROCKFORD, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIMB0033","ROSEVILLE 1.7 ENE, MI US","2018",,,,"       137","        64",,,,,,,,,,,"2.37",,,,,,,,,,,,,,,,"33.86",,,,,,,,,,,,,
"USC00204808","LEXINGTON WATER PLANT, MI US","2018",,"564","564","       148","        79",,,"         5","       154","        49","       113","         8","-6",,,"1.30","93","6921",,,"6921",,,,,,,,,,,"29.76",,,"46.5","54.5","38.5",,,,,,,,
"USC00203278","GOODRICH, MI US","2018",,"781","781","       152","        68","       67","        19","         6","       161","        49","       136","        15","-11","12","4.9","1.68","93","6970",,,"6970",,,,,,,,,,,"30.57",,"50.9","47.8","56.9","38.8",,,,,,,,
"USC00201896","CROSS VILLAGE 1 E, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00202984","FRANKFORT 2 NE, MI US","2018",,,,"       113","        69","      133","        32",,,,,,,"16","6.1","2.17",,"7042",,,"7042",,,,,,,,,,,"35.76",,"91.2",,,,,,,,,,,
"USC00204130","ISHPEMING WWTP, MI US","2018",,,,"       155","        75",,,,,,,,,,,"3.12",,,,,,,,,,,,,,,,"36.15",,,,,,,,,,,,,
"USC00208972","WHITMORE LAKE 1 NW, MI US","2018",,"665","665","       144","        81",,,"         8","       163","        49","       134","        11","-12",,,"2.00","93","6734",,,"6734",,,,,,,,,,,"36.85",,,"47.6","57.1","38.1",,,,,,,,
"US1MIVB0004","PAW PAW 3.6 NNE, MI US","2018",,,,"       152","        84",,,,,,,,,,,"3.61",,,,,,,,,,,,,,,,"48.59",,,,,,,,,,,,,
"USC00203925","HOPKINS 1 N, MI US","2018",,"652","652","       155","        87","       48","        23","         4","       157","        33","       136","         8","-3","12","5.1","2.98","93","6261",,,"6261",,,,,,,,,,,"47.00",,"59.2","48.7","57.8","39.6",,,,,,,,
"USC00200417","BAD AXE, MI US","2018",,"702","702","       162","        78","       74","        18","         6","       167","        70","       127","        14","-8","9","6.3","2.33","95","7183",,,"7183",,,,,,,,,,,"31.78",,"52.3","46.5","55.0","38.0",,,,,,,,
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","2018",,"506","506","       152","        74","       71","        14","         6","       177","        66","       131","        14","-13","9","3.5","2.31","94","7486",,,"7486",,,,,,,,,,,"41.07",,"42.6","45.3","55.1","35.4",,,,,,,,
"USC00200770","BIG BAY 1 NW, MI US","2018",,"290","290","       149","        81","      171","        39","        10","       193","       107","        93","         3","-9","26","10.7","1.99","91","9024",,,"9024",,,,,,,,,,,"35.96",,"133.5","40.8","49.1","32.4",,,,,,,,
"USC00201502","CHELSEA, MI US","2018",,"887","887","       149","        74","       54","        13","         6","       159","        44","       143","        19","-11","10","5.0","1.66","95","6772",,,"6772",,,,,,,,,,,"35.64",,"33.2","48.7","57.8","39.6",,,,,,,,
"USW00094815","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","2018","7.4","996","996","       146","        78",,,"         5","       145","        38","       145","        18","-6",,,"2.93","96","6295",,,"6295",,,,,,,,,,,"40.22",,,"50.2","58.9","41.5",,"       250","       250",,,"38.9","50.1",
"USC00208941","WHITE LAKE 4 E, MI US","2018",,"504","504","       154","        80","       71","        24","        11","       169","        62","       132","         2","-14","12","8.4","2.05","90","7485",,,"7485",,,,,,,,,,,"36.87",,"75.4","45.6","54.9","36.4",,,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2018","8.1","937","937","       129","        70",,,"         6","       152","        46","       139","        20","-7",,,"1.61","95","6692",,,"6692",,,,,,,,,,,"28.96",,,"48.9","57.4","40.4",,"        10","        10",,,"161.1","161.1",
"US1MIOK0094","FARMINGTON HILLS 1.4 N, MI US","2018",,,,"       154","        86",,,,,,,,,,,"2.71",,,,,,,,,,,,,,,,"42.55",,,,,,,,,,,,,
"USC00209110","WYANDOTTE, MI US","2018",,,,"       148","        83","       48","        14",,,,,,,"14","7.1","3.00",,,,,,,,,,,,,,,,"42.91",,"45.7",,,,,,,,,,,
"US1MIME0010","MECOSTA 4.6 SSW, MI US","2018",,,,"       150","        80",,,,,,,,,,,"2.79",,,,,,,,,,,,,,,,"40.56",,,,,,,,,,,,,
"USW00094814","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","2018","7.8","523","523","       145","        72","      102","        18","         8","       181","        81","       134","         9","-20","8","3.3","1.19","95","7903",,,"7903",,,,,,,,,,,"30.54",,"47.4","44.7","54.2","35.1",,"        70","       240",,,"33.1","50.1",
"USC00206080","OIL CITY 2 S, MI US","2018",,,,,,"       72","        17",,,,,,,"9","3.6",,,,,,,,,,,,,,,,,"37.13",,"41.4",,,,,,,,,,,
"USW00054810","CHATHAM 1 SE, MI US","2018",,"225","225","       148","        92",,,"        25","       203","       105","        99","         0","-21",,,"2.75","89","9451",,,"9451",,,,,,,,,,,"42.06",,,"39.6","49.4","29.8",,,,,,,,
"USW00054813","MUNSING LAKESHORE, MI US","2018","8.7","314","314","       170","        87",,,"        11","       187","        99","        92","         4","-9",,,"3.45","91","8726",,,"8726",,,,,,,,,,,"37.51",,,"41.5","49.8","33.2",,"        40","       340",,,"36.0","53.9",
"USC00204105","IRONWOOD NUMBER 2, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIKN0053","ADA 1.8 W, MI US","2018",,,,"       156","        76",,"        25",,,,,,,,"4.9","2.72",,,,,,,,,,,,,,,,"46.56",,"62.1",,,,,,,,,,,
"USC00204104","IRONWOOD, MI US","2018",,"319","319","       156","        86","      164","        50","        39","       199","       111","       104","         1","-24","24","14.6","3.64","93","9681",,,"9681",,,,,,,,,,,"45.19",,"161.3","39.3","48.9","29.9",,,,,,,,
"USC00205434","MIDLAND, MI US","2018",,,,,,,,,,,,,,,,,,"6663",,,"6663",,,,,,,,,,,,,,,,,,,,,,,,
"USC00208706","WATTON 2 WSW, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203932","HOUGHTON LAKE 6 WSW, MI US","2018",,"464","464","       143","        71","      100","        22","        12","       195","        64","       135","        16","-22","10","6.0","1.45","98",,,,,,,,,,,,,,,"31.16",,"56.6","44.2","55.6","32.8",,,,,,,,
"USC00202170","DOLLAR BAY, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIOK0085","TROY 1.8 S, MI US","2018",,,,"       141","        82",,,,,,,,,,,"1.75",,,,,,,,,,,,,,,,"35.23",,,,,,,,,,,,,
"USC00207188","RUDYARD 5 SE, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MIOK0087","ORTONVILLE 2.3 S, MI US","2018",,,,"       161","        81",,,,,,,,,,,"1.51",,,,,,,,,,,,,,,,"34.17",,,,,,,,,,,,,
"USC00203628","HARRISVILLE 2 NNE, MI US","2018",,"226","226","       130","        62","       99","        18","        11","       184","        83","        82","         2","-8","9","8.1","2.80","91","8180",,,"8180",,,,,,,,,,,"26.41",,"62.8","42.8","49.6","35.9",,,,,,,,
"US1MIOD0003","LUZERNE 2.4 NE, MI US","2018",,,,"       127","        70",,,,,,,,,,,"1.94",,,,,,,,,,,,,,,,"32.32",,,,,,,,,,,,,
"USR0000MWDO","WINDIGO MICHIGAN, MI US","2018",,"198","198",,,,,"        23","       175","       110","        90","         0","-13",,,,"86",,,,,,,,,,,,,,,,,,"40.1","47.4","32.7",,,,,,,,
"USW00014804","MOUNT CLEMENS ANG BASE, MI US","2018",,"850","850","       144","        76","       32","        10","         6","       147","        33","       143","        12","-9","12","7.5","1.63","94","6621",,,"6621",,,,,,,,,,,"37.00",,"35.0","49.1","57.6","40.6",,,,,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2018",,"849","849","       181","        94","       53","        24","         9","       158","        38","       149","        19","-13","13","7.0","1.64","95","6571","74",,"6571","78",,"25",,"25",,"47",,"50",,"42.21",,"69.8","49.2","59.0","39.3",,,,,,,,
"USC00205488","MILLINGTON 3 SE, MI US","2018",,,,"       113","        76","       58","        21",,,,,,,"12","6.8","1.55",,,,,,,,,,,,,,,,"30.93",,"68.7",,,,,,,,,,,
"US1MIOW0044","HOLLAND 3.0 W, MI US","2018",,,,"       165","        85",,,,,,,,,,,"2.54",,,,,,,,,,,,,,,,"43.84",,,,,,,,,,,,,
"USC00203744","HERMAN, MI US","2018",,"247","247","       163","       104","      183","        74","        32","       197","       122","       100","         0","-14","35","10.0","1.75","88","9731",,,"9731",,,,,,,,,,,"44.46",,"204.6","38.4","47.2","29.6",,,,,,,,
"USC00204161","JACOBSVILLE, MI US","2018",,"146","146","       154","        72","      171","        39","        30","       202","       107","        90","         0","-13","28","6.0","2.94","89","9815",,,"9815",,,,,,,,,,,"38.15",,"99.4","38.5","48.5","28.6",,,,"       292",,,,"49.0"
"USC00207312","SALINE 4 SW, MI US","2018",,,,"       157","        85",,,"         6","       152",,,,"-7",,,"1.91",,"6261",,,"6261",,,,,,,,,,,"38.14",,,,,"39.6",,,,,,,,
"USC00203078","GARDEN CORNERS, MI US","2018",,"261","261","       132","        82","      158","        27","        26","       196","        81","       105","         0","-23","17","11.5","1.74","88","9067",,,"9067",,,,,,,,,,,"37.56",,"87.8","40.9","51.1","30.7",,,,"       225",,,,"42.9"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2018",,,,"       155","        81",,"        13",,,,,,,,"6.4","2.05",,,,,,,,,,,,,,,,"36.81",,"37.0",,,,,,,,,,,
"USC00206583","PICKFORD 3 NE, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014814","ALPENA WASTEWATER PLANT, MI US","2018",,"483","483","       167","        75","       88","        25","         8","       182","        86","       103","         6","-8","13","7.0","1.28","97",,,,,,,,,,,,,,,"31.04",,"54.2","44.0","51.4","36.6",,,,,,,,
"USC00204280","KEARSARGE, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00208080","TECUMSEH, MI US","2018",,"800","800","       150","        87",,,"         7","       171","        31","       145","        29","-10",,,"1.88","96","6528",,,"6528",,,,,,,,,,,"39.46",,,"48.4","59.6","37.1",,,,,,,,
"USC00202308","DUNDEE, MI US","2018",,"926","926","       142","        86",,,"         7","       149","        36","       144","        17","-7",,,"1.94","94","6254",,,"6254",,,,,,,,,,,"38.53",,,"49.4","58.4","40.5",,,,,,,,
"USC00203639","HARVEY, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.91",,,,,,,,,,,,,
"USC00205816","NEWBERRY CORRECTIONAL FACILITY, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200925","BOYNE FALLS, MI US","2018",,"934","934","       120","        80","      111","        31","        11","       173","        72","       137","        30","-25","15","12.0","2.12","102","7520",,,"7520",,,,,,,,,,,"35.83",,"93.1","46.7","56.5","36.9",,,,,,,,
"USW00014815","BATTLE CREEK KELLOGG AIRPORT, MI US","2018",,,,"       139","        72",,,,,,,,,,,"3.15",,"6441",,,"6441",,,,,,,,,,,"35.61",,,,,,,,,,,,,
"USC00203632","HART 3 WSW, MI US","2018",,,,"       159","        75","       77","        29",,,,,,,"18","7.6","2.34",,"7138",,,"7138",,,,,,,,,,,"39.23",,"72.6",,,,,,,,,,,
"USW00014817","CADILLAC, MI US","2018",,"585","585","       150","        69",,,"         8","       179","        74","       132","         7","-18",,,"1.66","94","7967",,,"7967",,,,,,,,,,,"31.43",,,"44.6","53.9","35.3",,,,,,,,
"USC00202783","FIFE LAKE 2 WNW, MI US","2018",,"391","391",,,"      144","        36","         7","       186","        91","       122","         5","-19","20","6.0",,"95","8194",,,"8194",,,,,,,,,,,"35.17",,"80.7","42.8","52.7","32.9",,,,,,,,
"USC00204967","LUPTON 1 S, MI US","2018",,"418","418",,,,,"        17","       192","        72","       125","        12","-17",,,,"94",,,,,,,,,,,,,,,,,,"43.4","54.4","32.3",,,,,,,,
"US1MIPI0001","ROGERS CITY 0.2 WSW, MI US","2018",,,,"       147","        65",,,,,,,,,,,"3.18",,,,,,,,,,,,,,,,"28.42",,,,,,,,,,,,,
"USC00202423","EAST TAWAS, MI US","2018",,"536","536","       118","        76","       70","        16","        12","       176","        52","       119","        10","-10","9","6.8","1.40","93","7570",,,"7570",,,,,,,,,,,"34.13",,"48.8","45.5","54.6","36.4",,,,,,,,
"USC00208774","WELLSTON 1 N, MI US","2018",,"485","485","       165","        85","      119","        34","        11","       191","        73","       137","        14","-14","17","5.6","1.58","96","8067",,,"8067",,,,,,,,,,,"37.41",,"97.8","44.1","55.0","33.1",,,,,,,,
"USR0000MDOE","DOE LAKE MICHIGAN, MI US","2018",,"214","214",,,,,"        36","       222","        95","       108","         5","-25",,,,"92","9518",,,"9518",,,,,,,,,,,,,,"39.4","51.4","27.3",,,,,,,,
"USC00206354","PARADISE, MI US","2018",,"198","198","       175","        80","      171","        45","        21","       201","       103","        88","         5","-9","24","7.4","3.18","91","9371",,,"9371",,,,,,,,,,,"35.02",,"144.6","39.5","48.5","30.6",,,,,,,,
"USC00209188","YALE 1 NNW, MI US","2018",,,,,,"       60","        22",,,,,,,"15","4.4",,,,,,,,,,,,,,,,,"33.45",,"49.1",,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018","8.1","1084","1084",,,,,"         4","       139","        35","       145","        16","-4",,,,"95",,,,,,,,,,,,,,,,,,"50.4","58.3","42.5",,"       240","       230",,,"38.0","52.1",
"USC00208772","WELLSTON TIPPY DAM, MI US","2018",,,,"       137","        74","      111","        34",,,,,,,"18","5.0","1.46",,,,,,,,,,,,,,,,"34.20",,"68.8",,,,,,,,,,,
"USW00014824","ESCANABA, MI US","2018",,,,"       115","        60","      118","        15",,,,,,,"11","6.7","1.67",,,,,,,,,,,,,,,,"26.43",,"49.3",,,,,,,,,,,
"US1MIHL0001","LITCHFIELD 0.3 ENE, MI US","2018",,,,"       165","        83",,,,,,,,,,,"2.26",,,,,,,,,,,,,,,,"40.19",,,,,,,,,,,,,
"USC00204258","KALKASKA 11 SE, MI US","2018",,"345","345","       157","        76","      137","        31","        14","       195","        94","       124","         5","-24","12","8.1","1.33","96","8720",,,"8720",,,,,,,,,,,"30.16",,"94.2","42.0","51.9","32.1",,,,,,,,
"USC00207407","SCOTTVILLE 2 SE, MI US","2018",,,,,,"       77","        24",,,,,,,"14","5.2",,,,,,,,,,,,,,,,,,,"60.4",,,,,,,,,,,
"US1MIMK0001","LAKE CITY 5.0 SSW, MI US","2018",,,,"       166","        70",,,,,,,,,,,"1.65",,,,,,,,,,,,,,,,"32.98",,,,,,,,,,,,,
"USC00204257","KALKASKA, MI US","2018",,"487","487","       155","        77","      124","        48","        11","       190","        94","       129","         9","-23","15","9.6","1.39","97","8406",,,"8406",,,,,,,,,,,"31.65",,"118.0","43.1","52.7","33.5",,,,,,,,
"US1MIMB0009","NEW BALTIMORE 0.4 SSE, MI US","2018",,,,"       149","        82",,,,,,,,,,,"1.77",,,,,,,,,,,,,,,,"35.95",,,,,,,,,,,,,
"US1MIMB0007","SHELBY 0.4 SSE, MI US","2018",,,,"       139","        83",,,,,,,,,,,"1.48",,,,,,,,,,,,,,,,"33.88",,,,,,,,,,,,,
"USC00205591","MORAN, MI US","2018",,"314","314","       138","        84","      169","        26","        24","       196","        78","       113","         2","-22","13","9.5","2.10","91","8818",,,"8818",,,,,,,,,,,"35.88",,"80.9","41.6","52.0","31.2",,,,,,,,
"USC00206680","PORT HURON, MI US","2018",,"943","943","       139","        97","       50","        13","         4","       138","        43","       131","        13","-3","11","4.0","1.72","96","6487",,,"6487",,,,,,,,,,,"37.33",,"26.0","49.3","56.1","42.5",,,,,,,,
"USC00203295","GRAND HAVEN WASTEWATER PLANT, MI US","2018",,,,"       109","        76","       43","        14",,,"        36","       133","        11",,"11","4.6","2.36","95",,,,,,,,,,,,,,,"40.04",,"39.2",,"57.1",,,,,,,,,
"US1MIMT0008","EDMORE 3.8 ESE, MI US","2018",,,,"       141","        77",,,,,,,,,,,"2.41",,,,,,,,,,,,,,,,"43.17",,,,,,,,,,,,,
"USC00208184","THREE RIVERS, MI US","2018",,"803","803","       152","        89","       47","        22","         5","       165","        50","       142","        11","-7","15","12.0","3.53","95","6657",,,"6657",,,,,,,,,,,"51.67",,"56.4","48.7","57.8","39.5",,,,,,,,
"USC00207096","ROGERS CITY HOEFT SP, MI US","2018",,,,,,,,,,,,,,,,,,"8223",,,"8223",,,,,,,,,,,,,,,,,,,,,,,,
"US1MIKN0008","GRAND RAPIDS 3.1 NNE, MI US","2018",,,,"       155","        78",,,,,,,,,,,"3.19",,,,,,,,,,,,,,,,"41.62",,,,,,,,,,,,,
"US1MIWS0031","DEXTER 2.2 SE, MI US","2018",,,,"       163","        79",,,,,,,,,,,"1.53",,,,,,,,,,,,,,,,"36.06",,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","2018",,"851","851","       169","        87","       57","        22","         5","       160","        38","       148","        18","-7","12","7.8","1.84","95","6741",,,"6741",,,,,,,,,,,"40.36",,"64.5","48.6","58.8","38.5",,,,,,,,
"USR0000MWAT","WATERSMEET MICHIGAN, MI US","2018",,"319","319",,,,,"        34","       202","       101","       117","         6","-27",,,,"93","9256",,,"9256",,,,,,,,,,,,,,"40.1","51.3","28.9",,,,,,,,
"USC00200106","ALGONAC WWTP, MI US","2018",,"923","923","       124","        84","       42","        16","         6","       158","        32","       146","        28","-8","12","6.0","2.06","96","6520",,,"6520",,,,,,,,,,,"34.38",,"30.6","49.1","59.0","39.2",,,,,,,,
"USC00203858","HOLLAND, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200342","ATLANTA, MI US","2018",,"516","516",,,"       92",,"        17","       193","        83","       127","        14","-17","20",,,"100","8324",,,"8324",,,,,,,,,,,"31.46",,,"43.5","53.7","33.3",,,,,,,,
"US1MIAT0006","MANCELONA 0.5 ESE, MI US","2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.66",,,,,,,,,,,,,
"USC00201675","COLDWATER ST SCHOOL, MI US","2018",,"817","817","       155","        88","       45","        18","         6","       147","        47","       141","        14","-9","13","6.0","2.93","93","6605",,,"6605",,,,,,,,,,,"47.17",,"34.9","48.8","57.4","40.2",,,,,,,,
"USC00204944","LOWELL, MI US","2018",,,,"       133","        77",,,,,,,,,,,"2.08",,,,,,,,,,,,,,,,"41.91",,,,,,,,,,,,,
"USC00201435","CLARKSBURG, MI US","2018",,"182","182","       150","        66","      170","        41","        52","       211","       106","       112","         5","-26","24","12.0","2.08","92","10145",,,"10145",,,,,,,,,,,"31.95",,"114.3","37.8","50.4","25.2",,,,,,,,
"USC00202094","DETOUR VILLAGE, MI US","2018",,"311","311","       113","        67","      130","        23","        18","       185","        96","       101","         0","-17","13","12.0","2.17","88","8685",,,"8685",,,,,,,,,,,"26.15",,"72.6","41.7","49.4","34.1",,,,,,,,
"US1MIKN0016","GRAND RAPIDS 2.5 ENE, MI US","2018",,,,"       161","        78",,,,,,,,,,,"2.81",,,,,,,,,,,,,,,,"43.24",,,,,,,,,,,,,
"US1MIHG0006","CALUMET 5.8 ENE, MI US","2018",,,,"       158","        75",,,,,,,,,,,"2.26",,,,,,,,,,,,,,,,"39.24",,,,,,,,,,,,,
"US1MIKN0014","GRANDVILLE 1.3 WSW, MI US","2018",,,,"       179","        91","       63","        29",,,,,,,"13","6.6","2.40",,,,,,,,,,,,,,,,"49.54",,"83.2",,,,,,,,,,,
"USC00203188","GLENNIE 2 SE, MI US","2018",,"392","392","       117","        83","       87","        16","        20","       193","        80","       123","         8","-16","8","4.5","2.60","95","8228",,,"8228",,,,,,,,,,,"38.94",,"39.5","43.1","53.3","32.8",,,,,,,,
"US1MIKN0011","LOWELL 1.4 ESE, MI US","2018",,,,"       150","        78",,,,,,,,,,,"2.03",,,,,,,,,,,,,,,,"43.97",,,,,,,,,,,,,
