"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USW00094847","DETROIT METRO AIRPORT, MI US","42.23113","-83.33121","191.9","2007","8.5","949","949","       133","        60","       47","        12","         3","       127","        53","       155","        14","-4","9","7.4","1.62","95","5982",,,"5982",,,,,,,,,,,"32.72","40.3","50.9","59.5","42.3","       230","       230",,,"38.9","53.0",
"USC00203947","HOWELL WWTP, MI US","42.59382","-83.93251","279.5","2007",,"646","646","       124","        65","       67","        14","         6","       147","        60","       155","        16","-7","6","5.0","1.85","95","6510",,,"6510",,,,,,,,,,,"33.03","25.5","48.3","59.3","37.3",,,,,,,
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2007",,,,"       132","        64","       73","         9",,,,,,,"7","5.0","1.77",,,,,,,,,,,,,,,,"32.33","31.7",,,,,,,,,,
"USC00202851","FLINT 7 W, MI US","43.0377","-83.7694","207.0","2007",,"531","531","       111","        65",,"        14","         8","       133","        67","       144","         9","-7",,"3.7","1.52","99","6237",,,"6237",,,,,,,,,,,"29.35","31.7","47.7","57.6","37.8",,,,,,,
"USC00205567","MONTAGUE 4 NW, MI US","43.4614","-86.4175","198.1","2007",,"524","524",,,,"        39","         3","       136","        61","       143","         0","-1",,"6.5",,"88","6461",,,"6461",,,,,,,,,,,,"93.3","48.4","57.2","39.6",,,,,,,
"USC00200552","BATTLE CREEK 5 NW, MI US","42.3678","-85.2634","281.3","2007",,,,"       131","        54","       75","        35",,,"        55","       160","        15",,"11","9.3","1.51","96","6134",,,"6134",,,,,,,,,,,"27.81","99.4",,"60.6",,,,,,,,
"USC00201522","CHESANING, MI US","43.1936","-84.1113","189.0","2007",,,,"       126","        72","       75","        12",,,,,,,"6","4.5","1.35",,,,,,,,,,,,,,,,"30.71","28.8",,,,,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2007",,,,"       144","        67","       86","        24",,,"        67","       129","         7",,"12","4.0","1.34","94",,,,,,,,,,,,,,,"28.90","50.3",,"55.9",,,,,,,,
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2007",,"311","311","       193","       101","      141","        59","         9","       152","        92","        95","         3","-10","31","13.3","1.00","93","8160",,,"8160",,,,,,,,,,,"36.22","205.1","43.2","51.1","35.2",,,,,,,
"USC00206300","OWOSSO WWTP, MI US","43.0161","-84.18","222.5","2007",,"648","648","       143","        74","       78","        12","         8","       140","        62","       146","         7","-8","8","6.0","2.44","94","6660",,,"6660",,,,,,,,,,,"36.15","37.4","48.1","57.8","38.2",,,,,,,
"USC00206663","PORT HOPE, MI US","43.9483","-82.7141","182.9","2007",,,,"       168","        71","       95","        13",,,"        75","       108","         9",,"14","8.2","1.88","94",,,,,,,,,,,,,,,"29.75","51.9",,"54.1",,,,,,,,
"USC00203391","GRAYLING, MI US","44.6546","-84.6998","346.6","2007",,"378","378","       161","        67","      115","        50","        20","       186","        85","       130","         7","-16","26","9.0","2.94","96","8246",,,"8246",,,,,,,,,,,"28.55","113.8","43.3","54.6","31.9",,,,,,,
"USC00208043","TAHQUAMENON FALLS STATE PARK, MI US","46.6013","-85.2238","227.1","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","2007",,,,"        93","        55","       54","         6",,,,,,,"7","2.5","2.56",,"6616",,,"6616",,,,,,,,,,,"31.39","11.0",,,,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2007",,"797","797","       113","        66","       45","         9","         9","       131","        55","       153","        14","-7","9","5.0","1.88","95","6131",,,"6131",,,,,,,,,,,"35.31","23.7","49.6","59.2","40.0",,,,,,,
"USC00207190","RUDYARD 4 N, MI US","46.2963","-84.5761","229.5","2007",,"330","330","       153","        72","      133","        32","        26","       173","        86","       131","         7","-22","22","6.8","2.03","94",,,,,,,,,,,,,,,"30.72","99.8","43.5","54.6","32.3",,,,,,,
"USC00204808","LEXINGTON WATER PLANT, MI US","43.263","-82.5327","189.6","2007",,"512","512","       138","        65","       82","        19","         8","       140","        66","       129","         7","-5","8","5.0","2.59","94","7002",,,"7002",,,,,,,,,,,"27.69","41.3","47.0","55.8","38.2",,,,,,,
"USC00203278","GOODRICH, MI US","42.9163","-83.5097","277.4","2007",,,,"       121","        66","       75","        11",,,"        60","       151","        22",,"7","4.2","1.69","96",,,,,,,,,,,,,,,"28.57","35.5",,"59.2",,,,,,,,
"USC00201896","CROSS VILLAGE 1 E, MI US","45.6413","-85.0141","219.8","2007",,,,"       137","        77","      109","        29",,,"        72","       106","         0",,"15","5.9","1.64","88",,,,,,,,,,,,,,,"30.34","83.9",,"52.9",,,,,,,,
"USC00203712","HELL, MI US","42.4344","-83.9858","271.3","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00206303","OXFORD, MI US","42.8094","-83.2569","317.0","2007",,,,,,,"        12",,,,,,,,"3.5",,,,,,,,,,,,,,,,,,"35.6",,,,,,,,,,
"USC00202984","FRANKFORT 2 NE, MI US","44.64822","-86.20986","289.0","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00201780","COPPER HARBOR FORT WILKINS, MI US","47.4679","-87.8671","190.5","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00208293","TROUT LAKE 1 SW, MI US","46.1796","-85.0311","250.9","2007",,"280","280","       155","        62","      121","        37","        23","       168","        83","       119","         1","-21","16","8.0","1.22","90","8098",,,"8098",,,,,,,,,,,"26.49","97.2","43.4","53.4","33.4",,,,,,,
"USC00200417","BAD AXE, MI US","43.808","-82.9938","217.9","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00202955","FRANKENMUTH 1 SE, MI US","43.3194","-83.7161","193.5","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","43.7072","-85.4819","273.7","2007",,"506","506","       168","        75","       97","        26","        11","       158","        80","       143","         9","-13","14","10.4","2.50","95","7227",,,"7227",,,,,,,,,,,"36.11","91.0","46.1","57.0","35.2",,,,,,,
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2007",,"699","699","       105","        77","       77","        15","         5","       140","        63","       152","        12","-7","8","8.0","1.88","94","6493",,,"6493",,,,,,,,,,,"33.32","39.3","48.6","58.4","38.9",,,,,,,
"USW00094815","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","42.22826","-85.546","263.3","2007","7.6","867","867","       138","        63",,,"         5","       135","        59","       160","        18","-14",,,"1.68","97","6088",,,"6088",,,,,,,,,,,"30.70",,"50.2","59.6","40.7","       200","       210",,,"48.1","67.1",
"USC00208941","WHITE LAKE 4 E, MI US","42.698","-83.4716","321.0","2007",,"574","574","       151","        73","       84","        19","         9","       145","        66","       148","         9","-9","9","8.3","2.48","93","6804",,,"6804",,,,,,,,,,,"31.95","62.9","47.4","57.3","37.4",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","42.66314","-83.41016","295.4","2007","8.1","830","830",,,,,"         4","       135","        63","       150","        14","-6",,,,"95","6357",,,"6357",,,,,,,,,,,,,"49.4","58.3","40.5","       250","        30",,,"38.0","63.1",
"USC00209110","WYANDOTTE, MI US","42.20844","-83.1626","176.8","2007",,,,"       146","        69","       63","        15",,,,,,,"10","8.5","1.45",,,,,,,,,,,,,,,,"36.10","48.1",,,,,,,,,,
"USW00094814","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","44.35904","-84.6739","350.6","2007","7.8","363","363","       139","        69","      114","        32","        20","       163","        82","       134","         5","-17","18","5.3","1.28","94","7766",,,"7766",,,,,,,,,,,"25.59","89.3","44.4","54.8","33.9","       280","       230",,,"36.0","53.0",
"USW00054810","CHATHAM 1 SE, MI US","46.3345","-86.92","266.7","2007",,"243","243","       169","        84",,,"        27","       167","        92","       104","         3","-20",,,"3.34","94","8698",,,"8698",,,,,,,,,,,"37.02",,"41.4","51.4","31.3",,,,,,,
"USW00054813","MUNSING LAKESHORE, MI US","46.412036","-86.650452","186.5","2007","9.4",,,"       172","        62",,,,,,,,,,,"1.69",,"7732",,,"7732",,,,,,,,,,,"24.99",,,,,"       330","       300",,,"49.0","69.1",
"USC00204104","IRONWOOD, MI US","46.4656","-90.1892","435.9","2007",,"387","387","       159","        78",,"        48","        41","       173","       105","       107","         4","-25",,"15.5","2.10","93","8912",,,"8912",,,,,,,,,,,"34.55","195.3","41.3","51.2","31.4",,,,,,,
"USC00205434","MIDLAND, MI US","43.6088","-84.2011","195.1","2007",,"768","768","       124","        65","       83","        17","         5","       128","        64","       146","        14","-6","8","7.0","1.76","96","6624",,,"6624",,,,,,,,,,,"30.22","41.5","48.7","57.7","39.7",,,,,,,
"USC00208706","WATTON 2 WSW, MI US","46.52664","-88.64243","424.9","2007",,"262","262","       174","        78","      148","        44","        34","       180","       108","        99","         0","-18","25","7.6","2.27","89","9208",,,"9208",,,,,,,,,,,"31.24","136.3","40.3","49.8","30.7",,,,,,,
"USC00203930","HOUGHTON LAKE 2 NW, MI US","44.3122","-84.7747","353.9","2007",,"475","475","       147","        74","      114","        35","        20","       164","        75","       143","        10","-14","18","7.0","1.64","95","7621",,,"7621",,,,,,,,,,,"28.65","99.6","44.9","56.4","33.4",,,,,,,
"USC00209006","WILLIAMSTON, MI US","42.7103","-84.2503","272.8","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205563","MONROE, MI US","41.9069","-83.4158","178.6","2007",,,,"        97","        64",,"         9",,,"        44","       154","        18",,,"5.0","1.52","96",,,,,,,,,,,,,,,"36.30","21.1",,"59.8",,,,,,,,
"USC00207180","RUBY, MI US","43.0341","-82.608","213.7","2007",,,,,,"       98","        14",,,,,,,"12","6.5",,,,,,,,,,,,,,,,,,"40.2",,,,,,,,,,
"USC00203628","HARRISVILLE 2 NNE, MI US","44.6819","-83.2808","178.3","2007",,"356","356","       130","        65","      109","        19","        10","       138","        69","       118","         5","-8","10","7.2","1.32","95","7329",,,"7329",,,,,,,,,,,"28.00","62.0","45.8","54.2","37.4",,,,,,,
"USC00205807","NEW BALTIMORE 5 SW, MI US","42.6502","-82.8044","173.7","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014804","MOUNT CLEMENS ANG BASE, MI US","42.6083","-82.8183","176.8","2007",,"697","697",,,,,"         4","       129","        60","       152","        12","-4",,,,"96","5983",,,"5983",,,,,,,,,,,,,"49.3","58.2","40.3",,,,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2007",,"908","908","       174","        76","       63","        16","         4","       129","        62","       163","        12","-6","10","10.6","1.68","96","6014",,,"6014",,,,,,,,,,,"36.78","58.5","50.6","60.0","41.2",,,,,,,
"USC00207308","SALINE WWTP, MI US","42.1611","-83.7819","228.6","2007",,"636","636","       145","        69","       52","        11","         6","       136","        51","       155","        15","-8","8","7.5","1.94","95",,,,,,,,,,,,,,,"38.03","30.7","48.7","59.9","37.6",,,,,,,
"USC00204399","KINGSLEY 2 WSW, MI US","44.5694","-85.5722","330.7","2007",,"670","670","       142","        72","      106","        46","        15","       150","        64","       151","        18","-10","17","6.0","1.87","97","6948",,,"6948",,,,,,,,,,,"23.45","114.1","47.4","58.3","36.4",,,,,,,
"USC00205488","MILLINGTON 3 SE, MI US","43.2836","-83.4791","249.9","2007",,,,"       109","        66","       80","        19",,,,,,,"8","6.5","1.50",,,,,,,,,,,,,,,,"26.98","46.3",,,,,,,,,,
"USC00200234","ARNOLD 2 N, MI US","46.07511","-87.48987","338.6","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00204954","LUDINGTON, MI US","43.9066","-86.3942","210.3","2007",,"481","481","       103","        64","       89","        33","         3","       136","        46","       138","         1","-3","15","8.5","2.82","91","6146",,,"6146",,,,,,,,,,,"31.63","118.7","48.4","57.6","39.2",,,,,,,
"USC00203744","HERMAN, MI US","46.6653","-88.3772","523.3","2007",,,,"       185","        91","      159","        57",,,,,,,"33","11.9","2.97",,"10051",,,"10051",,,,,,,,,,,"36.72","239.8",,,,,,,,,,
"USC00206587","PINCONNING WWTP, MI US","43.85667","-83.95611","178.9","2007",,,,"       132","        66",,"        14",,,"        65","       147","        21",,,"8.5","1.80","98",,,,,,,,,,,,,,,"29.46","46.6",,"58.0",,,,,,,,
"USC00200361","AUBURN 2 NE, MI US","43.6252","-84.0188","184.4","2007",,,,"       109","        57",,"        19",,,,,,,,"7.0","2.23",,,,,,,,,,,,,,,,"30.94","49.2",,,,,,,,,,
"USC00206220","ONTONAGON 6 SE, MI US","46.8343","-89.2074","240.8","2007",,"476","476","       149","        95",,"        64","        28","       158","        89","       128","        15","-16",,"12.0","1.79","94","7759",,,"7759",,,,,,,,,,,"35.02","185.7","44.5","55.1","33.9",,,,,,,
"USC00206583","PICKFORD 3 NE, MI US","46.1863","-84.3238","191.7","2007",,,,"       136","        70",,"        39","        33","       173",,,,"-28",,"8.0","1.51",,,,,,,,,,,,,,,,"28.44","101.4",,,"31.6",,,,,,,
"USW00014814","ALPENA WASTEWATER PLANT, MI US","45.0605","-83.428","179.8","2007",,"399","399","       193","        80","      118","        29","         7","       136","        79","       117","         2","-4","15","8.0","1.52","95","7142",,,"7142",,,,,,,,,,,"30.03","76.4","45.8","53.7","37.9",,,,,,,
"USC00208080","TECUMSEH, MI US","42.0027","-83.9336","237.7","2007",,"687","687",,,,"        13","        11","       139","        50","       163","        25","-9",,"7.0",,"97","6431",,,"6431",,,,,,,,,,,,"28.9","49.2","60.7","37.6",,,,,,,
"USC00202308","DUNDEE, MI US","41.9552","-83.6488","201.2","2007",,"895","895","       129","        70","       55","        11","         6","       121","        53","       160","        18","-6","14","8.4","2.27","96","5956",,,"5956",,,,,,,,,,,"39.43","37.0","50.4","59.8","40.9",,,,,,,
"USC00203639","HARVEY, MI US","46.4907","-87.3544","195.1","2007",,,,"       109","        64",,"        24",,,,,,,,"12.8","2.98",,,,,,,,,,,,,,,,"31.02","89.7",,,,,,,,,,
"USC00200128","ALLEGAN 5 NE, MI US","42.5799","-85.7893","228.6","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00202427","EASTPOINTE, MI US","42.4588","-82.9438","182.9","2007",,"917","917","       135","        64","       58","        10","         4","       133","        50","       156","        25","-3","10","6.8","1.76","98",,,,,,,,,,,,,,,"32.77","35.1","50.4","60.4","40.4",,,,,,,
"USC00200925","BOYNE FALLS, MI US","45.1672","-84.9138","221.9","2007",,"825","825","       149","        88","      103","        47","        13","       155","        71","       155","        33","-16","14","7.0","1.11","98","7022",,,"7022",,,,,,,,,,,"31.94","112.5","47.8","58.5","37.2",,,,,,,
"USW00014815","BATTLE CREEK KELLOGG AIRPORT, MI US","42.31192","-85.24147","282.5","2007","8.5","869","869","       125","        58",,,"         4","       132","        59","       156","        17","-15",,,"1.25","97","6185",,,"6185",,,,,,,,,,,"26.09",,"50.0","59.2","40.7","       240","        40",,,"51.0","187.0",
"USC00205258","MCKINLEY, MI US","44.6447","-83.9375","276.5","2007",,"381","381",,,,,"        25","       180","        72","       132","        14","-17",,,,"97",,,,,,,,,,,,,,,,,"43.6","56.4","30.8",,,,,,,
"USW00014817","CADILLAC, MI US","44.2655","-85.3966","394.7","2007",,"506","506","       168","        71",,,"        13","       156","        78","       139","         7","-6",,,"1.57","94","7481",,,"7481",,,,,,,,,,,"26.61",,"45.0","55.7","34.2",,,,,,,
"USC00202788","FIFE LAKE 3 WSW, MI US","44.565","-85.4133","338.9","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00202423","EAST TAWAS, MI US","44.2838","-83.5036","178.6","2007",,"511","511","       118","        60","       99","        18","        12","       148","        67","       136","         9","-7","15","9.6","1.54","95","7152",,,"7152",,,,,,,,,,,"28.89","70.2","46.8","56.9","36.6",,,,,,,
"USC00206228","ONTONAGON 8 WSW, MI US","46.8374","-89.4833","186.8","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00207684","SOUTH BOARDMAN 2 W, MI US","44.6391","-85.325","318.8","2007",,,,,,"      111","        51",,,,,,,"19","8.3",,,,,,,,,,,,,,,,,"26.59","153.3",,,,,,,,,,
"USC00208774","WELLSTON 1 N, MI US","44.2294","-85.9572","235.6","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000MDOE","DOE LAKE MICHIGAN, MI US","46.2536","-86.7142","248.4","2007",,"216","216",,,,,"        35","       192","        93","       111","         4","-22",,,,"93",,,,,,,,,,,,,,,,,"40.8","52.4","29.1",,,,,,,
"USC00209188","YALE 1 NNW, MI US","43.1447","-82.8011","249.9","2007",,"510","510","       119","        60","       96","        13","        13","       160","        66","       141","        11","-8","7","3.0","3.33","95",,,,,,,,,,,,,,,"27.57","35.8","46.2","57.1","35.3",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","42.40725","-83.00899","189.8","2007","8.1","1025","1025","       118","        58",,,"         3","       118","        54","       151","        14","-3",,,"2.01","96","5882",,,"5882",,,,,,,,,,,"27.99",,"51.1","59.3","43.0","       240","       240",,,"36.0","53.0",
"USC00208890","WHITE CLOUD 9 E, MI US","43.5491","-85.5841","263.7","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00208772","WELLSTON TIPPY DAM, MI US","44.2586","-85.9394","198.1","2007",,,,"       136","        86","      117","        38",,,,,,,"20","6.0","2.10",,,,,,,,,,,,,,,,"30.05","102.3",,,,,,,,,,
"USC00207320","SAMARIA, MI US","41.8069","-83.583","198.7","2007",,,,,,,"        14",,,,,,,,"2.5",,,,,,,,,,,,,,,,,,"23.5",,,,,,,,,,
"USC00203969","HUDSON 3 E, MI US","41.8483","-84.2938","266.7","2007",,,,,,"       64","        11",,,,,,,"8","6.7",,,,,,,,,,,,,,,,,,"35.4",,,,,,,,,,
"USC00204258","KALKASKA 11 SE, MI US","44.5897","-85.0486","330.1","2007",,"394","394","       163","        88",,"        50","        21","       175","        86","       130","         8","-11",,"10.9","1.50","94","8066",,,"8066",,,,,,,,,,,"31.20","166.9","43.7","54.8","32.6",,,,,,,
"USC00204257","KALKASKA, MI US","44.728","-85.1727","315.5","2007",,"396","396","       157","        83",,"        56","        18","       171","        88","       121","         4","-12",,"11.0","2.38","93","8046",,,"8046",,,,,,,,,,,"28.13","147.9","43.7","54.0","33.3",,,,,,,
"USC00206442","PELLSTON AIRPORT NUMBER 2, MI US","45.5719","-84.7858","217.0","2007",,"325","325","       118","        86",,"        31","        28","       178","        78","       117","         7","-17",,"8.0","0.92","93","8167",,,"8167",,,,,,,,,,,"28.37","79.3","43.0","54.0","32.1",,,,,,,
"USC00205591","MORAN, MI US","45.9902","-84.8361","211.8","2007",,"225","225","       159","        75","      120","        29","        30","       175","        82","       108","         2","-22","10","6.2","1.63","91","8340",,,"8340",,,,,,,,,,,"27.22","73.3","42.3","52.6","32.0",,,,,,,
"USC00206680","PORT HURON, MI US","42.975","-82.4194","179.8","2007",,,,,,"       56","        12",,,,,,,"9","8.0",,,,,,,,,,,,,,,,,"28.67","31.5",,,,,,,,,,
"USC00207094","ROGERS CITY, MI US","45.4169","-83.8158","187.5","2007",,"544","544","       124","        74",,"        33","         7","       153","        74","       130","        19","-4",,"9.5","1.26","99","7350",,,"7350",,,,,,,,,,,"27.36","96.2","45.8","55.5","36.0",,,,,,,
"USC00208184","THREE RIVERS, MI US","41.9299","-85.6385","246.9","2007",,,,,,,,,,,,,,,,,,"5751",,,"5751",,,,,,,,,,,"46.10","49.0",,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2007",,"689","689","       163","        70","       69","        15","         5","       145","        61","       156","        16","-7","9","7.7","1.38","95","6520",,,"6520",,,,,,,,,,,"34.41","53.5","48.8","59.6","38.0",,,,,,,
"USR0000MWAT","WATERSMEET MICHIGAN, MI US","46.2689","-89.17","489.2","2007",,"338","338",,,,,"        46","       186","       106","       108","         5","-20",,,,"92","8863",,,"8863",,,,,,,,,,,,,"41.0","51.7","30.2",,,,,,,
"USC00200106","ALGONAC WWTP, MI US","42.6158","-82.5436","176.8","2007",,"853","853","       121","        63","       53","         8","         5","       125","        47","       154","        28","-2","12","9.0","1.90","98","5937",,,"5937",,,,,,,,,,,"32.60","33.8","50.2","60.2","40.2",,,,,,,
"USC00201439","CHAMPION VAN RIPER P, MI US","46.5193","-87.9859","487.4","2007",,"242","242",,,,,"        51","       193","       111","       106","         3","-27",,,,"92","9297",,,"9297",,,,,,,,,,,,,"39.4","50.6","28.1",,,,,,,
"USC00207419","SEBEWAING, MI US","43.73194","-83.45917","178.0","2007",,,,,,"       88","        15",,,,,,,"7","4.0",,,,,,,,,,,,,,,,,,"28.0",,,,,,,,,,
"USC00200342","ATLANTA, MI US","45.00471","-84.14043","267.9","2007",,,,"       131","        68","      114","        22",,,,,,,"16","7.0","1.43",,"8225",,,"8225",,,,,,,,,,,"27.25","79.1",,,,,,,,,,
"USC00201675","COLDWATER ST SCHOOL, MI US","41.9622","-84.9925","299.9","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00204944","LOWELL, MI US","42.9291","-85.3402","195.1","2007",,,,"       139","        92",,"        29",,,,,,,,"8.0","1.35",,,,,,,,,,,,,,,,"37.41","83.7",,,,,,,,,,
"USC00201435","CLARKSBURG, MI US","46.49909","-87.84506","473.7","2007",,"235","235","       166","        78","      148","        43","        69","       215","       103","       117","        11","-31","36","12.0","1.24","95","9725",,,"9725",,,,,,,,,,,"30.20","154.3","38.5","52.6","24.5",,,,,,,
"USC00202094","DETOUR VILLAGE, MI US","45.9983","-83.9013","181.4","2007",,"278","278","       162","        74","      116","        22","        24","       141","        87","        94","         1","-12","15","8.0","1.75","92","8031",,,"8031",,,,,,,,,,,"27.75","60.0","43.5","51.2","35.9",,,,,,,
"USC00203188","GLENNIE 2 SE, MI US","44.5358","-83.7022","272.5","2007",,"332","332","       105","        69",,"        17","        20","       172","        85","       137","         8","-20",,"9.0","1.93","94","7757",,,"7757",,,,,,,,,,,"29.02","60.2","43.8","55.9","31.7",,,,,,,
