"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","45.0716","-83.56451","208.3","2006","7.4","364","364","       151","        68","      107","        21","         5","       160","        42","       114","         9","-4","20","12.8","1.22","98","7321",,,"7321",,,,,,,,,,,"32.56","70.6","45.9","55.6","36.2","        40","       270",,,"31.1","40.9",
"USC00202250","DOWAGIAC 1 W, MI US","41.9856","-86.132","225.6","2006",,"545","545","       125","        78",,,"         1","       122","        24","       132","         8","0",,,"2.87","94","6167",,,"6167",,,,,,,,,,,"42.73",,"49.7","58.8","40.6",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","42.23113","-83.33121","191.9","2006","8.7","836","836","       139","        88","       13","         6","         0","       104","        18","       142","        11","4","3","3.9","1.63","97","5585",,,"5585",,,,,,,,,,,"39.29","15.0","52.2","60.5","43.8","       220","       230",,,"42.9","53.0",
"USC00203947","HOWELL WWTP, MI US","42.59382","-83.93251","279.5","2006",,"519","519","       142","        93",,"         7","         0","       144","        23","       136","         9","1",,"2.0","2.16","98","6223",,,"6223",,,,,,,,,,,"39.28","10.6","49.2","59.9","38.5",,,,,,,
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2006",,,,"       142","        81","       21","         7",,,,,,,"4","3.6","2.12",,,,,,,,,,,,,,,,"40.08","18.0",,,,,,,,,,
"USC00202851","FLINT 7 W, MI US","43.0377","-83.7694","207.0","2006",,"488","488","       130","        74",,"         5","         0","       138","        32","       130","         7","1",,"4.5","1.91","95",,,,,,,,,,,,,,,"38.08","15.2","48.4","58.1","38.7",,,,,,,
"USC00205567","MONTAGUE 4 NW, MI US","43.4614","-86.4175","198.1","2006",,,,,,,,,,"        28","       118","         0",,,,,"89",,,,,,,,,,,,,,,,,,"57.4",,,,,,,,
"USC00200552","BATTLE CREEK 5 NW, MI US","42.3678","-85.2634","281.3","2006",,"717","717","       138","        71","       14","        14","         2","       119","        20","       138","         9","0","3","4.3","1.38","95",,,,,,,,,,,,,,,"32.43","38.0","51.0","60.6","41.5",,,,,,,
"USC00201645","CLIO, MI US","43.1794","-83.7369","214.9","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205450","MILAN 4 ESE, MI US","42.06639","-83.61861","204.2","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2006",,,,"       140","        72","       43","         6",,,,,,,"5","5.0","1.75",,,,,,,,,,,,,,,,"32.26","18.3",,,,,,,,,,
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2006",,"271","271","       172","        86","      121","        37","         3","       154","        67","        90","         4","-8","29","6.2","3.16","92","7617",,,"7617",,,,,,,,,,,"33.89","101.8","44.5","51.8","37.1",,,,,,,
"USC00206300","OWOSSO WWTP, MI US","43.0161","-84.18","222.5","2006",,"519","519","       152","        79","       38","         6","         2","       134","        26","       126","         9","-1","5","5.0","2.33","94","6234",,,"6234",,,,,,,,,,,"40.18","20.6","49.0","58.3","39.7",,,,,,,
"USC00206663","PORT HOPE, MI US","43.9483","-82.7141","182.9","2006",,"365","365","       160","        80","       54","         7","         0","       132","        37","        83","         8","2","8","7.5","1.47","97","6664",,,"6664",,,,,,,,,,,"37.84","29.4","46.9","54.1","39.7",,,,,,,
"USC00203391","GRAYLING, MI US","44.6546","-84.6998","346.6","2006",,"272","272","       153","        90","       98","        33","         7","       192","        59","       122","         6","-7","26","9.0","2.65","96","7485",,,"7485",,,,,,,,,,,"42.81","98.4","44.2","55.2","33.3",,,,,,,
"USC00208043","TAHQUAMENON FALLS STATE PARK, MI US","46.6013","-85.2238","227.1","2006",,"170","170","       151","        96","      130","        41","         8","       194","        75","       102","         5","-9","42","12.0","1.20","92",,,,,,,,,,,,,,,"33.53","150.2","41.4","51.6","31.1",,,,,,,
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","2006",,,,"       106","        79","       17","         4",,,"        27","       127","         7",,"5","2.0","1.36","97",,,,,,,,,,,,,,,"35.94","6.9",,"58.6",,,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2006",,"706","706","       129","        85","        4","         2","         0","       122","        22","       139","        11","3","2","2.4","2.19","97",,,,,,,,,,,,,,,"36.60","4.9","51.0","60.7","41.3",,,,,,,
"USC00207190","RUDYARD 4 N, MI US","46.2963","-84.5761","229.5","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00204808","LEXINGTON WATER PLANT, MI US","43.263","-82.5327","189.6","2006",,"446","446","       148","        82","       35","         7","         0","       129","        33","       103","         8","1","9","5.3","2.13","97","6451",,,"6451",,,,,,,,,,,"39.74","27.0","48.1","56.2","40.0",,,,,,,
"USC00203278","GOODRICH, MI US","42.9163","-83.5097","277.4","2006",,,,"       136","        79","       28","         5",,,,,,,"7","6.7","1.68",,,,,,,,,,,,,,,,"37.07","20.5",,,,,,,,,,
"USC00201896","CROSS VILLAGE 1 E, MI US","45.6413","-85.0141","219.8","2006",,"265","265","       133","        80","      107","        21","         0","       144","        45","       104","         0","2","19","6.9","1.83","89","6884",,,"6884",,,,,,,,,,,"34.78","70.2","46.0","53.8","38.3",,,,,,,
"USC00206303","OXFORD, MI US","42.8094","-83.2569","317.0","2006",,,,,,,"         8",,,,,,,,"3.9",,,,,,,,,,,,,,,,,"39.33","29.8",,,,,,,,,,
"USC00202984","FRANKFORT 2 NE, MI US","44.64822","-86.20986","289.0","2006",,"425","425","       123","        73","       71","        18","         1","       120","        38","       110","         0","-2","17","9.0","1.82","88","6400",,,"6400",,,,,,,,,,,"32.49","62.5","48.2","55.2","41.1",,,,,,,
"USC00207521","SHELBY 1 SSW, MI US","42.6844","-83.0808","222.5","2006",,,,,,"       19",,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00201780","COPPER HARBOR FORT WILKINS, MI US","47.4679","-87.8671","190.5","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00208293","TROUT LAKE 1 SW, MI US","46.1796","-85.0311","250.9","2006",,"242","242","       151","        81","      109","        32","        12","       172","        53","       117","         0","-7","30","8.0","1.67","88","7584",,,"7584",,,,,,,,,,,"29.49","105.2","44.5","54.1","34.9",,,,,,,
"USR0000MSPI","SPINCICH LAKE MICHIGAN, MI US","46.4578","-85.6272","273.1","2006",,,,,,,,,,,,,,,,,,"8527",,,"8527",,,,,,,,,,,,,,,,,,,,,,
"USC00200417","BAD AXE, MI US","43.808","-82.9938","217.9","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00202955","FRANKENMUTH 1 SE, MI US","43.3194","-83.7161","193.5","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","43.7072","-85.4819","273.7","2006",,"406","406","       165","        96","       56","        10","         2","       155","        32","       128","        10","-3","10","8.0","4.43","96","6860",,,"6860",,,,,,,,,,,"48.70","38.0","47.2","57.4","36.9",,,,,,,
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2006",,"618","618",,,,,"         0","       123","        25","       129","         9","1",,,,"95","6066",,,"6066",,,,,,,,,,,,,"50.1","59.2","40.9",,,,,,,
"USW00094815","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","42.22826","-85.546","263.3","2006","7.6","684","684","       155","        81",,,"         0","       107","        19","       139","        12","3",,,"1.69","95","5553",,,"5553",,,,,,,,,,,"37.63",,"51.3","60.3","42.4","       220","       240",,,"36.9","47.0",
"USC00208941","WHITE LAKE 4 E, MI US","42.698","-83.4716","321.0","2006",,"453","453","       154","        88","       29","         9","         2","       143","        28","       124","         6","-1","6","6.8","2.25","95","6408",,,"6408",,,,,,,,,,,"43.85","37.2","48.6","57.9","39.3",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","42.66314","-83.41016","295.4","2006","8.3","682","682","       138","        71",,,"         0","       119","        27","       127","         9","1",,,"1.99","97","5858",,,"5858",,,,,,,,,,,"36.70",,"50.5","58.9","42.1","       280","       280",,,"40.0","51.0",
"USC00209110","WYANDOTTE, MI US","42.20844","-83.1626","176.8","2006",,,,"       145","        86","       17","         7",,,,,,,"3","2.9","1.87",,,,,,,,,,,,,,,,"38.69","18.1",,,,,,,,,,
"USW00094814","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","44.35904","-84.6739","350.6","2006","7.8","318","318","       147","        81","      100","        17","         6","       166","        47","       121","         7","-6","14","6.4","1.89","95","7322",,,"7322",,,,,,,,,,,"33.82","51.3","45.5","55.3","35.8","       220","       260",,,"36.9","48.1",
"USW00054810","CHATHAM 1 SE, MI US","46.3345","-86.92","266.7","2006",,"219","219","       146","        82",,,"         9","       175","        69","        91","         3","-18",,,"2.71","94","8273",,,"8273",,,,,,,,,,,"31.68",,"42.7","52.0","33.4",,,,,,,
"USW00054813","MUNSING LAKESHORE, MI US","46.412036","-86.650452","186.5","2006","9.6","286","286","       147","        68",,,"         3","       152","        60","        79","         6","-6",,,"2.62","95","7607",,,"7607",,,,,,,,,,,"25.16",,"44.8","52.4","37.2","        20","       320",,,"38.0","49.0",
"USC00204104","IRONWOOD, MI US","46.4656","-90.1892","435.9","2006",,"356","356","       153","        65",,"        47","        22","       187","        83","       102","         7","-22",,"18.0","1.15","97",,,,,,,,,,,,,,,"29.22","193.0","42.5","52.2","32.8",,,,,,,
"USC00200420","BAD AXE 8 E, MI US","43.8302","-82.8425","225.6","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205434","MIDLAND, MI US","43.6088","-84.2011","195.1","2006",,"650","650","       124","        73","       50","        11","         1","       120","        32","       132","        10","-1","7","7.8","1.93","98","6170",,,"6170",,,,,,,,,,,"40.06","30.7","49.8","58.3","41.3",,,,,,,
"USC00208706","WATTON 2 WSW, MI US","46.52664","-88.64243","424.9","2006",,"197","197","       169","        68","      133","        37","        17","       198","        90","        97","         5","-19","26","16.2","1.42","93","8720",,,"8720",,,,,,,,,,,"25.90","132.4","41.3","50.8","31.7",,,,,,,
"USC00203930","HOUGHTON LAKE 2 NW, MI US","44.3122","-84.7747","353.9","2006",,"336","336","       151","        90","       86","        19","         9","       169","        30","       124","         7","-11","14","8.8","1.43","95","7062",,,"7062",,,,,,,,,,,"38.12","66.3","45.9","56.7","35.2",,,,,,,
"USC00207742","SPALDING 1 NW, MI US","45.7019","-87.5255","262.1","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00209006","WILLIAMSTON, MI US","42.7103","-84.2503","272.8","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00207180","RUBY, MI US","43.0341","-82.608","213.7","2006",,,,,,"       48","         7",,,,,,,"6","5.5",,,,,,,,,,,,,,,,,,"26.9",,,,,,,,,,
"USC00203628","HARRISVILLE 2 NNE, MI US","44.6819","-83.2808","178.3","2006",,"411","411","       131","        83","       71","         8","         3","       139","        31","        88","         6","-3","10","7.1","3.05","102","6895",,,"6895",,,,,,,,,,,"40.88","35.9","47.0","54.7","39.3",,,,,,,
"USC00205807","NEW BALTIMORE 5 SW, MI US","42.6502","-82.8044","173.7","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.44",,,,,,,,,,,
"USR0000MWDO","WINDIGO MICHIGAN, MI US","47.9117","-89.1547","213.4","2006",,"326","326",,,,,"         2","       156","        72","        99","         3","-12",,,,"91","7712",,,"7712",,,,,,,,,,,,,"44.2","51.4","36.9",,,,,,,
"USW00014804","MOUNT CLEMENS ANG BASE, MI US","42.6083","-82.8183","176.8","2006",,,,,,,,"         0","       118","        27","       127","        11","3",,,,"97",,,,,,,,,,,,,,,,,"50.2","59.2","41.2",,,,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","42.29806","-83.66388","247.8","2006",,"742","742","       161","        93","       15","         7","         0","       111","        17","       137","        10","1","4","4.7","2.39","95","5703",,,"5703",,,,,,,,,,,"47.56","25.6","51.6","60.5","42.7",,,,,,,
"USC00207308","SALINE WWTP, MI US","42.1611","-83.7819","228.6","2006",,,,"       143","        86","        7","         3","         2","       128","        19","       139","        10","0","3","1.6","2.20","96",,,,,,,,,,,,,,,"39.76","5.0","49.5","60.4","38.6",,,,,,,
"USC00204399","KINGSLEY 2 WSW, MI US","44.5694","-85.5722","330.7","2006",,"460","460","       122","        79","       76","        31","         5","       150","        33","       135","         9","-6","19","10.5","2.18","96","6565",,,"6565",,,,,,,,,,,"39.73","105.4","47.9","58.2","37.8",,,,,,,
"USC00205488","MILLINGTON 3 SE, MI US","43.2836","-83.4791","249.9","2006",,,,"       118","        75","       43","        11",,,,,,,"8","8.5","3.02",,,,,,,,,,,,,,,,"44.57","43.1",,,,,,,,,,
"USC00204954","LUDINGTON, MI US","43.9066","-86.3942","210.3","2006",,"454","454","       125","        93",,"        16","         1","       125","        23","       122","         7","-2",,"12.3","2.85","93","5697",,,"5697",,,,,,,,,,,"44.42","73.0","48.8","58.0","39.5",,,,,,,
"USC00203744","HERMAN, MI US","46.6653","-88.3772","523.3","2006",,"146","146","       158","        77","      153","        53","        24","       218","       100","        86","         4","-20","36","20.5","1.82","93",,,,,,,,,,,,,,,"25.27","180.0","39.0","49.3","28.8",,,,,,,
"USC00206587","PINCONNING WWTP, MI US","43.85667","-83.95611","178.9","2006",,"378","378","       140","        86",,,"         2","       167","        25","       127","        14","-5",,,"2.15","99","6401",,,"6401",,,,,,,,,,,"39.09",,"46.6","58.3","34.9",,,,,,,
"USC00200361","AUBURN 2 NE, MI US","43.6252","-84.0188","184.4","2006",,,,"       130","        73","       48","        10",,,"        26","       125","        12",,"8","6.0","1.90","95",,,,,,,,,,,,,,,"36.33","31.9",,"58.4",,,,,,,,
"USC00206220","ONTONAGON 6 SE, MI US","46.8343","-89.2074","240.8","2006",,"397","397",,,"      115","        51","        16","       171","        51","       114","        10","-12","15","12.0",,"100","7271",,,"7271",,,,,,,,,,,,"136.9","45.4","56.0","34.8",,,,,,,
"USC00206583","PICKFORD 3 NE, MI US","46.1863","-84.3238","191.7","2006",,,,"       133","        75","      111","        33","        19","       184",,,,"-17","30","10.5","1.91",,,,,,,,,,,,,,,,"31.46","106.0",,,"32.9",,,,,,,
"USW00014814","ALPENA WASTEWATER PLANT, MI US","45.0605","-83.428","179.8","2006",,"423","423","       178","        81","       68","        15","         0","       135","        39","       100","         9","1","26","10.0","1.40","98","6741",,,"6741",,,,,,,,,,,"33.77","56.3","46.9","54.3","39.5",,,,,,,
"USC00202308","DUNDEE, MI US","41.9552","-83.6488","201.2","2006",,"738","738","       136","        86","        4","         2","         0","       117","        19","       147","        11","4","3","2.8","1.92","95","5715",,,"5715",,,,,,,,,,,"42.29","7.8","51.6","60.7","42.4",,,,,,,
"USC00203639","HARVEY, MI US","46.4907","-87.3544","195.1","2006",,,,"       106","        60",,,,,,,,,,,"4.69",,,,,,,,,,,,,,,,"30.31",,,,,,,,,,,
"USC00200128","ALLEGAN 5 NE, MI US","42.5799","-85.7893","228.6","2006",,"445","445","       123","        88",,"        14","         2","       137","        26","       126","        12","-1",,"4.8","2.18","94",,,,,,,,,,,,,,,"46.11","38.9","48.7","58.3","39.1",,,,,,,
"USC00202427","EASTPOINTE, MI US","42.4588","-82.9438","182.9","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","NEWBERRY CORRECTIONAL FACILITY, MI US","46.3287","-85.5033","270.1","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200925","BOYNE FALLS, MI US","45.1672","-84.9138","221.9","2006",,"685","685","       135","        89","       85","        34","         5","       148","        45","       138","        22","-3","15","7.0","1.60","101","6573",,,"6573",,,,,,,,,,,"36.56","101.9","48.5","58.6","38.4",,,,,,,
"USW00014815","BATTLE CREEK KELLOGG AIRPORT, MI US","42.31192","-85.24147","282.5","2006","8.7","691","691","       141","        78",,,"         0","       114","        23","       133","        11","1",,,"1.29","94",,,,,,,,,,,,,,,"34.47",,"50.8","59.4","42.2","       260","       240",,,"38.9","51.0",
"USC00203632","HART 3 WSW, MI US","43.6751","-86.4228","236.2","2006",,"415","415",,,,,"         2","       121","        25","       117","         2","0",,,,"90",,,,,,,,,,,,,,,,,"48.5","57.3","39.7",,,,,,,
"USC00205258","MCKINLEY, MI US","44.6447","-83.9375","276.5","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014817","CADILLAC, MI US","44.2655","-85.3966","394.7","2006",,"366","366",,,,,"         7","       160","        41","       118","         7","-7",,,,"95","7166",,,"7166",,,,,,,,,,,,,"46.0","55.6","36.4",,,,,,,
"USC00202788","FIFE LAKE 3 WSW, MI US","44.565","-85.4133","338.9","2006",,,,,,,,,,,,,,,,,,"6688",,,"6688",,,,,,,,,,,,,,,,,,,,,,
"USC00204967","LUPTON 1 S, MI US","44.4199","-84.0232","276.8","2006",,"306","306",,,,,"         8","       173","        34","       127","         8","-6",,,,"97",,,,,,,,,,,,,,,"36.52",,"45.6","57.1","34.2",,,,,,,
"USC00202423","EAST TAWAS, MI US","44.2838","-83.5036","178.6","2006",,"489","489","       136","        78","       63","         6","         2","       149","        25","       117","         9","-1","6","6.3","1.51","98","6676",,,"6676",,,,,,,,,,,"36.20","27.1","47.7","57.1","38.3",,,,,,,
"USC00207684","SOUTH BOARDMAN 2 W, MI US","44.6391","-85.325","318.8","2006",,,,"       144","        90","       84","        31",,,,,,,"24","10.6","2.04",,,,,,,,,,,,,,,,"39.75","117.4",,,,,,,,,,
"USC00209188","YALE 1 NNW, MI US","43.1447","-82.8011","249.9","2006",,,,"       115","        81","       34","         8",,,,,,,"7","6.0","3.37",,,,,,,,,,,,,,,,"41.40","25.8",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","42.40725","-83.00899","189.8","2006","8.3","877","877","       132","        84",,,"         0","        92","        17","       134","        11","4",,,"1.47","97","5472",,,"5472",,,,,,,,,,,"35.26",,"52.6","60.4","44.9","       230","       230",,,"36.9","51.0",
"USC00208890","WHITE CLOUD 9 E, MI US","43.5491","-85.5841","263.7","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00208772","WELLSTON TIPPY DAM, MI US","44.2586","-85.9394","198.1","2006",,,,"       132","        86","       73","        15",,,,,,,"20","12.0","1.94",,,,,,,,,,,,,,,,"40.07","58.8",,,,,,,,,,
"USC00207320","SAMARIA, MI US","41.8069","-83.583","198.7","2006",,,,,,,"         7",,,,,,,,"3.8",,,,,,,,,,,,,,,,,,"14.2",,,,,,,,,,
"USC00203969","HUDSON 3 E, MI US","41.8483","-84.2938","266.7","2006",,,,,,"        5","         2",,,,,,,"1","1.3",,,,,,,,,,,,,,,,,,"5.8",,,,,,,,,,
"USC00202631","ESSEXVILLE, MI US","43.6155","-83.845","179.2","2006",,,,"       131","        92",,"        11",,,"        25","       126","        13",,,"6.0","1.75","97",,,,,,,,,,,,,,,"37.14","30.4",,"58.5",,,,,,,,
"USC00204258","KALKASKA 11 SE, MI US","44.5897","-85.0486","330.1","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00204257","KALKASKA, MI US","44.728","-85.1727","315.5","2006",,"312","312","       150","        94",,"        34","         8","       167","        59","       115","         6","-6",,"12.0","2.30","96","7429",,,"7429",,,,,,,,,,,"38.18","138.0","44.8","54.4","35.2",,,,,,,
"USC00206442","PELLSTON AIRPORT NUMBER 2, MI US","45.5719","-84.7858","217.0","2006",,"273","273",,,"       98","        19","        10","       178","        57","       115","         6","-6","25","7.0",,"94","7712",,,"7712",,,,,,,,,,,,"64.3","44.0","54.5","33.5",,,,,,,
"USC00205591","MORAN, MI US","45.9902","-84.8361","211.8","2006",,"196","196","       148","        81","      108","        23","        14","       175","        54","       102","         0","-8","24","13.2","1.69","88","7863",,,"7863",,,,,,,,,,,"32.41","89.4","43.4","53.2","33.6",,,,,,,
"USC00206680","PORT HURON, MI US","42.975","-82.4194","179.8","2006",,,,"       144","        95",,,,,,,,,,,"1.75",,,,,,,,,,,,,,,,"43.04",,,,,,,,,,,
"USC00207094","ROGERS CITY, MI US","45.4169","-83.8158","187.5","2006",,"508","508","       128","        71",,"        30","         1","       148","        47","       112","        14","-2",,"11.0","1.90","100","6951",,,"6951",,,,,,,,,,,"30.86","76.1","47.0","56.0","38.0",,,,,,,
"USC00208184","THREE RIVERS, MI US","41.9299","-85.6385","246.9","2006",,"634","634","       143","        80",,"         8","         0","       126","        11","       146","        14","1",,"4.0","2.13","95","5609",,,"5609",,,,,,,,,,,"44.15","19.8","51.0","61.5","40.4",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2006",,"574","574","       173","        91","       19","         5","         0","       139","        22","       138","        10","2","4","4.1","1.86","95","6191",,,"6191",,,,,,,,,,,"44.46","25.3","49.7","60.1","39.3",,,,,,,
"USR0000MWAT","WATERSMEET MICHIGAN, MI US","46.2689","-89.17","489.2","2006",,"257","257",,,,,"        20","       197","        82","       107","         6","-21",,,,"97","8393",,,"8393",,,,,,,,,,,,,"41.9","52.7","31.2",,,,,,,
"USC00200106","ALGONAC WWTP, MI US","42.6158","-82.5436","176.8","2006",,"673","673","       132","        88",,"         3","         0","       110","        16","       134","        11","3",,"4.8","1.70","94","5605",,,"5605",,,,,,,,,,,"37.73","13.1","50.9","60.3","41.5",,,,,,,
"USC00201439","CHAMPION VAN RIPER P, MI US","46.5193","-87.9859","487.4","2006",,"186","186",,,,,"        21","       204","        76","       100","         6","-25",,,,"94","8003",,,"8003",,,,,,,,,,,,,"41.1","51.9","30.4",,,,,,,
"USC00203858","HOLLAND, MI US","42.7988","-86.205","188.1","2006",,,,,,,"         7",,,,,,,,"5.5",,,"5613",,,"5613",,,,,,,,,,,,"15.3",,,,,,,,,,
"USC00207419","SEBEWAING, MI US","43.73194","-83.45917","178.0","2006",,,,,,"       47","         8",,,,,,,"6","6.0",,,,,,,,,,,,,,,,,,"27.0",,,,,,,,,,
"USC00200342","ATLANTA, MI US","45.00471","-84.14043","267.9","2006",,"331","331","       142","        73","      105","        18","        16","       192","        44","       123","        11","-7","21","7.7","1.49","99","7693",,,"7693",,,,,,,,,,,"33.16","74.0","44.4","56.2","32.6",,,,,,,
"USC00201675","COLDWATER ST SCHOOL, MI US","41.9622","-84.9925","299.9","2006",,"548","548","       155","        87",,"         6","         0","       113","        28","       124","         4","1",,"2.0","1.79","93","6045",,,"6045",,,,,,,,,,,"44.38","10.0","49.9","58.1","41.8",,,,,,,
"USC00204944","LOWELL, MI US","42.9291","-85.3402","195.1","2006",,,,,,"       25",,,,,,,,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00201435","CLARKSBURG, MI US","46.49909","-87.84506","473.7","2006",,"131","131","       162","        67","      127","        42","        32","       231","        73","       112","         6","-27","30","13.0","1.76","96","9121",,,"9121",,,,,,,,,,,"25.12","108.0","39.6","53.4","25.9",,,,,,,
"USC00202094","DETOUR VILLAGE, MI US","45.9983","-83.9013","181.4","2006",,"314","314","       120","        73","      108","        23","         2","       141","        61","        89","         3","-5","23","9.0","1.46","91","7457",,,"7457",,,,,,,,,,,"28.35","72.3","45.2","52.2","38.3",,,,,,,
"USC00203188","GLENNIE 2 SE, MI US","44.5358","-83.7022","272.5","2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
