HDD65,CDD65,MFHTBTU,MFCLBTU,MFVNBTU,MFWTBTU,MFLTBTU,MFCKBTU,MFRFBTU,MFOFBTU,MFPCBTU,MFOTBTU,ELHTBTU,ELCLBTU,ELVNBTU,ELWTBTU,ELLTBTU,ELCKBTU,ELRFBTU,ELOFBTU,ELPCBTU,ELOTBTU,NGHTBTU,NGCLBTU,NGWTBTU,NGCKBTU,NGOTBTU,FKHTBTU,FKCLBTU,FKWTBTU,FKCKBTU,FKOTBTU,DHHTBTU,DHCLBTU,DHWTBTU,DHCKBTU,DHOTBTU,MFUSED,DHUSED,DHHT1,DHHT2,DHCOOL,DHCOOK,DHWATR,DHMANU,DHOTH,PUBCLIM
986,2981,4042.0,186837.0,52512.0,3495.0,75459.0,0.0,36904.0,77501.0,272263.0,66563.0,4042.0,186837.0,52512.0,3495.0,75459.0,0.0,36904.0,77501.0,272263.0,65743.0,0.0,0.0,0.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1070,3244,340692.0,204343.0,156666.0,24545.0,247505.0,0.0,45751.0,28432.0,78090.0,279999.0,11202.0,204343.0,156666.0,0.0,247505.0,0.0,45751.0,28432.0,78090.0,279999.0,329490.0,0.0,24545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
116,4234,52.0,286605.0,84826.0,758910.0,33900.0,0.0,70909.0,131595.0,9706.0,185817.0,52.0,286605.0,84826.0,0.0,33900.0,0.0,70909.0,131595.0,9706.0,185817.0,0.0,0.0,758910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4792,860,2986000.0,0.0,236179.0,236980.0,318268.0,0.0,0.0,47467.0,84631.0,555604.0,0.0,0.0,236179.0,0.0,318268.0,0.0,0.0,47467.0,84631.0,555604.0,0.0,0.0,236980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986000.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2969,1663,0.0,0.0,0.0,0.0,327465.0,0.0,0.0,0.0,0.0,432691.0,0.0,0.0,0.0,0.0,327465.0,0.0,0.0,0.0,0.0,432691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2132,2146,15859.0,226664.0,70195.0,119618.0,81482.0,0.0,15188.0,13671.0,53253.0,86296.0,15859.0,226664.0,70195.0,0.0,81482.0,0.0,15188.0,13671.0,53253.0,86296.0,0.0,0.0,119618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2167,2027,323941.0,147578.0,133449.0,16462.0,149181.0,0.0,18333.0,41795.0,79126.0,178800.0,0.0,147578.0,133449.0,0.0,149181.0,0.0,18333.0,41795.0,79126.0,178800.0,323941.0,0.0,16462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2575,1780,9135.0,4897.0,3182.0,176.0,5451.0,0.0,1329.0,10883.0,9145.0,2960.0,935.0,4897.0,3182.0,176.0,5451.0,0.0,1329.0,10883.0,9145.0,2960.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6527,733,120245.0,15889.0,36288.0,75530.0,30689.0,167551.0,118453.0,14155.0,0.0,21621.0,0.0,15889.0,36288.0,0.0,30689.0,167551.0,118453.0,14155.0,0.0,21621.0,120245.0,0.0,75530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
313,4061,661.0,219087.0,27991.0,0.0,96677.0,10894.0,8890.0,18764.0,67678.0,82674.0,661.0,219087.0,27991.0,0.0,96677.0,10894.0,8890.0,18764.0,67678.0,82674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3695,1717,2280704.0,666556.0,781043.0,89292.0,499799.0,958539.0,639893.0,120176.0,101429.0,1051550.0,168010.0,666556.0,781043.0,5016.0,499799.0,133194.0,639893.0,120176.0,101429.0,1051550.0,2112694.0,0.0,84276.0,825345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6594,993,1960529.0,668019.0,2406986.0,750962.0,1825684.0,0.0,21020.0,124165.0,222313.0,1332909.0,0.0,668019.0,2406986.0,173386.0,1825684.0,0.0,21020.0,124165.0,222313.0,1332909.0,1960529.0,0.0,577576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3110,1535,289656.0,7995.0,4346.0,272.0,23060.0,0.0,2006.0,8558.0,5090.0,19756.0,3476.0,7995.0,4346.0,272.0,23060.0,0.0,2006.0,8558.0,5090.0,19756.0,286180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
477,3430,14768.0,1372889.0,1659175.0,11151.0,1117456.0,0.0,47399.0,108783.0,361876.0,928322.0,14768.0,1372889.0,1659175.0,11151.0,1117456.0,0.0,47399.0,108783.0,361876.0,928322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5303,1035,2342205.0,521006.0,1078173.0,167364.0,1748974.0,193366.0,137033.0,223461.0,1672334.0,1422800.0,13437.0,521006.0,1078173.0,0.0,1748974.0,0.0,137033.0,223461.0,1672334.0,1406715.0,2328768.0,0.0,167364.0,193366.0,0.0,0.0,0.0,0.0,0.0,16085.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
115,4513,0.0,109804.0,66146.0,177.0,88819.0,0.0,0.0,8515.0,6705.0,65381.0,0.0,109804.0,66146.0,177.0,88819.0,0.0,0.0,8515.0,6705.0,65381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4236,1468,261333.0,410574.0,818337.0,8175.0,663439.0,0.0,14556.0,37254.0,274996.0,326731.0,261333.0,410574.0,818337.0,8175.0,663439.0,0.0,14556.0,37254.0,274996.0,326731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2138,2028,1142138.0,1202971.0,292110.0,295736.0,864637.0,93190.0,309325.0,350380.0,894930.0,562277.0,23904.0,1202971.0,292110.0,0.0,864637.0,0.0,309325.0,350380.0,894930.0,562277.0,1118234.0,0.0,295736.0,93190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
5738,623,3402273.0,473702.0,2268260.0,310327.0,776609.0,0.0,59792.0,132774.0,914168.0,1616014.0,0.0,473702.0,2268260.0,0.0,776609.0,0.0,59792.0,132774.0,914168.0,969699.0,3402273.0,0.0,310327.0,0.0,646315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3036,1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2710,2284,1899124.0,973963.0,612848.0,1459118.0,808083.0,532673.0,503823.0,135184.0,57261.0,755938.0,73795.0,973963.0,612848.0,90079.0,808083.0,172956.0,503823.0,135184.0,57261.0,742328.0,1825329.0,0.0,1369039.0,359717.0,0.0,0.0,0.0,0.0,0.0,13610.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
940,1431,20263.0,19831.0,54917.0,6797.0,84069.0,0.0,6179.0,5654.0,47335.0,125105.0,0.0,19831.0,54917.0,0.0,84069.0,0.0,6179.0,5654.0,47335.0,125105.0,20263.0,0.0,6797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2951,2173,374945.0,687495.0,89409.0,10423.0,312884.0,0.0,434063.0,98611.0,191516.0,349203.0,0.0,687495.0,89409.0,10423.0,312884.0,0.0,434063.0,98611.0,191516.0,349203.0,374945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1110,896,143211.0,472999.0,197152.0,8607.0,193468.0,0.0,0.0,261406.0,387536.0,195700.0,11088.0,472999.0,197152.0,8607.0,193468.0,0.0,0.0,261406.0,387536.0,195700.0,132123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2408,2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2573,1595,3367.0,45416.0,22271.0,487.0,45700.0,6210.0,819.0,2295.0,7532.0,40331.0,3367.0,45416.0,22271.0,487.0,45700.0,6210.0,819.0,2295.0,7532.0,40331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2923,2444,115614.0,127504.0,76006.0,47054.0,109593.0,0.0,0.0,19631.0,90378.0,52732.0,0.0,127504.0,76006.0,0.0,109593.0,0.0,0.0,19631.0,90378.0,52732.0,115614.0,0.0,47054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
5524,1117,2088147.0,0.0,4451746.0,1588853.0,2539074.0,0.0,377711.0,710739.0,772847.0,3934148.0,0.0,0.0,4451746.0,0.0,2539074.0,0.0,377711.0,710739.0,772847.0,3934148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088147.0,0.0,1588853.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2070,2106,960.0,7364.0,3878.0,308.0,6968.0,0.0,2999.0,14551.0,0.0,7871.0,960.0,7364.0,3878.0,0.0,6968.0,0.0,2999.0,14551.0,0.0,7871.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2796,1756,1346535.0,869913.0,323458.0,257598.0,779943.0,152727.0,485148.0,188889.0,641035.0,771155.0,51110.0,869913.0,323458.0,0.0,779943.0,72617.0,485148.0,188889.0,641035.0,532084.0,1295425.0,0.0,257598.0,80110.0,0.0,0.0,0.0,0.0,0.0,239071.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
338,4347,144.0,30953.0,30814.0,0.0,13815.0,0.0,0.0,513.0,4452.0,35914.0,144.0,30953.0,30814.0,0.0,13815.0,0.0,0.0,513.0,4452.0,35914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
713,1883,96.0,22378.0,8285.0,0.0,7145.0,0.0,0.0,0.0,0.0,20144.0,96.0,22378.0,8285.0,0.0,7145.0,0.0,0.0,0.0,0.0,20144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3792,1619,160720.0,73042.0,129498.0,1880.0,87486.0,0.0,8297.0,20946.0,59483.0,55091.0,0.0,73042.0,129498.0,1880.0,87486.0,0.0,8297.0,20946.0,59483.0,55091.0,160720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2535,1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4004,1800,449775.0,18872.0,24323.0,19371.0,23613.0,97461.0,2928.0,2123.0,795.0,49909.0,0.0,18872.0,24323.0,0.0,23613.0,6854.0,2928.0,2123.0,795.0,49909.0,449775.0,0.0,19371.0,90607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6456,944,3137418.0,752618.0,604690.0,327233.0,916748.0,328394.0,1166163.0,433333.0,111415.0,1313750.0,0.0,752618.0,604690.0,0.0,916748.0,164925.0,1166163.0,433333.0,111415.0,858730.0,2916852.0,0.0,320937.0,163469.0,0.0,220566.0,0.0,6296.0,0.0,455020.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5543,543,29941839.0,3402875.0,4748934.0,8055353.0,4080460.0,3912636.0,2529455.0,2909489.0,4593283.0,6653546.0,0.0,3402875.0,4748934.0,0.0,4080460.0,1332538.0,2529455.0,2909489.0,4593283.0,5954892.0,29941839.0,0.0,8055353.0,2580098.0,0.0,0.0,0.0,0.0,0.0,698654.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4083,1129,10038374.0,358526.0,1106188.0,3312746.0,1765926.0,809080.0,239201.0,316399.0,1113932.0,990993.0,0.0,358526.0,1106188.0,0.0,1765926.0,131230.0,239201.0,316399.0,1113932.0,896272.0,10038374.0,0.0,3312746.0,677850.0,0.0,0.0,0.0,0.0,0.0,94721.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4177,1514,0.0,0.0,0.0,0.0,72254.0,0.0,0.0,0.0,0.0,110810.0,0.0,0.0,0.0,0.0,72254.0,0.0,0.0,0.0,0.0,110810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
534,5428,54038.0,189543.0,214629.0,294215.0,91492.0,536243.0,196017.0,26265.0,31150.0,352652.0,0.0,189543.0,214629.0,0.0,91492.0,183293.0,196017.0,26265.0,31150.0,352652.0,54038.0,0.0,294215.0,352950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5230,1055,7792.0,3795.0,7622.0,0.0,5541.0,0.0,0.0,0.0,0.0,16955.0,7792.0,3795.0,7622.0,0.0,5541.0,0.0,0.0,0.0,0.0,16955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6737,1008,59032.0,16262.0,36658.0,23372.0,35211.0,122186.0,139938.0,4393.0,0.0,24973.0,0.0,16262.0,36658.0,0.0,35211.0,0.0,139938.0,4393.0,0.0,24973.0,59032.0,0.0,23372.0,122186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1235,2273,3082.0,58269.0,39859.0,19175.0,59600.0,0.0,17330.0,6815.0,4789.0,100437.0,3082.0,58269.0,39859.0,19175.0,59600.0,0.0,17330.0,6815.0,4789.0,100437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4681,1290,5050697.0,3348339.0,2952472.0,142667.0,1530297.0,171403.0,694453.0,327229.0,7408947.0,3259456.0,8417.0,3348339.0,2952472.0,33012.0,1530297.0,0.0,694453.0,327229.0,7408947.0,2192641.0,5042280.0,0.0,109655.0,171403.0,0.0,0.0,0.0,0.0,0.0,1066815.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1571,2045,13539708.0,9061194.0,7249138.0,14874464.0,5326382.0,7810390.0,1867981.0,1074484.0,4016184.0,6539188.0,0.0,9061194.0,7249138.0,0.0,5326382.0,1366567.0,1867981.0,1074484.0,4016184.0,6401712.0,13539708.0,0.0,14874464.0,6443823.0,0.0,0.0,0.0,0.0,0.0,137476.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5276,895,193213.0,14002.0,3289.0,563.0,24695.0,0.0,0.0,25080.0,7969.0,64946.0,0.0,14002.0,3289.0,563.0,24695.0,0.0,0.0,25080.0,7969.0,64946.0,193213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
675,2126,8303.0,0.0,771.0,0.0,6137.0,0.0,0.0,0.0,0.0,20333.0,0.0,0.0,771.0,0.0,6137.0,0.0,0.0,0.0,0.0,20333.0,8303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5261,826,413430.0,84412.0,128762.0,5163.0,240364.0,0.0,19858.0,36903.0,121238.0,229935.0,29670.0,84412.0,128762.0,5163.0,240364.0,0.0,19858.0,36903.0,121238.0,229935.0,383760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4757,967,980681.0,39960.0,105564.0,11570.0,91937.0,13676.0,11508.0,26361.0,24135.0,76838.0,4454.0,39960.0,105564.0,414.0,91937.0,13676.0,11508.0,26361.0,24135.0,76838.0,976227.0,0.0,11156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1153,3943,663.0,6200.0,384.0,0.0,604.0,0.0,0.0,1963.0,1516.0,4471.0,663.0,6200.0,384.0,0.0,604.0,0.0,0.0,1963.0,1516.0,4471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5314,1332,188703.0,20626.0,27158.0,1250.0,77401.0,0.0,12181.0,17303.0,23305.0,38274.0,0.0,20626.0,27158.0,1250.0,77401.0,0.0,12181.0,17303.0,23305.0,38274.0,188703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5950,1256,8741609.0,13400010.0,2175057.0,426305.0,3336470.0,1343612.0,603812.0,268993.0,231424.0,8170276.0,1530084.0,13400010.0,2175057.0,173587.0,3336470.0,1083156.0,603812.0,268993.0,231424.0,7790402.0,7211525.0,0.0,252718.0,260456.0,379874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1001,1601,0.0,5340.0,24205.0,207.0,61799.0,0.0,6897.0,2724.0,8500.0,29671.0,0.0,5340.0,24205.0,207.0,61799.0,0.0,6897.0,2724.0,8500.0,29671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2161,2015,4933304.0,5802473.0,575216.0,3231.0,609310.0,132140.0,74762.0,115129.0,453298.0,1461897.0,26219.0,5802473.0,575216.0,3231.0,609310.0,132140.0,74762.0,115129.0,453298.0,1458598.0,4907085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
474,3384,4988.0,2633404.0,1071943.0,10696.0,562212.0,0.0,36880.0,40149.0,567389.0,550639.0,4988.0,2633404.0,1071943.0,10696.0,562212.0,0.0,36880.0,40149.0,567389.0,550639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
975,2959,79037.0,4241053.0,3654845.0,227889.0,2946647.0,304376.0,6095119.0,278104.0,486019.0,2176821.0,79037.0,4241053.0,3654845.0,227889.0,2946647.0,304376.0,6095119.0,278104.0,486019.0,2176821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5633,860,296840.0,0.0,2394.0,210.0,18014.0,0.0,1363.0,2563.0,123.0,32219.0,0.0,0.0,2394.0,210.0,18014.0,0.0,1363.0,2563.0,123.0,20808.0,296840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11411.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60,4761,0.0,52296.0,40304.0,1194.0,49381.0,0.0,2399.0,17696.0,0.0,42194.0,0.0,52296.0,40304.0,1194.0,49381.0,0.0,2399.0,17696.0,0.0,42194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4273,1045,107806.0,16487.0,24767.0,11504.0,28591.0,5932.0,1506.0,17913.0,17837.0,47092.0,0.0,16487.0,24767.0,0.0,28591.0,5932.0,1506.0,17913.0,17837.0,47092.0,107806.0,0.0,11504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6970,585,56090.0,0.0,1870.0,0.0,12528.0,0.0,0.0,12.0,0.0,15254.0,0.0,0.0,1870.0,0.0,12528.0,0.0,0.0,12.0,0.0,15254.0,0.0,0.0,0.0,0.0,0.0,56090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2709,1687,4149485.0,14397126.0,1377494.0,3890.0,1304563.0,1089967.0,2662025.0,129359.0,498208.0,5399323.0,937545.0,14397126.0,1377494.0,0.0,1304563.0,699232.0,2662025.0,129359.0,498208.0,5395886.0,3211940.0,0.0,3890.0,390735.0,0.0,0.0,0.0,0.0,0.0,3437.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6623,1115,1152360.0,7889.0,18910.0,26946.0,54294.0,0.0,2245.0,9970.0,23503.0,67728.0,6344.0,7889.0,18910.0,567.0,54294.0,0.0,2245.0,9970.0,23503.0,54255.0,1146016.0,0.0,26379.0,0.0,0.0,0.0,0.0,0.0,0.0,13473.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4339,1378,21071.0,134702.0,131371.0,34186.0,62839.0,604238.0,400204.0,55961.0,71692.0,94889.0,21071.0,134702.0,131371.0,34186.0,62839.0,0.0,400204.0,55961.0,71692.0,94889.0,0.0,0.0,0.0,604238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
5008,1041,1404276.0,0.0,24612.0,150752.0,110548.0,0.0,429791.0,40960.0,102983.0,73501.0,0.0,0.0,24612.0,0.0,110548.0,0.0,429791.0,40960.0,102983.0,73501.0,1404276.0,0.0,150752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3699,1641,76409.0,6937.0,94.0,1.0,5226.0,8451.0,5286.0,0.0,0.0,20118.0,2552.0,6937.0,94.0,1.0,5226.0,0.0,5286.0,0.0,0.0,20118.0,73857.0,0.0,0.0,8451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1031,3077,0.0,39771.0,1941.0,0.0,6957.0,2344.0,7818.0,0.0,702.0,5155.0,0.0,39771.0,1941.0,0.0,6957.0,2344.0,7818.0,0.0,702.0,5155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5993,908,810674.0,35152.0,127591.0,4822.0,137806.0,7116.0,14847.0,81910.0,309397.0,107957.0,23679.0,35152.0,127591.0,4822.0,137806.0,7116.0,14847.0,81910.0,309397.0,107957.0,786995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3092,1569,5597.0,33037.0,21013.0,3086.0,52633.0,0.0,4746.0,18961.0,74329.0,36445.0,5597.0,33037.0,21013.0,3086.0,52633.0,0.0,4746.0,18961.0,74329.0,36445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
